Title,Year,DOI
Motion Primitive Approach to Spacecraft Trajectory Design in a Multi-body System,2023,10.1007/s40295-023-00395-7
Composing Diverse Policies for Temporally Extended Tasks,2020,10.1109/LRA.2020.2972794
Optimizing Motion Primitives to Make Symbolic Models More Predictive,2013,
Incremental Learning of Full-Pose Via-Point Movement Primitives on Riemannian Manifolds,2024,10.1109/ICRA57147.2024.10610275
Learning Task Constraints from Demonstration for Hybrid Force/Position Control,2019,10.1109/humanoids43949.2019.9035013
ViolinBot: A Framework for Imitation Learning of Violin Bowing Using Fuzzy Logic and PCA,2024,10.1109/TFUZZ.2024.3409146
Robot Variable Impedance Control and Generalizing from Human-Robot Interaction Demonstrations,2024,10.3390/math12233840
Extending Dynamic Movement Primitives towards High-Performance Robot Motion,2020,10.1109/amc44022.2020.9244421
Learning Dynamic Robot-to-Robot Object Handover,2023,10.1016/j.ifacol.2023.10.1814
Movement generalization of variable initial task state based on Euclidean transformation dynamical movement primitives,2021,10.1177/17298814211065577
Control based motion primitives for quadrotor trajectory generation,2019,10.23919/chicc.2019.8865876
Imitating via manipulability: Geometry-aware combined DMP with via-point and speed adaptation,2024,10.1016/j.compeleceng.2024.109247
Learning attribute grammars for movement primitive sequencing,2020,10.1177/0278364919868279
A Falling Motion Strategy for Humanoids Based on Motion Primitives of Human Falling,2018,10.1007/978-3-319-61276-8_29
Motion Planning of Redundant Robotic Arm Based on Human Arm Motion Principles,2024,10.1109/ICMA61710.2024.10632991
On-line Coaching of Robots through Visual and Physical Interaction: Analysis of Effectiveness of Human-Robot Interaction Strategies,2016,
Model Selection for Incremental Learning of Generalizable Movement Primitives,2017,
Learning Motion Primitives of Object Manipulation Using Mimesis Model,2013,
Evolution Strategies Learning With Variable Impedance Control for Grasping Under Uncertainty,2019,10.1109/TIE.2018.2884240
Autonomous Learning How to Interact In a Human-Robot Joint Assembly Work,2016,
Phase portraits as movement primitives for fast humanoid robot control,2020,10.1016/j.neunet.2020.04.007
Safe Robot Trajectory Control Using Probabilistic Movement Primitives and Control Barrier Functions,2022,10.3389/frobt.2022.772228
Learning From Human Demonstrations for Wheel Mobile Manipulator: An Unscented Model Predictive Control Approach,2023,10.1109/TNNLS.2022.3171595
A New Type of Industrial Robot Trajectory Generation Component Based on Motion Modularity Technology,2020,10.1155/2020/3196983
Movement Segmentation using a Primitive Library,2011,
A Task-Learning Strategy for Robotic Assembly Tasks from Human Demonstrations,2020,10.3390/s20195505
Bio-inspired Learning and Database Expansion of Compliant Movement Primitives,2015,
Multi-modal Intention Prediction with Probabilistic Movement Primitives,2019,10.1007/978-3-319-89327-3_14
Dispersion-Minimizing Motion Primitives for Search-Based Motion Planning,2021,10.1109/ICRA48506.2021.9561840
Accelerating Synchronization of Movement Primitives: Dual-Arm Discrete-Periodic Motion of a Humanoid Robot,2015,
Generalization of Task Model using Compliant Movement Primitives in a Bimanual Setting,2017,
A Novel Dynamic Movement Primitives-based Skill Learning and Transfer Framework for Multi-Tool Use,2022,10.1109/ICCA54724.2022.9831826
Extended DMPs Framework for Position and Decoupled Quaternion Learning and Generalization,2022,10.1186/s10033-022-00761-w
High-Speed High-Accuracy Spatial Curve Tracking Using Motion Primitives in Industrial Robots,2023,10.1109/ICRA48891.2023.10161022
Motion Generalization from a Single Demonstration Using Dynamic Primitives,2014,
Towards Time-Optimal CACD Motion Primitives with Smooth Transitions,2020,10.1016/j.ifacol.2020.12.2398
Heteroscedastic Gaussian Processes and Random Features: Scalable Motion Primitives with Guarantees,2023,
Robot Programming by Demonstration with Oral Instructions for Assembly,2020,10.1109/rcar49640.2020.9303282
DMP-Based Reactive Robot-to-Human Handover in Perturbed Scenarios,2023,10.1007/s12369-022-00960-4
Benchmarking Tether-based UAV Motion Primitives,2019,10.1109/ssrr.2019.8848946
Reconstructing Spatial Aspects of Motion by Image-to-Path Deep Neural Networks,2021,10.1109/LRA.2020.3039937
Hierarchical learning control with physical human-exoskeleton interaction,2018,10.1016/j.ins.2017.09.068
Motion Primitives for Human-to-Humanoid Skill Transfer Under Balance Constraint,2016,10.1109/ICARSC.2016.53
A Computationally Efficient Motion Primitive for Quadrocopter Trajectory Generation,2015,10.1109/TRO.2015.2479878
Safe Human-Robot Coetaneousness Through Model Predictive Control Barrier Functions and Motion Distributions,2021,10.1016/j.ifacol.2021.11.186
Movement Primitives with Multiple Phase Parameters,2016,
An approach to learn hand movements for robot actions from human demonstrations,2016,
Slope Gradient Adaptive Gait Planning for Walking Assistance Lower Limb Exoskeletons,2021,10.1109/TASE.2020.3037973
Adaptive Gait Planning for Walking Assistance Lower Limb Exoskeletons in Slope Scenarios,2019,10.1109/icra.2019.8793863
Learning Topological Motion Primitives for Knot Planning,2020,10.1109/IROS45743.2020.9341330
Movement Recognition and Cooperative Task Synthesis Through Hierarchical Database Search,2017,10.1007/978-3-319-49058-8_47
A framework for learning biped locomotion with dynamical movement primitives,2004,
Learning point-to-point movements on an elastic limb using dynamic movement primitives,2015,10.1016/j.robot.2014.12.011
Learning motion primitives for planning swift maneuvers of quadrotor,2019,10.1007/s10514-019-09831-w
DMPs-based skill learning for redundant dual-arm robotic synchronized cooperative manipulation,2022,10.1007/s40747-021-00429-3
Trajectory Deformation-Based Multi-Modal Adaptive Compliance Control for a Wearable Lower Limb Rehabilitation Robot,2024,10.1109/TNSRE.2023.3348332
Smooth Autonomous Take-off and Landing Maneuvers over a Double-hulled Watercraft,2017,10.5220/0006435303890396
Discovery and recognition of motion primitives in human activities,2019,10.1371/journal.pone.0214499
Turn-Taking Prediction for Human-Robot Collaborative Assembly Considering Human Uncertainty,2023,10.1115/1.4063231
Hybrid Probabilistic Trajectory Optimization Using Null-Space Exploration,2018,
Implementation and experimental validation of Dynamic Movement Primitives for object handover,2014,
Identification of Effective Motion Primitives for Ground Vehicles,2020,10.1109/IROS45743.2020.9341708
Human-Like Task Planning for a Dual-Arm Robot Based on Motion Primitives,2015,10.1007/978-3-662-46466-3_41
Incremental Learning of Full Body Motion Primitives for Humanoid Robots,2008,
Temporal Logic Guided Motion Primitives for Complex Manipulation Tasks with User Preferences,2022,10.1109/ICRA46639.2022.9811707
Parameters Adaptation of Motion Primitives for Achieving more Efficient Humanoid Walk,2014,
GMR Based Forcing Term Learning for DMPs,2015,
Using Probabilistic Movement Primitives for Striking Movements,2016,
Self-supervised Bootstrapping of a Movement Primitive Library from Complex Trajectories,2014,
Global motion planning for modular robots with local motion primitives,2013,
A Novel DMPs Framework for Robot Skill Generalizing With Obstacle Avoidance: Taking Volume and Orientation Into Consideration,2025,10.1109/TMECH.2024.3524207
RRT-SMP: Socially-encoded Motion Primitives for Sampling-based Path Planning,2021,10.1109/RO-MAN50785.2021.9515460
Learning Quadrotor Maneuvers From Optimal Control and Generalizing in Real-Time,2014,
Toward a flexible framework for learning: F3L,2017,10.1016/j.robot.2017.06.007
Vector Field Guided RRT* Based on Motion Primitives for Quadrotor Kinodynamic Planning,2020,10.1007/s10846-020-01231-y
A novel approach for the generation of complex humanoid walking sequences based on a combination of optimal control and learning of movement primitives,2016,10.1016/j.robot.2016.06.001
DMP-Based Motion Generation for a Walking Exoskeleton Robot Using Divergent Component of Motion,2022,10.1109/ICARM54641.2022.9959591
Deep Black-Box Reinforcement Learning with Movement Primitives,2022,
A Robot Human-Like Learning Framework Applied to Unknown Environment Interaction,2022,10.1155/2022/5648826
Trajectory Generation and Control of a Lower Limb Exoskeleton for Gait Assistance,2022,10.1007/s10846-022-01763-5
Collaborative Robot Precision Task in Medical Microbiology Laboratory,2022,10.3390/s22082862
Modulation of Motor Primitives using Force Feedback: Interaction with the Environment and Bimanual Tasks,2013,
Koopman Operator Method for Chance-Constrained Motion Primitive Planning,2020,10.1109/LRA.2020.2969187
"Learning, Improving, and Generalizing Motor Skills for the Peg-in-Hole Tasks Based on Imitation Learning and Self-Learning",2020,10.3390/app10082719
Dynamic Multiaction Recognition and Expert Movement Mapping for Closed Pelvic Reduction,2023,10.1109/TII.2022.3220872
Planning the sequencing of movement primitives,2004,
Trajectory Tracking via Probabilistic Movement Primitives for Hydraulic Manipulators,2022,10.1109/ICCMA56665.2022.10011592
Probabilistic movement primitives based multi-task learning framework,2024,10.1016/j.cie.2024.110144
Motion optimization for safe robot-environment interaction with force constraints,2023,10.1049/cth2.12424
Motion primitives and 3D path planning for fast flight through a forest,2015,10.1177/0278364914558017
Autonomous task planning and situation awareness in robotic surgery,2020,10.1109/IROS45743.2020.9341382
A Variational Bayesian Gaussian Mixture-Nonnegative Matrix Factorization Model to Extract Movement Primitives for Robust Control,2022,10.1109/THMS.2022.3194593
Decoding upper-limb movement intention through adaptive Dynamic Movement Primitives: a proof-of-concept study with a shoulder-elbow exoskeleton,2023,10.1109/ICORR58425.2023.10304723
Incremental Learning Introspective Movement Primitives From Multimodal Unstructured Demonstrations,2019,10.1109/ACCESS.2019.2947529
A Planning Framework for Robotic Insertion Tasks via Hydroelastic Contact Model,2023,10.3390/machines11070741
Robot Task-Constrained Optimization and Adaptation with Probabilistic Movement Primitives,2024,10.3390/biomimetics9120738
Imitation Learning-Based System for the Execution of Self-Paced Robotic-Assisted Passive Rehabilitation Exercises,2023,10.1109/LRA.2023.3281884
Autonomous exploration of motor skills by skill babbling,2017,10.1007/s10514-016-9613-x
Learning Deep Movement Primitives using Convolutional Neural Networks,2017,
Motion encoding with asynchronous trajectories of repetitive teleoperation tasks and its extension to human-agent shared teleoperation,2019,10.1007/s10514-019-09853-4
Learning to Use Adaptive Motion Primitives in Search-Based Planning for Navigation,2020,10.1109/IROS45743.2020.9341055
Context based Echo State Networks for Robot Movement Primitives,2023,10.1109/RO-MAN57019.2023.10309645
Projected Force-Admittance Control for Compliant Bimanual Tasks,2018,
Human-Machine Interface for Remote Training of Robot Tasks,2018,
A Set of Basic Movement Primitives for Anthropomorphic Arms,2013,
Gait pattern generation algorithm for lower-extremity rehabilitation-exoskeleton robot considering wearer's condition,2021,10.1007/s11370-020-00346-3
Passive Exercise Adaptation for Ankle Rehabilitation Based on Learning Control Framework,2020,10.3390/s20216215
Towards easy setup of robotic assembly tasks,2020,10.1080/01691864.2019.1704869
Preventing Ankle Sprain: Integrating Preview Control Barrier Functions with Human Movement Primitive Prediction,2024,10.1016/j.ifacol.2025.01.157
Interactive Dynamic Walking: Learning Gait Switching Policies With Generalization Guarantees,2022,10.1109/LRA.2022.3147006
Learning Visuomotor Policies with Deep Movement Primitives,2021,10.1145/3453892.3453899
A Review of Compliant Movement Primitives,2016,10.5772/64058
AND/OR search techniques for chance constrained motion primitive path planning,2022,10.1016/j.robot.2021.103991
A Robot Skill Learning Framework Based on Compliant Movement Primitives,2022,10.1007/s10846-022-01605-4
Using Probabilistic Movement Primitives in Analyzing Human Motion Differences Under Transcranial Current Stimulation,2021,10.3389/frobt.2021.721890
Movement primitives and principal component analysis,2004,
Modeling Movement Primitives with Hidden Markov Models for Robotic and Biomedical Applications,2017,10.1007/978-1-4939-6753-7_15
Stochastic model of imitating a new observed motion based on the acquired motion primitives,2006,10.1109/IROS.2006.282525
Generalization of Discrete Compliant Movement Primitives,2015,
Using Motion Primitives in Probabilistic Sample-Based Planning for Humanoid Robots,2008,
State Lattice with Controllers: Augmenting Lattice-Based Path Planning with Controller-Based Motion Primitives,2014,
Learn to Grasp Objects with Dexterous Robot Manipulator from Human Demonstration,2022,10.1109/ICARM54641.2022.9959710
Probabilistic movement primitives under unknown system dynamics,2018,10.1080/01691864.2018.1437674
DMP-Based Motion Generation for a Walking Exoskeleton Robot Using Reinforcement Learning,2020,10.1109/TIE.2019.2916396
Safe Adaptive Switching among Dynamical Movement Primitives: Application to 3D Limit-Cycle Walkers,2019,10.1109/icra.2019.8793519
An online gait generator for quadruped walking using motor primitives,2016,10.1177/1729881416657960
Sampling-based optimal kinodynamic planning with motion primitives,2019,10.1007/s10514-019-09830-x
Using probabilistic movement primitives in robotics,2018,10.1007/s10514-017-9648-7
Dynamic Skill Learning From Human Demonstration Based on the Human Arm Stiffness Estimation Model and Riemannian DMP,2023,10.1109/TMECH.2022.3212707
Robust Locomotion on Legged Robots through Planning on Motion Primitive Graphs,2023,10.1109/ICRA48891.2023.10160672
Applying statistical generalization to determine search direction for reinforcement learning of movement primitives,2012,
Supervised learning and reinforcement learning of feedback models for reactive behaviors: Tactile feedback testbed,2022,10.1177/02783649221143399
PROMPT: Probabilistic Motion Primitives based Trajectory Planning,2021,
Reliable External Actuation for Full Reachability in Robotic Modular Self-reconfiguration,2010,10.1177/0278364909351942
OPTIMIZATION OF MOTION PRIMITIVES FOR HIGH-LEVEL MOTION PLANNING OF MODULAR ROBOTS,2014,
Task-Specific Generalization of Discrete and Periodic Dynamic Movement Primitives,2010,10.1109/TRO.2010.2065430
Cooperative human-robot control based on Fitts' law,2016,
Learning Interaction for Collaborative Tasks with Probabilistic Movement Primitives,2014,
Online Acquisition and Visualization of Motion Primitives for Humanoid Robots,2009,
Imitation learning of a wheeled mobile manipulator based on dynamical movement primitives,2021,10.1108/IR-11-2020-0255
Human-Robot Skill Transferring and Inverse Velocity Admittance Control for Soft Tissue Cutting Tasks,2024,10.3390/agriculture14030394
Effect of Sequence Order on Autonomous Robotic Database Expansion,2017,10.1007/978-3-319-49058-8_44
Human-Inspired Online Path Planning and Biped Walking Realization in Unknown Environment,2019,10.3389/fnbot.2019.00036
Robotic Skill Mutation in Robot-to-Robot Propagation During a Physically Collaborative Sawing Task,2023,10.1109/LRA.2023.3307289
Incremental Motion Primitive Learning by Physical Coaching Using Impedance Control,2010,10.1109/IROS.2010.5650519
Real-time Unsupervised Segmentation of human whole-body motion and its application to humanoid robot acquisition of motion symbols,2016,10.1016/j.robot.2015.09.021
Interactive Imitation Learning of Bimanual Movement Primitives,2024,10.1109/TMECH.2023.3295249
Human robot cooperation with compliance adaptation along the motion trajectory,2018,10.1007/s10514-017-9676-3
A knowledge-based framework for task automation in surgery,2019,10.1109/icar46387.2019.8981619
Complete Reconfiguration Algorithm for Sliding Cube-shaped Modular Robots with only Sliding Motion Primitive,2015,
Blending Primitive Policies in Shared Control for Assisted Teleoperation,2022,10.1109/ICRA46639.2022.9812414
Optimizing Robot Striking Movement Primitives with Iterative Learning Control,2015,
Learning Movement Primitives for Force Interaction Tasks,2015,
Non-parametric Gaussian process movement primitive with via-point constraint for effective and safe robot skill learning,2024,10.1016/j.neucom.2024.127711
"Movement primitives, principal component analysis, and the efficient generation of natural motions",2005,
Adaptation of Motor Primitives to the Environment Through Learning and Statistical Generalization,2016,10.1007/978-3-319-21290-6_45
Correlated space formation for human whole-body motion primitives and descriptive word labels,2015,10.1016/j.robot.2014.11.020
Incorporation of Potential Fields and Motion Primitives for the Collision Avoidance of Unmanned Aircraft,2021,10.3390/app11073103
Learning Motion Primitive Goals for Robust Manipulation,2011,
Online approach for altering robot behaviors based on human in the loop coaching gestures,2014,
Compact Models of Human Reaching Motions for Robotic Control in Everyday Manipulation Tasks,2009,
Joining high-level symbolic planning with low-level motion primitives in adaptive HRI: application to dressing assistance,2018,
Development of a Demonstration-Guided Motion Planning for Multi-section Continuum Robots,2018,10.1109/SMC.2018.00066
Motion Primitives for a Tumbling Robot,2008,10.1109/IROS.2008.4651072
Motor Actions Prediction and Control for the Nao Robot Playing Hand Clapping Games,2017,10.1007/978-3-319-70022-9_43
Learning Movement Primitives from Optimal and Dynamically Feasible Trajectories for Humanoid Walking,2015,
Robotic Skills Learning based on Dynamical Movement Primitives using a Wearable Device,2017,
Learning a Dynamic Horse Walking Model for a Simulator using Dynamical Movement Primitives,2016,
Generalization of Orientational Motion in Unit Quaternion Space,2016,
Spatio-temporal structure of human motion primitives and its application to motion prediction,2016,10.1016/j.robot.2015.09.017
Incremental kinesthetic teaching of motion primitives using the motion refinement tube,2011,10.1007/s10514-011-9234-3
"Demonstration-Free Contextualized Probabilistic Movement Primitives, Further Enhanced with Obstacle Avoidance",2017,
"Segment, Compare, and Learn: Creating Movement Libraries of Complex Task for Learning from Demonstration",2025,10.3390/biomimetics10010064
Adaptation and Robust Learning of Probabilistic Movement Primitives,2020,10.1109/TRO.2019.2937010
Teacher feedback to scaffold and refine demonstrated motion primitives on a mobile robot,2011,10.1016/j.robot.2010.11.004
Extracting Low-Dimensional Control Variables for Movement Primitives,2015,
GAN-Based Editable Movement Primitive From High-Variance Demonstrations,2023,10.1109/LRA.2023.3285473
A Survey on Policy Search Algorithms for Learning Robot Controllers in a Handful of Trials,2020,10.1109/TRO.2019.2958211
Kernelized movement primitives,2019,10.1177/0278364919846363
An Admissible Heuristic to Improve Convergence in Kinodynamic Planners Using Motion Primitives,2020,10.1109/LCSYS.2019.2922166
On Handing Down Our Tools to Robots: Single-Phase Kinesthetic Teaching for Dynamic In-Contact Tasks,2015,
Triple-layered central pattern generator-based controller for 3D locomotion control of snake-like robots,2017,10.1177/1729881417738101
Biologically Inspired Motion Modeling and Neural Control for Robot Learning From Demonstrations,2019,10.1109/TCDS.2018.2866477
Adapting Biped Locomotion to Sloped Environments,2015,10.1007/s10846-015-0196-0
Integrated Bi-Manual Motion Generation and Control shaped for Probabilistic Movement Primitives,2022,
Simultaneous Kinesthetic Teaching of Positional and Force Requirements for Sequential In-Contact Tasks,2015,
A Framework of Hybrid Force/Motion Skills Learning for Robots,2021,10.1109/TCDS.2020.2968056
Automated Composition of Motion Primitives for Multi-Robot Systems from Safe LTL Specifications,2014,
From RGB images to Dynamic Movement Primitives for planar tasks,2023,10.1109/HUMANOIDS57100.2023.10375217
Intelligent Experiment Robotic Systems Design for Material Preparation and Detection,2025,10.1109/TSMC.2024.3501318
Motion Planning for Continuum Robots: A Learning from Demonstration Approach,2018,
Improving RRT's Efficiency Through Motion Primitives Generation Optimization,2014,10.1109/SBR.LARS.Robocontrol.2014.20
Movement Primitive Learning and Generalization: Using Mixture Density Networks,2020,10.1109/MRA.2020.2980591
Probabilistic movement primitive based motion learning for a lower limb exoskeleton with black-box optimization,2023,10.1631/FITEE.2200065
Imitation Learning of Compression Pattern in Robotic-Assisted Ultrasound Examination Using Kernelized Movement Primitives,2024,10.1109/TMRB.2024.3472856
Robot Learning From Demonstration for Assembly With Sequential Assembly Movement Primitives,2024,10.1109/TMECH.2023.3336520
Simple and complex behavior learning using behavior hidden Markov model and CobART,2013,10.1016/j.neucom.2012.09.013
Learning and Generalization of Complex Tasks from Unstructured Demonstrations,2012,
Leg motion primitives for a dancing humanoid robot,2004,10.1109/ROBOT.2004.1307216
Learning to Grasp under Uncertainty,2011,
Combination of Dynamical Movement Primitives With Trajectory Segmentation and Node Mapping for Robot Machining Motion Learning,2023,10.1109/TMECH.2022.3196036
Learning Push Recovery for a Bipedal Humanoid Robot with Dynamical Movement Primitives,2015,
Learning to Serve: An Experimental Study for a New Learning From Demonstrations Framework,2019,10.1109/LRA.2019.2896466
Motion Copying Systems: Adaptation to Environment using Dynamic Movement Primitives,2019,
An Improved Trajectory Learning Algorithm Based on DMPs,2020,10.1109/rcae51546.2020.9294667
Toward Generalizable Robotic Dual-Arm Flipping Manipulation,2024,10.1109/TIE.2023.3288189
Effective Parametrization of Low Order Bezier Motion Primitives for Continuous-Curvature Path-Planning Applications,2022,10.3390/electronics11111709
Temporally Coupled Dynamical Movement Primitives in Cartesian Space,2020,10.1016/j.ifacol.2020.12.2197
Skill Learning for Human-Robot Interaction Using Wearable Device,2019,10.26599/TST.2018.9010096
Robot Motion Planning with Human-Like Motion Patterns based on Human Arm Movement Primitive Chains,2021,10.1109/ICRA48506.2021.9560921
Learning periodic skills for robotic manipulation: Insights on orientation and impedance,2024,10.1016/j.robot.2024.104763
Programming Everyday Task by Demonstration using Primitive Skills for a Manipulator,2017,
Robot Motor Skill Coordination with EM-based Reinforcement Learning,2010,10.1109/IROS.2010.5649089
A demonstration trajectory segmentation approach for wheelchair-mounted assistive robots,2024,10.1049/cit2.12358
Probabilistic Progress Prediction and Sequencing of Concurrent Movement Primitives,2015,
Development of a Reconfigurable 7-DOF Upper Limb Rehabilitation Exoskeleton With Gravity Compensation Based on DMP,2025,10.1109/TMRB.2024.3517157
Modeling of Movement Control Architectures based on Motion Primitives using Domain-Specific Languages,2015,
Learning Sensor Feedback Models from Demonstrations via Phase-Modulated Neural Networks,2018,
Motion Planning for a Multi-Arm Surgical Robot Using Both Sampling-based Algorithms and Motion Primitives,2015,
A Handheld Forceps-Like Tracker for Learning Robotic Surgical Tasks from Demonstration,2023,10.1007/978-3-031-32606-6_27
Modeling of Coordinated Human Body Motion by Learning of Structured Dynamic Representations,2017,10.1007/978-3-319-51547-2_11
"Horse-like walking, trotting, and galloping derived from kinematic Motion Primitives (kMPs) and their application to walk/trot transitions in a compliant quadruped robot",2013,10.1007/s00422-013-0551-9
AL-ProMP: Force-relevant skills learning and generalization method for robotic polishing,2023,10.1016/j.rcim.2023.102538
KINEMATIC AND KINETIC EVALUATION OF A THROWING MODEL USING MOTION PRIMITIVES,2015,10.2316/Journal.206.2015.1.206-4280
Object Affordance-Based Implicit Interaction for Wheelchair-Mounted Robotic Arm Using a Laser Pointer,2023,10.3390/s23094477
Robust and Adaptive Dexterous Manipulation With Vision-Based Learning From Multiple Demonstrations,2024,10.1109/TIE.2024.3503610
Imitation Learning Control Strategy Based on Probabilistic Motor primitive for Upper Limb Rehabilitation Training,2024,10.1109/CIS-RAM61939.2024.10673394
Strategic and interactive learning of a hierarchical set of tasks by the Poppy humanoid robot,2016,
Probabilistic movement primitives for coordination of multiple human-robot collaborative tasks,2017,10.1007/s10514-016-9556-2
Verifiable Learned Behaviors via Motion Primitive Composition: Applications to Scooping of Granular Media,2024,10.1109/ICRA57147.2024.10611279
Designing Human-like Behaviors for Anthropomorphic Arm in Humanoid Robot NAO,2020,10.1017/S026357471900136X
Planning for Manipulation with Adaptive Motion Primitives,2011,
Bootstrapping Motor Skill Learning with Motion Planning,2021,10.1109/IROS51168.2021.9636661
Periodic DMP formulation for Quaternion Trajectories,2021,10.1109/ICAR53236.2021.9659319
Deep Probabilistic Movement Primitives with a Bayesian Aggregator,2023,10.1109/IROS55552.2023.10342441
Online adaptive teleoperation via motion primitives for mobile robots,2019,10.1007/s10514-018-9753-2
Motion primitives-based and Two-phase Motion Planning for Fixed-wing UAV,2022,10.1109/ICARCV57592.2022.10004234
A Skill Programming Method Based on Assembly Motion Primitive for Modular Assembly System,2021,10.1109/ACCESS.2021.3080838
Computing a Minimal Set of t-Spanning Motion Primitives for Lattice Planners,2019,10.1109/iros40897.2019.8968150
Adaptive Trajectory Generation Under Velocity Constraints Using Dynamical Movement Primitives,2020,10.1109/LCSYS.2019.2946761
Guided Robot Skill Learning: A User-Study on Learning Probabilistic Movement Primitives with Non-Experts,2021,10.1109/HUMANOIDS47582.2021.9555785
PRIMP: PRobabilistically-Informed Motion Primitives for Efficient Affordance Learning From Demonstration,2024,10.1109/TRO.2024.3390052
Residual Learning From Demonstration: Adapting DMPs for Contact-Rich Manipulation,2022,10.1109/LRA.2022.3150024
Intelligent assistance for older adults via an admittance-controlled wheeled mobile manipulator with task-dependent end-effectors,2022,10.1016/j.mechatronics.2022.102821
Learning Skills From Demonstrations: A Trend From Motion Primitives to Experience Abstraction,2024,10.1109/TCDS.2023.3296166
Formal Verification of Maneuver Automata for Parameterized Motion Primitives,2014,
Human-Robot Cooperation Control Strategy Design Based on Trajectory Deformation Algorithm and Dynamic Movement Primitives for Lower Limb Rehabilitation Robots,2024,10.3390/pr12050924
Sequential Motion Primitives Recognition of Robotic Arm Task via Human Demonstration Using Hierarchical BiLSTM Classifier,2021,10.1109/LRA.2020.3047772
Movement Primitives for Three-legged Locomotion over Uneven Terrain,2009,
Motion Primitives for Low Contact Force Magnetically-Driven Navigation of Endoscopic Capsules,2023,10.1109/TMRB.2023.3315484
Speed profile optimization through directed explorative learning,2014,
Towards Progressive Automation of Repetitive Tasks Through Physical Human-Robot Interaction,2019,10.1007/978-3-319-89327-3_12
A Domain-Specific Language Framework for Specification and Generalization of Robot Motion,2024,10.1109/CASE59546.2024.10711461
Symmetry and motion primitives in model predictive control,2019,10.1007/s00498-019-00246-7
Hierarchical and parameterized learning of pick-and-place manipulation from under-specified human demonstrations,2020,10.1080/01691864.2020.1778523
Enhancing learning capabilities of movement primitives under distributed probabilistic framework for flexible assembly tasks,2023,10.1007/s00521-021-06543-0
Learning of Motion Primitives Using Reference-Point-Dependent GP-HSMM for Domestic Service Robots,2019,10.1007/978-3-030-01370-7_35
Analysis of Methods for Incremental Policy Refinement by Kinesthetic Guidance,2021,10.1007/s10846-021-01328-y
Learning by Demonstration for Motion Planning of Upper-Limb Exoskeletons,2018,10.3389/fnbot.2018.00005
Improving Local Trajectory Optimisation using Probabilistic Movement Primitives,2019,10.1109/iros40897.2019.8967980
Fourier movement primitives: an approach for learning rhythmic robot skills from demonstrations,2020,
A Hybrid Approach for Learning to Shift and Grasp with Elaborate Motion Primitives,2022,10.1109/ICRA46639.2022.9811735
Learning Motion Trajectories from Phase Space Analysis of the Demonstration,2019,10.1109/icra.2019.8794381
Comparing Motion Generation and Motion Recall for Everyday Robotic Tasks,2012,
CONTROL OF QUADRUPED WALKING ROBOTS USING MOTOR PRIMITIVES,2016,
An Incremental Approach to Learning Generalizable Robot Tasks from Human Demonstration,2015,
Model Predictive Motion Control based on Generalized Dynamical Movement Primitives,2015,10.1007/s10846-014-0100-3
Improved Generalization of Probabilistic Movement Primitives for Manipulation Trajectories,2024,10.1109/LRA.2023.3333741
A constrained framework based on IBLF for robot learning with human supervision,2023,10.1017/S0263574723000462
A Novel Fingertip Tactile Sensory System for Humanoid Full-Hand Robotic Grasping,2024,10.1109/ICARM62033.2024.10715973
Interaction learning control with movement primitives for lower limb exoskeleton,2022,10.3389/fnbot.2022.1086578
Exoskeleton Online Learning and Estimation of Human Walking Intention Based on Dynamical Movement Primitives,2021,10.1109/TCDS.2020.2968845
Motion Primitive Recognition on Human Guided Robotic Arm using Machine Learning,2019,10.23919/iccas47443.2019.8971755
Hierarchical kernelized movement primitives for learning human-robot collaborative trajectories in referred object handover,2025,10.1007/s10489-024-05902-3
A Framework for Multi-Vehicle Navigation using Feedback-Based Motion Primitives,2017,
Fitting Parameters of Linear Dynamical Systems to Regularize Forcing Terms in Dynamical Movement Primitives,2024,10.1109/ICRA57147.2024.10610581
Conditional variational auto encoder based dynamic motion for multitask imitation learning,2025,10.1038/s41598-025-93888-4
Impedance Variation and Learning Strategies in Human-Robot Interaction,2022,10.1109/TCYB.2020.3043798
Learning Motion Primitives Automata for Autonomous Driving Applications,2022,10.3390/mca27040054
Bimanual Human Robot Cooperation with Adaptive Stiffness Control,2016,
INSTANTANEOUS ON-LINE MODIFICATION OF BIPED WALK COMPOSED FROM RECONFIGURABLE ADAPTIVE MOTION PRIMITIVES,2016,10.2298/TSCI151214034B
A New Method Based on Motion Primitives to Compute 3D Path Planning Close to Helicopters' Flight Dynamics Limits,2016,
Reinforcement Learning Based Manipulation Skill Transferring for Robot-assisted Minimally Invasive Surgery,2020,10.1109/icra40945.2020.9196588
Continuous and Incremental Learning in physical Human-Robot Cooperation using Probabilistic Movement Primitives,2022,10.1109/RO-MAN53752.2022.9900547
Motion Primitives for Designing Flexible Gesture Set in Human-Robot Interface,2011,
Whole Body Motion Primitive Segmentation from Monocular Video,2009,
Annotation Generation From IMU-Based Human Whole-Body Motions in Daily Life Behavior,2020,10.1109/THMS.2019.2960630
An Autonomous Quadrotor Exploration Combining Frontier and Sampling for Environments with Narrow Entrances,2022,
Learning Stable Movement Primitives by Finding a Suitable Fuzzy Lyapunov Function from Kinesthetic Demonstrations,2018,
Efficient Human-Like Walking for the COmpliant huMANoid COMAN based on Kinematic Motion Primitives (kMPs),2012,
