Title,Year,DOI
Dynamics systems vs. optimal control - a unifying view,2007,10.1016/S0079-6123(06)65027-9
Quantizing Euclidean Motions via Double-Coset Decomposition,2019,10.34133/2019/1608396
A Brief Survey on the Role of Dimensionality Reduction in Manipulation Learning and Control,2018,10.1109/LRA.2018.2818933
Safe Interval Path Planning and Flatness-Based Control for Navigation of a Mobile Robot among Static and Dynamic Obstacles,2022,10.1134/S000511792206008X
Unmanned Driving Technology in Coal Mine Based on Semantic Information Method,2023,10.1109/ACCESS.2023.3257574
Model Reference Tracking Control Solutions for a Visual Servo System Based on a Virtual State from Unknown Dynamics,2022,10.3390/en15010267
Haptic dancing: human performance at haptic decoding with a vocabulary,2003,
Adaptive human-inspired compliant contact primitives to perform surface-surface contact under uncertainty,2016,10.1177/0278364916648389
Bioinspired Embodiment for Intelligent Sensing and Dexterity in Fine Manipulation: A Survey,2020,10.1109/TII.2020.2971643
Human motion analysis using expressions of non-separated accelerometer values as character strings,2021,10.1007/s10015-020-00668-6
Learning control Lyapunov function to ensure stability of dynamical system-based robot reaching motions,2014,10.1016/j.robot.2014.03.001
Decision Making for Rapid Information Acquisition in the Reconnaissance of Random Fields,2012,10.1109/JPROC.2011.2174101
Motion Hysteresis Compensation Based on Motor Current Segmentation for Elongated Cable-Driven Surgical Instruments,2024,10.1109/TASE.2022.3233851
Autonomous Learning of Page Flipping Movements via Tactile Feedback,2022,10.1109/TRO.2022.3168731
From inverse optimal control to inverse reinforcement learning: A historical review,2020,10.1016/j.arcontrol.2020.06.001
Model-Free Reinforcement Learning of Impedance Control in Stochastic Environments,2012,10.1109/TAMD.2012.2205924
Cerebellar transcranial current stimulation - An intraindividual comparison of different techniques,2022,10.3389/fnins.2022.987472
Automated Assembly for Mesoscale Parts,2011,10.1109/TASE.2011.2132128
A computational analysis of motor synergies by dynamic response decomposition,2014,10.3389/fncom.2013.00191
Learning variable impedance control,2011,10.1177/0278364911402527
