Title,Year,DOI
A Framework for Multi-Vehicle Navigation using Feedback-Based Motion Primitives,2017,
Fitting Parameters of Linear Dynamical Systems to Regularize Forcing Terms in Dynamical Movement Primitives,2024,10.1109/ICRA57147.2024.10610581
Conditional variational auto encoder based dynamic motion for multitask imitation learning,2025,10.1038/s41598-025-93888-4
Impedance Variation and Learning Strategies in Human-Robot Interaction,2022,10.1109/TCYB.2020.3043798
Learning Motion Primitives Automata for Autonomous Driving Applications,2022,10.3390/mca27040054
Bimanual Human Robot Cooperation with Adaptive Stiffness Control,2016,
INSTANTANEOUS ON-LINE MODIFICATION OF BIPED WALK COMPOSED FROM RECONFIGURABLE ADAPTIVE MOTION PRIMITIVES,2016,10.2298/TSCI151214034B
A New Method Based on Motion Primitives to Compute 3D Path Planning Close to Helicopters' Flight Dynamics Limits,2016,
Reinforcement Learning Based Manipulation Skill Transferring for Robot-assisted Minimally Invasive Surgery,2020,10.1109/icra40945.2020.9196588
Continuous and Incremental Learning in physical Human-Robot Cooperation using Probabilistic Movement Primitives,2022,10.1109/RO-MAN53752.2022.9900547
Motion Primitives for Designing Flexible Gesture Set in Human-Robot Interface,2011,
Whole Body Motion Primitive Segmentation from Monocular Video,2009,
Annotation Generation From IMU-Based Human Whole-Body Motions in Daily Life Behavior,2020,10.1109/THMS.2019.2960630
An Autonomous Quadrotor Exploration Combining Frontier and Sampling for Environments with Narrow Entrances,2022,
Learning Stable Movement Primitives by Finding a Suitable Fuzzy Lyapunov Function from Kinesthetic Demonstrations,2018,
Efficient Human-Like Walking for the COmpliant huMANoid COMAN based on Kinematic Motion Primitives (kMPs),2012,
Kinodynamic Motion Planning for Robotic Arms Based on Learned Motion Primitives from Demonstrations,2023,10.1109/AIM46323.2023.10196178
A DMP-Based Motion Generation Scheme for Robotic Mirror Therapy,2023,10.1109/TMECH.2023.3255218
Convergence of Dynamical Movement Primitives with Temporal Coupling,2018,
Adapting Learning by Demonstration for Robot Based Part Feeding Applications,2020,10.1109/sii46433.2020.9026191
Model-Free Probabilistic Movement Primitives for Physical Interaction,2015,
Path Planning for Autonomous Vehicles by Trajectory Smoothing Using Motion Primitives,2008,10.1109/TCST.2008.917870
Probabilistic Decomposition of Sequential Force Interaction Tasks into Movement Primitives,2016,
Path Following for Purcell's Swimmers: An Event-Based Control Approach,2022,10.1007/978-3-031-10047-5_43
A Cell Based Voronoi Roadmap for Motion Planning of Articulated Robots Using Movement Primitives,2012,
Learning movement primitive attractor goals and sequential skills from kinesthetic demonstrations,2015,10.1016/j.robot.2015.07.005
"Perceive, Represent, Generate: Translating Multimodal Information to Robotic Motion Trajectories",2022,10.1109/IROS47612.2022.9981788
"Capture, Learning, and Classification of Upper Extremity Movement Primitives in Healthy Controls and Stroke Patients",2017,
Logic Learning From Demonstrations for Multi-Step Manipulation Tasks in Dynamic Environments,2024,10.1109/LRA.2024.3418276
Deep Movement Primitives: Toward Breast Cancer Examination Robot,2022,
Bio-Inspired Model for Gestures Recognition through Vision-based Movement Primitives,2008,10.1016/S1697-7912(08)70179-1
Humanoid human-like reaching control based on movement primitives,2010,
Teaching Robots the Use of Human Tools from Demonstration with Non-Dexterous End-Effectors,2015,
Learning dictionaries of kinematic primitives for action classification,2021,10.1109/ICPR48806.2021.9412363
Dynamic Movement Primitives Plus: for Enhanced Reproduction Quality and Efficient Trajectory Modification Using Truncated Kernels and Local Biases,2016,
Developmental Approach for Behavior Learning Using Primitive Motion Skills,2018,10.1142/S0129065717500381
User intent estimation during robot learning using physical human robot interaction primitives,2022,10.1007/s10514-021-10030-9
Analysis and synthesis of human dance motions,2003,10.1109/MFI-2003.2003.1232637
Learning Optimized Human Motion via Phase Space Analysis,2020,10.1109/IROS4743.2020.9340773
An Integrated Framework for Cooperative Aerial Manipulators in Unknown Environments,2018,10.1109/LRA.2018.2807486
MOTION GENERALIZATION WITH DYNAMIC PRIMITIVES,2014,
Collision-Free Path Planning for Cooperative Aerial Manipulators Under Velocity and Curvature Constraints,2019,10.1109/ACCESS.2019.2946273
Autonomous Needle Manipulation for Robotic Surgical Suturing Based on Skills Learned from Demonstration,2021,10.1109/CASE49439.2021.9551569
Sparse Integration Schemes for Chance-Constrained Motion Primitive Path Planning,2022,10.1109/LRA.2022.3173045
Multi-Abstractive Neural Controller: An Efficient Hierarchical Control Architecture for Interactive Driving,2023,10.1109/LRA.2023.3273421
Relating Movement Primitive Length to Accuracy in Imitation Learning,2017,
Task Dependent Trajectory Learning from Multiple Demonstrations Using Movement Primitives,2020,10.1007/978-3-030-19648-6_32
Motion Primitive Based Random Planning for Loco-Manipulation Tasks,2016,
Drivable Path Planning Using Hybrid Search Algorithm Based on E* and Bernstein-Bezier Motion Primitives,2021,10.1109/TSMC.2019.2945110
Autonomous Segmentation of Motion Primitive including Muscular Activation using Variational Bayesian Mixture of Gaussian,2013,
Fast Generation of Obstacle-Avoiding Motion Primitives for Quadrotors,2021,10.1109/IROS51168.2021.9636002
"Simultaneously Learning of Motion, Stiffness, and Force From Human Demonstration Based on Riemannian DMP and QP Optimization",2024,10.1109/TASE.2024.3469961
Poster Abstract: Signal Temporal Logic Compliant Motion Planning using Reinforcement Learning,2024,10.1109/ICCPS61052.2024.00037
A topological extension of movement primitives for curvature modulation and sampling of robot motion,2021,10.1007/s10514-021-09976-7
A novel teacher-student hierarchical approach for learning primitive information,2024,10.1016/j.eswa.2023.123129
Reinforcement Learning With Sequences of Motion Primitives for Robust Manipulation,2012,10.1109/TRO.2012.2210294
Type-2 Fuzzy Model-Based Movement Primitives for Imitation Learning,2022,10.1109/TRO.2022.3152685
A Step Towards Conditional Autonomy-Robotic Appendectomy,2023,10.1109/LRA.2023.3254859
A robot learning framework based on adaptive admittance control and generalizable motion modeling with neural network controller,2020,10.1016/j.neucom.2019.04.100
Full-resolution Reconfiguration Planning for Heterogeneous Cube-shaped Modular Robots with only Sliding Motion Primitive,2016,
Towards High Efficient Long-Horizon Planning With Expert-Guided Motion-Encoding Tree Search,2024,10.1109/LRA.2024.3401683
Suturing Tasks Automation Based on Skills Learned From Demonstrations: A Simulation Study,2024,10.1109/ISMR63436.2024.10586017
Policy Optimization to Learn Adaptive Motion Primitives in Path Planning With Dynamic Obstacles,2023,10.1109/LRA.2022.3233261
Human-inspired motion primitives and transitions for bipedal robotic locomotion in diverse terrain,2014,10.1002/oca.2099
Human-like motion planning of robotic arms based on human arm motion patterns,2023,10.1017/S0263574722001278
Motion recognition from video sequences,2003,
Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration,2024,10.1109/LRA.2024.3415931
Dimensionality Reduction for Probabilistic Movement Primitives,2014,
Statistical dynamical systems for skills acquisition in humanoids,2012,
Probabilistic Prioritization of Movement Primitives,2017,10.1109/LRA.2017.2725440
A Variable Impedance Skill Learning Algorithm Based on Kernelized Movement Primitives,2024,10.1109/TIE.2023.3250746
LAT: A Simple Learning from Demonstration Method,2014,
A Study of Hand Motion/Posture Recognition in Two-Camera Views,2015,10.1007/978-3-319-27863-6_29
Kinodynamic Motion Planning with State Lattice Motion Primitives,2011,
Human-robot skill transfer systems for mobile robot based on multi sensor fusion,2020,
Toward Teaching by Demonstration for Robot-Assisted Minimally Invasive Surgery,2021,10.1109/TASE.2020.3045655
A trajectory and force dual-incremental robot skill learning and generalization framework using improved dynamical movement primitives and adaptive neural network control,2023,10.1016/j.neucom.2022.11.076
Skill Generalization for Dual-Arm Robot Flipping Manipulation Using OLC-DMP Method,2022,10.1109/ICARM54641.2022.9959121
Dual-Filtering for On-Line Simultaneously Estimate Weights and Phase Parameter of Probabilistic Movement Primitives for Human-Robot Collaboration,2021,10.1109/IROS51168.2021.9636654
Recognizing assembly tasks through human demonstration,2007,10.1177/0278364907080736
Simulation Study on the Locomotion Algorithm of Variable Topology Truss Robot based on Motion Primitives,2022,10.1109/UR55393.2022.9826275
Hierarchical critic learning optimal control for lower limb exoskeleton robots with prescribed constraints,2024,10.1002/rnc.7075
Human-Like Trajectory Planning Based on Postural Synergistic Kernelized Movement Primitives for Robot-Assisted Rehabilitation,2024,10.1109/THMS.2024.3360111
Locomotion Stability Analysis of Lower Extremity Augmentation Device,2019,10.1007/s42235-019-0010-y
A Novel Robot Skill Learning Framework Based on Bilateral Teleoperation,2022,10.1109/CASE49997.2022.9926526
Interactive human pose and action recognition using dynamical motion primitives,2007,10.1142/S0219843607001060
Robot teleoperation assisted by composite virtual fixtures in dynamic environment,2024,10.1108/IR-10-2024-0473
Safe and Efficient Human-Robot Collaboration Part II: Optimal Generalized Human-in-the-Loop Real-Time Motion Generation,2018,10.1109/LRA.2018.2856531
Equivariant Motion Manifold Primitives,2023,
An online trajectory guidance framework via imitation learning and interactive feedback in robot-assisted surgery,2025,10.1016/j.neunet.2025.107197
A Novel Human-Like Control Framework for Mobile Medical Service Robot,2020,10.1155/2020/2905841
Programming Everyday Task Using Primitive Skills and Generative Model of Movement Demonstrated by Human,2017,
Motor Skills Learning for CNT Pick-up of Micro-Nano Robotic Manipulator in SEM,2021,10.1109/NANO51122.2021.9514297
Multi-layer perceptron-particle swarm optimization: A lightweight optimization algorithm for the model predictive control local planner,2024,10.1177/17298806241301581
A vision-based virtual fixture with robot learning for teleoperation,2023,10.1016/j.robot.2023.104414
Experience Reuse with Probabilistic Movement Primitives,2019,10.1109/iros40897.2019.8968545
Semi-Autonomous Cooperative Tasks in a Multi-Arm Robotic Surgical Domain,2021,10.1109/ICAR53236.2021.9659445
Compliant Movement Primitives in a Bimanual Setting,2017,
Receding Horizon Optimization of Robot Motions generated by Hierarchical Movement Primitives,2014,
Surfing on an uncertain edge: Precision cutting of soft tissue using torque-based medium classification,2020,10.1109/icra40945.2020.9196623
Online Learning of an Open-Ended Skill Library for Collaborative Tasks,2018,
E3MoP: Efficient Motion Planning Based on Heuristic-Guided Motion Primitives Pruning and Path Optimization With Sparse-Banded Structure,2022,10.1109/TASE.2021.3128521
Multiple Task Optimization using Dynamical Movement Primitives for Whole-Body Reactive Control,2014,
Human-robot skills transfer interface for UAV-based precision pesticide in dynamic environments,2021,10.1108/AA-11-2020-0161
Robot complex motion learning based on unsupervised trajectory segmentation and movement primitives,2020,10.1016/j.isatra.2019.08.007
Inferring Versatile Behavior from Demonstrations by Matching Geometric Descriptors,2022,
Generalizing Movement Primitives to New Situations,2017,10.1007/978-3-319-64107-2_2
Trajectory design of autonomous vehicles based on motion primitives and heuristic cost-to-go functions,2006,10.1109/CDC.2006.377530
Distance-based Kernels for Dynamical Movement Primitives,2015,10.3233/978-1-61499-578-4-133
A generic manipulation task instruction framework using interactive digital twin environment,2025,10.1007/s00170-025-15138-1
Anthropomorphic Grasping of Complex-Shaped Objects Using Imitation Learning,2022,10.3390/app122412861
Learning Manipulation by Sequencing Motor Primitives with a Two-Armed Robot,2016,10.1007/978-3-319-08338-4_115
Adaptive Multi-Task Human-Robot Interaction Based on Human Behavioral Intention,2021,10.1109/ACCESS.2021.3115756
Manipulation Planning Among Movable Obstacles Using Physics-Based Adaptive Motion Primitives,2021,10.1109/ICRA48506.2021.9561221
"COCoMoPL: A Novel Approach for Humanoid Walking Generation Combining Optimal Control, Movement Primitives and Learning and its Transfer to the Real Robot HRP-2",2017,10.1109/LRA.2017.2657000
Search-based Planning for Manipulation with Motion Primitives,2010,10.1109/ROBOT.2010.5509685
Policy improvement of the dynamical movement primitives and stiffness primitives framework for robot learning variable stiffness manipulation,2025,10.1108/IR-04-2024-0168
Probabilistic Movement Primitive Control via Control Barrier Functions,2021,10.1109/CASE49439.2021.9551540
Task motion planning for anthropomorphic arms based on human arm movement primitives,2020,10.1108/IR-12-2019-0261
Ensemble control of spatial variance of microbot systems through sequencing of motion primitives from optimal control trajectories,2022,10.1007/s11370-022-00421-x
Using Cost-regularized Kernel Regression with a High Number of Samples,2014,
Progressive Automation of Periodic Movements,2020,10.1007/978-3-030-42026-0_5
Mimetic Communication with Impedance Control for Physical Human-Robot Interaction,2009,
Learning from demonstration and adaptation of biped locomotion,2004,10.1016/j.robot.2004.03.003
Learning and Force Adaptation for Interactive Actions,2016,
Stable Heteroclinic Channel-Based Movement Primitives: Tuning Trajectories Using Saddle Parameters,2024,10.3390/app14062523
Representing Movement Primitives as Implicit Dynamical Systems learned from Multiple Demonstrations,2013,
"Do What I Want, Not What I Did: Imitation of Skills by Planning Sequences of Actions",2016,
Autonomous Motion Primitive Segmentation of Actions for Incremental Imitative Learning of Humanoid,2014,
Style-transfer based Speech and Audio-visual Scene understanding for Robot Action Sequence Acquisition from Videos,2023,10.21437/Interspeech.2023-1983
Inducing Probabilistic Context-Free Grammars for the Sequencing of Movement Primitives,2018,
Kernel-based human-dynamics inversion for precision robot motion-primitives,2018,
Incremental Learning and Memory Consolidation of Whole Body Human Motion Primitives,2009,10.1177/1059712309342487
A Framework for Recognition and Prediction of Human Motions in Human-Robot Collaboration Using Probabilistic Motion Models,2020,10.1109/LRA.2020.3005892
Robust Feedback Motion Primitives for Exploration of Unknown Terrains,2021,10.1109/IROS51168.2021.9636521
PUMA: Deep Metric Imitation Learning for Stable Motion Primitives,2024,10.1002/aisy.202400144
A Novel Approach to Coupling Terms to Avoid Obstacles in a Manipulator Movement Reproduction,2024,10.1007/s12555-023-0419-2
Motion Primitives for Human-Inspired Bipedal Robotic Locomotion: Walking and Stair Climbing,2012,
Complex Sequential Tasks Learning with Bayesian Inference and Gaussian Mixture Model,2018,
Learning by Showing: An End-to-end Imitation Leaning Approach for Robot Action Recognition and Generation,2016,
Rule-Based Safe Probabilistic Movement Primitive Control via Control Barrier Functions,2023,10.1109/TASE.2022.3217468
Reinforcement learning based on movement primitives for contact tasks,2020,10.1016/j.rcim.2019.101863
Deformation-Aware Contact-Rich Manipulation Skills Learning and Compliant Control,2023,10.1007/978-3-031-22731-8_7
Online Learning of Task-Specific Dynamics for Periodic Tasks,2014,
Motion Primitives-based Path Planning for Fast and Agile Exploration using Aerial Robots,2020,10.1109/icra40945.2020.9196964
Support Changes during Online Human Motion Imitation by a Humanoid Robot using Task Specification,2014,
Teaching by demonstration of assembly motion in VR - Detection of non-deterministic search-type motion and developing of its skillful motion primitive,2002,10.1109/IECON.2002.1182810
Robust Human Action Recognition Using Dynamic Movement Features,2017,10.1007/978-3-319-65289-4_45
Cable Routing and Assembly using Tactile-driven Motion Primitives,2023,10.1109/ICRA48891.2023.10161069
Generative adversarial training of product of policies for robust and adaptive movement primitives,2020,
Combining automated on-line segmentation and incremental clustering for whole body motions,2008,10.1109/ROBOT.2008.4543603
Movement recognition and prediction using DMPs,2021,10.1109/ICRA48506.2021.9562001
"On-Line, Kinodynamic Trajectory Generation Through Rectangular Channels Using Path and Motion Primitives",2008,10.1109/CDC.2008.4738712
Scaffolding On-line Segmentation of Full Body Human Motion Patterns,2008,10.1109/IROS.2008.4650619
Temporal Coupling of Dynamical Movement Primitives for Constrained Velocities and Accelerations,2021,10.1109/LRA.2021.3058874
Movement Primitive Segmentation for Human Motion Modeling: A Framework for Analysis,2016,10.1109/THMS.2015.2493536
Multi-rigid-body dynamics and online model predictive control for transformable multi-links aerial robot*,2019,10.1080/01691864.2019.1660710
Model Predictive Local Motion Planning With Boundary State Constrained Primitives,2019,10.1109/LRA.2019.2928255
Motion Planning with Motion Primitives for Industrial Bin Picking,2017,
Learning Compliant Movement Primitives Through Demonstration and Statistical Generalization,2016,10.1109/TMECH.2015.2510165
A Code-Free Interactive Task Programming Interface for Robot Skill Construction,2024,10.1007/s13369-024-09592-4
Adaptive Robot-Human Handovers With Preference Learning,2023,10.1109/LRA.2023.3306280
Concept2Robot: Learning manipulation concepts from instructions and human demonstrations,2021,10.1177/02783649211046285
Enhancing Learning Capabilities of Movement Primitives under Distributed Probabilistic Framework for Assembly Tasks,2020,10.1109/smc42975.2020.9283066
Dynamical Movement Primitives: Learning Attractor Models for Motor Behaviors,2013,10.1162/NECO_a_00393
Humanoid Grasping with Multi-Finger Dexterous Hands Based on DM-KMP,2024,10.1109/WRCSARA64167.2024.10685732
Interactive Movement Primitives: Planning to Push Occluding Pieces for Fruit Picking,2020,10.1109/IROS45743.2020.9341728
Exoskeleton Active Walking Assistance Control Framework Based on Frequency Adaptive Dynamics Movement Primitives,2021,10.3389/fnbot.2021.672582
Neural Optimal Control for Constrained Visual Servoing via Learning From Demonstration,2024,10.1109/TASE.2023.3272739
Learning Hand Movements from Markerless Demonstrations for Humanoid Tasks,2014,
Constrained Probabilistic Movement Primitives for Robot Trajectory Adaptation,2022,10.1109/TRO.2021.3127108
Learning to Assemble Noncylindrical Parts Using Trajectory Learning and Force Tracking,2022,10.1109/TMECH.2021.3110825
Trajectory Adaptation and Learning for Ankle Rehabilitation Using a 3-PRS Parallel Robot,2015,10.1007/978-3-319-22876-1_41
Object exploration with a humanoid robot -: Using tactile and kinesthetic feedback,2008,
Obstacle Avoidance with Industrial Robots,2015,10.1007/978-3-319-14705-5_5
Safe Movement Planning with DMP and CBF for Lower Limb Rehabilitation Exoskeleton,2022,10.1109/UR55393.2022.9826262
Computationally Efficient Trajectory Generation for Fully Actuated Multirotor Vehicles,2018,10.1109/TRO.2018.2813373
Realizing Learned Quadruped Locomotion Behaviors through Kinematic Motion Primitives,2019,10.1109/icra.2019.8794179
Vision-based motion primitives for reactive walking,2013,
A Real-Time Gait Recognition and Trajectory Prediction Scheme for Exoskeleton During Continuous Multilocomotion Tasks,2025,10.1109/TIM.2025.3545854
Teaching of assembly motion by demonstration - Artificial constrained motion primitives and its implementation using virtual small faces,2001,10.1109/ISATP.2001.928980
Deep Reinforcement Learning based Robot Navigation in Dynamic Environments using Occupancy Values of Motion Primitives,2022,10.1109/IROS47612.2022.9982133
Motion Primitives for Path Following with a Self-Assembled Robotic Swimmer,2012,
Fast and Accurate Relative Motion Tracking for Dual Industrial Robots,2024,10.1109/LRA.2024.3471455
ZJUNlict: RoboCup 2013 Small Size League Champion,2014,
Elaborating on Learned Demonstrations with Temporal Logic Specifications,2020,
Robot Motion Skills Acquisition Method Based on GU-ProMPs and Reinforcement Learning,2019,
Online prediction of novel trajectories using a library of movement primitives,2024,10.1109/ICDL61372.2024.10644595
Enhanced Policy Adaptation Through Directed Explorative Learning,2015,10.1142/S0219843615500280
Active Learning of Probabilistic Movement Primitives,2019,10.1109/humanoids43949.2019.9035026
Robot Skill Acquisition by Demonstration and Explorative Learning,2014,10.1007/978-3-319-05431-5_11
Towards goal-directed biped locomotion: Combining CPGs and motion primitives,2014,10.1016/j.robot.2014.08.010
Generalization of Robot Force-Relevant Skills Through Adapting Compliant Profiles,2022,10.1109/LRA.2021.3137907
An Intelligent Human-like Motion Planner for Anthropomorphic Arms Based on Diversified Arm Motion Models,2023,10.3390/electronics12061316
Orientation Probabilistic Movement Primitives on Riemannian Manifolds,2021,
Learning to Write Anywhere with Spatial Transformer Image-to-Motion Encoder-Decoder Networks,2019,10.1109/icra.2019.8794253
"Phase Distribution in Probabilistic Movement Primitives, Representing Time Variability for the Recognition and Reproduction of Human Movements",2019,10.5220/0007750205710578
Dirichlet-based Dynamic Movement Primitives for encoding periodic motions with predefined accuracy,2022,10.1109/RO-MAN53752.2022.9900755
Two-Degree-of-Freedom Control for Trajectory Tracking and Perturbation Recovery during Execution of Dynamical Movement Primitives,2017,10.1016/j.ifacol.2017.08.383
Walking in the resonance with the COMAN robot with trajectories based on human kinematic motion primitives (kMPs),2014,10.1007/s10514-013-9357-9
Optimal Control for Viscoelastic Robots and Its Generalization in Real-Time,2016,10.1007/978-3-319-28872-7_8
Visual-Tactile Robot Grasping Based on Human Skill Learning From Demonstrations Using a Wearable Parallel Hand Exoskeleton,2023,10.1109/LRA.2023.3295296
Learning by Demonstration and Robust Control of Dexterous In-Hand Robotic Manipulation Skills,2019,10.1109/iros40897.2019.8967567
A robotic in-hand manipulation dictionary based on human data,2021,10.1109/ICAR53236.2021.9659421
Active Learning of Bayesian Probabilistic Movement Primitives,2021,10.1109/LRA.2021.3060414
Efficient Policy Search with a Parameterized Skill Memory,2014,
Gait Learning for Lower Limb Rehabilitation Exoskeleton using Dynamical Movement Primitives based on General Regression Neural Networks,2020,10.1109/CAC51589.2020.9326899
A Dexterous Soft Robotic Hand for Delicate In-Hand Manipulation,2020,10.1109/LRA.2020.3007411
"Towards Flexible, Automated Microassembly with Caging Micromanipulation",2013,
Development and Stability Analysis of an Imitation Learning-Based Pose Planning Approach for Multi-Section Continuum Robot,2020,10.1109/ACCESS.2020.2997636
Motion Primitives and 3-D Path Planning for Fast Flight through a Forest,2013,
Concept2Robot: Learning Manipulation Concepts from Instructions and Human Demonstrations,2020,
Reliable External Actuation for Extending Reachable Robotic Modular Self-Reconfiguration,2009,
Learning Generalizable Coupling Terms for Obstacle Avoidance via Low-Dimensional Geometric Descriptors,2019,10.1109/LRA.2019.2930431
Learning from demonstration for autonomous generation of robotic trajectory: Status quo and forward-looking overview,2024,10.1016/j.aei.2024.102625
Generalization of orientation trajectories and force-torque profiles for learning human assembly skill,2022,10.1016/j.rcim.2022.102325
Conditional Neural Movement Primitives,2019,
Online Motion Planning over Uneven Terrain with Walking Primitives and Regression,2016,
Reinforcement learning of motor skills using Policy Search and human corrective advice,2019,10.1177/0278364919871998
Realization of Biped Walking in Unstructured Environment Using Motion Primitives,2014,10.1109/TRO.2014.2344431
Learning From Demonstration of Robot Motions And Stiffness Behaviors For Surgical Blunt Dissection,2024,10.1109/RO-MAN60168.2024.10731313
A Constrained DMPs Framework for Robot Skills Learning and Generalization From Human Demonstrations,2021,10.1109/TMECH.2021.3057022
Motion optimization based on hierarchical iterative parameter learning for complicated trajectory,2024,10.1108/RIA-11-2023-0168
Incremental Learning of Full Body Motion Primitives,2010,
Autonomous ultrasound scanning towards standard plane using interval interaction probabilistic movement primitives,2023,10.1109/IROS55552.2023.10341685
Human-robot skill transmission for mobile robot via learning by demonstration,2023,10.1007/s00521-021-06449-x
An Improvement of Robot Stiffness-Adaptive Skill Primitive Generalization Using the Surface Electromyography in Human-Robot Collaboration,2021,10.3389/fnins.2021.694914
Learning and Generation of Actions from Teleoperation for Domestic Service Robots,2018,
db-A*: Discontinuity-bounded Search for Kinodynamic Mobile Robot Motion Planning,2022,10.1109/IROS47612.2022.9981577
Fruit flexible collecting trajectory planning based on manual skill imitation for grape harvesting robot,2024,10.1016/j.compag.2024.109332
Skill Learning and Inference Framework for Skilligent Robot,2013,
Task Driven Skill Learning in a Soft-Robotic Arm,2021,10.1109/IROS51168.2021.9636812
Dynamical Movement Primitives of Crossing over Obstacles for a Lower-Limb Prosthesis,2021,10.1109/ICARM52023.2021.9536102
Zero-shot model-free learning of periodic movements for a bio-inspired soft-robotic arm,2023,10.3389/frobt.2023.1256763
Reinforcement Learning for 4-Finger-Gripper Manipulation,2018,
Predictive Exoskeleton Control for Arm-Motion Augmentation Based on Probabilistic Movement Primitives Combined With a Flow Controller,2021,10.1109/LRA.2021.3068892
Learning to Assist Different Wearers in Multitasks: Efficient and Individualized Human-in-the-Loop Adaptation Framework for Lower-Limb Exoskeleton,2024,10.1109/TRO.2024.3468768
Fast and Efficient Trajectory Generation for Ball Interception Using Motion Primitives,2021,10.1109/ROBIO54168.2021.9739220
Dimensionality Reduction with Movement Primitives,2020,10.1007/978-3-030-26326-3_7
Pauses Provide Effective Control for an Underactuated Oscillating Swimming Robot,2020,10.1109/LRA.2020.3005383
Motion synthesis from stochastically encoded motion primitives for anthropomorphic robotic arm,2014,
Biped Walking and Stairs Climbing using Reconfigurable Adaptive Motion Primitives,2016,
DMP Based Nanomanipulation Robot Trajectory Learning and Planning for Nanowire/tube Assembly,2022,10.1109/ICARM54641.2022.9959531
Mixture of Attractors: A Novel Movement Primitive Representation for Learning Motor Skills From Demonstrations,2018,10.1109/LRA.2018.2792531
Uncertainty-Aware Imitation Learning using Kernelized Movement Primitives,2019,10.1109/iros40897.2019.8967996
DFL-TORO: A One-Shot Demonstration Framework for Learning Time-Optimal Robotic Manufacturing Tasks,2024,10.1109/ACCESS.2024.3486615
Learning robotic cutting from demonstration: Non-holonomic DMPs using the Udwadia-Kalaba method,2023,10.1109/ICRA48891.2023.10160917
Velocity adaptation for self-improvement of skills learned from user demonstrations,2013,
HYBRID MOTION CONTROL OF HUMANOID ROBOT FOR LEADER-FOLLOWER CO-OPERATIVE TASKS,2016,10.2298/TSCI151005037S
Motion Macro Programming on Assistive Robotic Manipulators: Three Skill Types for Everyday Tasks,2023,10.1109/UR57808.2023.10202357
Safe Motion Planning for an Uncertain Non-Holonomic System with Temporal Logic Specification,2020,10.1109/case48305.2020.9216891
Quantitative Evaluation of Clothing Assistance using Whole-Body Robotic Simulator of the Elderly,2019,10.1109/ro-man46459.2019.8956308
Stair-ascent strategies and performance evaluation for a lower limb exoskeleton,2020,10.1007/s41315-020-00123-6
Learning by Demonstration for Planning Activities of Daily Living in Rehabilitation and Assistive Robotics,2017,10.1109/LRA.2017.2669369
Motion Primitives-based Navigation Planning using Deep Collision Prediction,2022,10.1109/ICRA46639.2022.9812231
Learning Trajectories for Robot Programing by Demonstration Using a Coordinated Mixture of Factor Analyzers,2016,10.1109/TCYB.2015.2414277
A Probabilistic Framework for Imitating Human Race Driver Behavior,2020,10.1109/LRA.2020.2970620
Concurrent Probabilistic Motion Primitives for Obstacle Avoidance and Human-Robot Collaboration,2019,10.1007/978-3-030-27529-7_59
Search-based motion planning with task-space motion primitives for hyper-redundant manipulators in cluttered environment,2024,10.1109/REMAR61031.2024.10618160
Energy efficient path planning for autonomous ground vehicles with ackermann steering?,2023,10.1016/j.robot.2023.104366
Imitating human dance motions through motion structure analysis,2002,
Mobile Robot Learning from Human Demonstrations with Nonlinear Model Predictive Control,2019,10.1109/iros40897.2019.8968277
WMRA Skill Learning Through Segmentation of Demonstration,2017,
An improved path planning and tracking control method for planetary exploration rovers with traversable tolerance,2025,10.1016/j.birob.2025.100219
Constructing and Implementing Motion Programs for Robotic Marionettes,2011,10.1109/TAC.2011.2105312
Generalized Orientation Learning in Robot Task Space,2019,10.1109/icra.2019.8793540
CPG Driven RBF Network Control with Reinforcement Learning for Gait Optimization of a Dung Beetle-Like Robot,2019,10.1007/978-3-030-30487-4_53
Generation of movements with boundary conditions based on optimal control theory,2017,10.1016/j.robot.2017.04.006
Unsupervised stochastic segmentation of behaviour for learning by demonstration,2016,10.1049/el.2016.2548
A Passivity-Based Strategy for Manual Corrections in Human-Robot Coaching,2019,10.3390/electronics8030320
Manipulation and Handover Planning for Dual-Arm Robots,2024,10.1109/CASE59546.2024.10711713
Task-Conditioned Variational Autoencoders for Learning Movement Primitives,2019,
Rhythmic motion analysis using motion capture and musical information,2003,10.1109/MFI-2003.2003.1232638
Adaptation of manipulation skills in physical contact with the environment to reference force profiles,2015,10.1007/s10514-015-9435-2
Fast Robot Motor Skill Acquisition Based on Bayesian Inspired Policy Improvement,2019,10.1007/978-3-030-27529-7_31
Incremental Kinesthetic Teaching of End-Effector and Null-Space Motion Primitives,2015,
An Adaptive Imitation Learning Framework for Robotic Complex Contact-Rich Insertion Tasks,2022,10.3389/frobt.2021.777363
Imitation Learning and Teleoperation Shared Control With Unit Tangent Fuzzy Movement Primitives,2024,10.1109/TFUZZ.2024.3443713
Dimensionality Reduction in Learning Gaussian Mixture Models of Movement Primitives for Contextualized Action Selection and Adaptation,2018,10.1109/LRA.2018.2857921
Motion Planning of Upper-Limb Exoskeleton Robots: A Review,2020,10.3390/app10217626
PRF: A Program Reuse Framework for Automated Programming by Learning from Existing Robot Programs,2024,10.3390/robotics13080118
Human-Like Motion Planning for a 4-DOF Anthropomorphic Arm Based on Arm's Inherent Characteristics,2017,10.1142/S0219843617500050
Robust Motion Planning for Non-holonomic Robots with Planar Geometric Constraints,2022,10.1007/978-3-030-95459-8_52
