Title,Year,DOI
Various Robot Motor Skills Learning With PI 2- GMR,2016,10.1109/ICIICII.2016.67
Intelligent task level planning for robotic assembly: Issues and experiments,2004,
Skill-based backprojection for fine motion planning,1996,
Vision-Based Deep Reinforcement Learning For UR5 Robot Motion Control,2021,10.1109/ICCECE51280.2021.9342134
Passive Bimanual Skills Learning From Demonstration With Motion Graph Attention Networks,2022,10.1109/LRA.2022.3152974
Rapid Motor Adaptation for Robotic Manipulator Arms,2024,10.1109/CVPR52733.2024.01552
A Coordinating Controller for Improved Task Performance in Multi-user Teleoperation,2010,
Skill-based intralogistics Transport of products to production modules by mobile robots,2023,
K-VIL: Keypoints-Based Visual Imitation Learning,2023,10.1109/TRO.2023.3286074
Robotic Wire Pinning for Wire Harness Assembly Automation,2020,10.1109/aim43001.2020.9158905
"Skill-based anytime agent architecture for European Robotics Challenges in realistic environments: EuRoC Challenge 2, Stage II - realistic labs",2019,10.1016/j.robot.2019.06.006
Understanding and Transfer of Human Skills in Robotics Using Deep Learning and Musculoskeletal Modeling,2020,10.1007/978-3-030-33950-0_5
Fine Manipulative Action Recognition through Sensor Fusion,2015,
Haptic Perception of Liquids Enclosed in Containers,2019,10.1109/iros40897.2019.8968528
Development and evaluation of demonstration information recording approach for wheelchair mounted robotic arm,2022,10.1007/s40747-021-00350-9
Hierarchical Learning from Demonstrations for Long-Horizon Tasks,2021,10.1109/ICRA48506.2021.9561408
Model-based variable impedance learning control for robotic manipulation,2023,10.1016/j.robot.2023.104531
Skill-Based Few-Shot Selection for In-Context Learning,2023,
Design of an Intuitive Master for Improving Teleoperation Task Performance Using the Functional Separation of Actuators: Movement and Gravity Compensation,2022,10.3390/act11070204
Sequential learning unification controller from human demonstrations for robotic compliant manipulation,2019,10.1016/j.neucom.2019.07.081
Learning Stable Normalizing-Flow Control for Robotic Manipulation,2021,10.1109/ICRA48506.2021.9562071
Design and preliminary validation of a high-fidelity vascular simulator for robot-assisted manipulation,2024,10.1038/s41598-024-55351-8
Bayesian Optimization Meets Riemannian Manifolds in Robot Learning,2019,
Incorporation of Expert Knowledge for Learning Robotic Assembly Tasks,2020,
Inverse reinforcement learning for dexterous hand manipulation,2021,10.1109/ICDL49984.2021.9515637
Novel Self-Sensing Actuated Joint for Robotic Hands,2011,
Development and Evaluation of a Skill Based Architecture for Applied Industrial Robotics,2015,
Using Robot Skills for Flexible Reprogramming of Pick Operations in Industrial Scenarios,2014,
Learning Prehensile Dexterity by Imitating and Emulating State-Only Observations,2024,10.1109/LRA.2024.3443595
A Modular Biped Wall-Climbing Robot With High Mobility and Manipulating Function,2013,10.1109/TMECH.2012.2213303
Reinforcement Learning on Variable Impedance Controller for High-Precision Robotic Assembly,2019,10.1109/icra.2019.8793506
SkiROS2: A skill-based Robot Control Platform for ROS,2023,10.1109/IROS55552.2023.10342216
Cloth Funnels: Canonicalized-Alignment for Multi-Purpose Garment Manipulation,2023,10.1109/ICRA48891.2023.10161546
Robot Skill Adaptation via Soft Actor-Critic Gaussian Mixture Models,2022,10.1109/ICRA46639.2022.9811770
Motion Planning for Humanoid Locomotion: Applications to Homelike Environments,2025,10.1109/MRA.2025.3527287
A marker-based contactless catheter-sensing method to detect surgeons' operations for catheterization training systems,2018,10.1007/s10544-018-0321-5
Optimal Control with Learned Local Models: Application to Dexterous Manipulation,2016,
Simulation-based Learning of the Peg-in-Hole Process Using Robot-Skills,2022,10.1109/IROS47612.2022.9982212
Hierarchical Understanding in Robotic Manipulation: A Knowledge-Based Framework,2024,10.3390/act13010028
Bilateral teleoperation with object-adaptive mapping,2022,10.1007/s40747-021-00546-z
A DMPs-Based Framework for Robot Learning and Generalization of Humanlike Variable Impedance Skills,2018,10.1109/TMECH.2018.2817589
A vision-based virtual fixture with robot learning for teleoperation,2023,10.1016/j.robot.2023.104414
Learning From Human Demonstrations for Wheel Mobile Manipulator: An Unscented Model Predictive Control Approach,2023,10.1109/TNNLS.2022.3171595
Increasing Flexibility of Mobile Manipulation and Intuitive Human-Robot Interaction in RoboCup@Home,2014,
Learning Failure Prevention Skills for Safe Robot Manipulation,2023,10.1109/LRA.2023.3324587
Assessing human-robotic performance for vocational placement,2000,10.1109/86.867881
Domain Randomization for Transferring Deep Neural Networks from Simulation to the Real World,2017,
Circus ANYmal: A Quadruped Learning Dexterous Manipulation with Its Limbs,2021,10.1109/ICRA48506.2021.9561926
Usability of Force-Based Controllers in Physical Human-Robot Interaction,2011,
Intuitive skill-level programming of industrial handling tasks on a mobile manipulator,2014,
A digital twin-based sim-to-real transfer for deep reinforcement learning-enabled industrial robot grasping,2022,10.1016/j.rcim.2022.102365
RoboAgent: Generalization and Efficiency in Robot Manipulation via Semantic Augmentations and Action Chunking,2024,10.1109/ICRA57147.2024.10611293
Zero Moment Two Edge Pushing of Novel Objects With Center of Mass Estimation,2023,10.1109/TASE.2022.3208739
"Hierarchical Impedance, Force, and Manipulability Control for Robot Learning of Skills",2024,10.1109/TMECH.2024.3419852
PCA-Based Muscle Selection for Interventional Manipulation Recognition,2016,
Acquisition of a page turning skill for a multifingered hand using reinforcement learning,2004,10.1163/156855304322753326
XSkill: Cross Embodiment Skill Discovery,2023,
Learning Force-Relevant Skills from Human Demonstration,2019,10.1155/2019/5262859
Scaling Simulation-to-Real Transfer by Learning Composable Robot Skills,2020,10.1007/978-3-030-33950-0_24
Visual Geometric Skill Inference by Watching Human Demonstration,2020,10.1109/icra40945.2020.9196570
Learning Inverse Dynamics Models in O(n) time with LSTM networks,2017,
Deep Reinforcement Learning for the Control of Robotic Manipulation: A Focussed Mini-Review,2021,10.3390/robotics10010022
Dual-Arm Adversarial Robot Learning,2021,
Two-stream 2D/3D Residual Networks for Learning Robot Manipulations from Human Demonstration Videos,2021,10.1109/ICRA48506.2021.9561308
An Empowerment-based Solution to Robotic Manipulation Tasks with Sparse Rewards,2021,
Accurate Robotic Pushing Manipulation Through Online Model Estimation Under Uncertain Object Properties,2024,10.1109/LRA.2024.3449695
Intelligent Experiment Robotic Systems Design for Material Preparation and Detection,2025,10.1109/TSMC.2024.3501318
Object and relation centric representations for push effect prediction,2024,10.1016/j.robot.2024.104632
ADEL: Autonomous Developmental Evolutionary Learning for Robotic Manipulation,2021,10.1109/ICDL49984.2021.9515679
A Virtual Reality Framework For Fast Dataset Creation Applied to Cloth Manipulation with Automatic Semantic Labelling,2023,10.1109/ICRA48891.2023.10161122
Active teaching in robot Programming by Demonstration,2007,
Learning Robot Skills From Demonstration for Multi-Agent Planning,2024,10.1109/CASE59546.2024.10711439
A New Remotely Operated Sensor Platform for Interdisciplinary Observations under Sea Ice,2017,10.3389/fmars.2017.00281
CASOG: Conservative Actor–Critic With SmOoth Gradient for Skill Learning in Robot-Assisted Intervention,2024,10.1109/TIE.2023.3310021
On the Use of Probabilistic Relational Affordance Models for Sequential Manipulation Tasks in Robotics,2013,
Self-learning Skill Parameters for Robotic Peg-in-Hole Assembly Task,2023,10.1109/ICCMA59762.2023.10375064
Tactile Estimation of Extrinsic Contact Patch for Stable Placement,2024,10.1109/ICRA57147.2024.10611504
ArrayBot: Reinforcement Learning for Generalizable Distributed Manipulation through Touch,2024,10.1109/ICRA57147.2024.10610350
Aerial Regrasping: Pivoting with Transformable Multilink Aerial Robot,2020,10.1109/icra40945.2020.9196576
Skill transfer learning for autonomous robots and human-robot cooperation: A survey,2020,10.1016/j.robot.2020.103515
How Does a 12-Week Physical Exercise Program Affect the Motor Proficiency and Cognitive Abilities of Overweight and Normal-Weight Preschool Children?,2024,10.3390/children11040479
A Hierarchical Inverse Model Based on Proprioception and DNN for Robot Reaching,2017,
B-Human 2017-Team Tactics and Robot Skills in the Standard Platform League,2018,10.1007/978-3-030-00308-1_38
Learning to Dress: Synthesizing Human Dressing Motion via Deep Reinforcement Learning,2018,10.1145/3272127.3275048
Prediction of Natural Guidewire Rotation Using an sEMG-based NARX Neural Network,2017,
A prototype-based skill model for specifying robotic assembly tasks,2018,
Self-supervised Reinforcement Learning with Independently Controllable Subgoals,2021,
Active Learning of Affordances for Robot Use of Household Objects,2014,
Learning intraoperative organ manipulation with context-based reinforcement learning,2022,10.1007/s11548-022-02630-2
Combining Social and Intrinsically Motivated Learning for Multitask Robot Skill Acquisition,2023,10.1109/TCDS.2021.3069341
Core Processes in Intelligent Robotic Lab Assistants: Flexible Liquid Handling,2022,10.1109/IROS47612.2022.9981636
Selective automation and skill transfer in medical robotics: a demonstration on surgical knot-tying,2012,10.1002/rcs.1419
A Workflow for Offline Model-Free Robotic Reinforcement Learning,2021,
Mechanisms of the Anatomically Correct Testbed Hand,2013,10.1109/TMECH.2011.2166801
Learning Basic Unit Movements with Gate-model Auto-encoder for Humanoid Arm Motion Control,2016,
Learning Human Compliant Behavior from Demonstration for Force-based Robot Manipulation,2016,
Optical lace for synthetic afferent neural networks,2019,10.1126/scirobotics.aaw6304
Robot Skill Learning with Identification of Preconditions and Postconditions via Level Set Estimation,2022,10.1109/IROS47612.2022.9981933
PokeRRT: Poking as a Skill and Failure Recovery Tactic for Planar Non-Prehensile Manipulation,2022,10.1109/LRA.2022.3148442
Essential dynamical structure in learnable autonomous robots,1995,
OmniTact: A Multi-Directional High-Resolution Touch Sensor,2020,10.1109/icra40945.2020.9196712
Analyzing differences between teachers when learning object affordances via guided exploration,2017,10.1177/0278364917693691
Robot skill learning system of multi-space fusion based on dynamic movement primitives and adaptive neural network control,2024,10.1016/j.neucom.2024.127248
Real-world Robot Reaching Skill Learning Based on Deep Reinforcement Learning,2020,
Embodiment Independent Manipulation Through Action Abstraction,2010,10.1109/ROBOT.2010.5509153
ROBOTIC GRASPING TRAINING USING DEEP REINFORCEMENT LEARNING WITH POLICY GUIDANCE MECHANISM,2021,
Human-Robot Skill Transferring and Inverse Velocity Admittance Control for Soft Tissue Cutting Tasks,2024,10.3390/agriculture14030394
Hierarchical and parameterized learning of pick-and-place manipulation from under-specified human demonstrations,2020,10.1080/01691864.2020.1778523
Three types of learning robots,2003,
Learning Optimal Parameterized Policy for High Level Strategies in a Game Setting,2019,10.1109/ro-man46459.2019.8956383
Unlimited Workspace - Coupling a Mobile Haptic Interface with a Mobile Teleoperator,2009,
Intelligent assistance for older adults via an admittance-controlled wheeled mobile manipulator with task-dependent end-effectors,2022,10.1016/j.mechatronics.2022.102821
Skill based motion planning in hierarchical intelligent control of a redundant manipulator,1996,10.1016/0921-8890(95)00095-X
A Task Learning Mechanism for the Telerobots,2019,10.1142/S0219843619500099
A robotic shared control teleoperation method based on learning from demonstrations,2019,10.1177/1729881419857428
TOWARD DYNAMIC MANIPULATION FOR HUMANOID ROBOTS: EXPERIMENTS AND DESIGN ASPECTS,2011,10.1142/S0219843611002599
New CNN and hybrid CNN-LSTM models for learning object manipulation of humanoid robots from demonstration,2022,10.1007/s10586-021-03348-7
Using Haptics To Probe Human Contact Control Strategies For Six Degree-of-Freedom Tasks,2014,
VLM-MSGraph: Vision Language Model-enabled Multi-hierarchical Scene Graph for robotic assembly,2025,10.1016/j.rcim.2025.102978
Robot Skill Learning based on Interacting with RGB-D Image,2019,
Skill Generalization with Verbs,2023,10.1109/IROS55552.2023.10341472
Modelling Human Gameplay at Pool and Countering It with an Anthropomorphic Robot,2013,
One-Shot Affordance Learning (OSAL): Learning to Manipulate Articulated Objects by Observing Once,2023,10.1109/IROS55552.2023.10341421
Integrating Open-World Shared Control in Immersive Avatars,2024,10.1109/ICRA57147.2024.10611618
Learning Skill-based Industrial Robot Tasks with User Priors Density,2022,10.1109/CASE49997.2022.9926713
Understanding and Segmenting Human Demonstrations into Reusable Compliant Primitives,2021,10.1109/IROS51168.2021.9636523
Relational Learning for Skill Preconditions,2020,
Learning Category-Level Generalizable Object Manipulation Policy Via Generative Adversarial Self-Imitation Learning From Demonstrations,2022,10.1109/LRA.2022.3196122
A Novel Master-slave Robotic Catheter System for Vascular Interventional Surgery,2013,
A versatile humanoid robot platform for dexterous manipulation and human-robot collaboration,2024,10.1049/cit2.12214
Dynamic Movement Primitives Based Robot Skills Learning,2023,10.1007/s11633-022-1346-z
Hand manipulation skill learning for the intelligent cooperative manipulation system,1995,10.1016/B978-044482250-5/50020-7
Multifingered Robot Hand Compliant Manipulation Based on Vision-Based Demonstration and Adaptive Force Control,2023,10.1109/TNNLS.2022.3184258
An Approach to Acquire Path-Following Skills by Industrial Robots From Human Demonstration,2021,10.1109/ACCESS.2021.3086701
Human Hand Motion Recognition Using Empirical Copula,2010,10.1109/IROS.2010.5649027
Stability-Based Sequence Planning for Robotic Dry-Stacking of Natural Stones,2023,10.1109/LRA.2023.3301275
Skill generalization of tubular object manipulation with tactile sensing and Sim2Real learning,2023,10.1016/j.robot.2022.104321
An extendable framework for intelligent and easily configurable skills-based industrial robot applications,2022,10.1007/s00170-022-09071-w
Skill-based Robot Programming in Mixed Reality with Ad-hoc Validation Using a Force-enabled Digital Twin,2023,10.1109/ICRA48891.2023.10161095
STAP: Sequencing Task-Agnostic Policies,2023,10.1109/ICRA48891.2023.10160220
Virtual Training System for an Industrial Pasteurization Process,2019,10.1007/978-3-030-25999-0_35
Unsupervised Human Motion Segmentation Based on Characteristic Force Signals of Contact Events,2023,10.1109/LRA.2023.3303828
Analyzing the Utility of a Support Pin in Sequential Robotic Manipulation,2016,
Circumflex Coronary Artery Injury during Modern Mitral Valve Surgery-A Review of Current Concepts and Perspectives,2023,10.3390/medicina59081470
Tac-Man: Tactile-Informed Prior-Free Manipulation of Articulated Objects,2025,10.1109/TRO.2024.3508134
Skill analysis in human tele-operation using dynamic image,2006,
Robot Skill Acquisition by Demonstration and Explorative Learning,2014,10.1007/978-3-319-05431-5_11
A System Architecture for CAD-Based Robotic Assembly With Sensor-Based Skills,2020,10.1109/TASE.2020.2980628
A framework for implementing self-organising task-oriented multi-sensor networks,1998,10.1117/12.327011
Reinforcement learning for robotic manipulation using simulated locomotion demonstrations,2022,10.1007/s10994-021-06116-1
Survivable Robotic Control through Guided Bayesian Policy Search with Deep Reinforcement Learning,2021,10.1109/CASE49439.2021.9551472
Towards a Reference Framework for Tactile Robot Performance and Safety Benchmarking,2021,10.1109/IROS51168.2021.9636329
Adaptive bill morphology for enhanced tool manipulation in New Caledonian crows,2016,10.1038/srep22776
Learning Object Manipulation with Dexterous Hand-Arm Systems from Human Demonstration,2020,10.1109/IROS45743.2020.9340966
Reduced-dimension representations of human performance data for human-to-robot skill transfer,1998,
Formation of lateralization of manipulatory food-procuring behavior in the white rat early ontogenesis,2013,10.1134/S0022093013030080
Towards Coordinated Precision Assembly with Robot Teams,2016,10.1007/978-3-319-23778-7_43
"Highly-Realistic, Immersive Training Environment for Hysteroscopy",2006,
Skill-Based Easy Programming Interface for Industrial Applications,2022,10.1109/SII52469.2022.9708791
Investigating the Effect of a Robotic Tutor on Learner Perception of Skill Based Feedback,2014,
A Mirrored Motion Remapping Method in Telemanipulation-based Face-to-Face Dual-arm Robot Teaching,2019,10.1109/aim.2019.8868401
Bridging the Sim-to-Real Gap with Dynamic Compliance Tuning for Industrial Insertion,2024,10.1109/ICRA57147.2024.10610707
PLATO: Predicting Latent Affordances Through Object-Centric Play,2022,
Graph-Structured Visual Imitation,2019,
Learning Haptic Affordances from Demonstration and Human-Guided Exploration,2016,
Teaching People How to Teach Robots: The Effect of Instructional Materials and Dialog Design,2014,10.1145/2559636.2559675
Machine-mediated motor skill training method in haptic-enabled chinese handwriting simulation system,2006,10.1109/IROS.2006.282363
Skill Learning and Task Outcome Prediction for Manipulation,2011,
Design and Experimental Evaluation of a Human Skill-Based PID Controller,2015,
Residual Learning From Demonstration: Adapting DMPs for Contact-Rich Manipulation,2022,10.1109/LRA.2022.3150024
Parental scaffolding as a bootstrapping mechanism for learning grasp affordances and imitation skills,2015,10.1017/S0263574714002148
Constraint-Aware Policy for Compliant Manipulation,2024,10.3390/robotics13010008
On the choice of grasp type and location when handing over an object,2019,10.1126/scirobotics.aau9757
What Matters in Language Conditioned Robotic Imitation Learning Over Unstructured Data,2022,10.1109/LRA.2022.3196123
Modelling the structure of object-independent human affordances of approaching to grasp for robotic hands,2018,10.1371/journal.pone.0208228
Robotic Needle Threading Manipulation based on High-Speed Motion Strategy using High-Speed Visual Feedback,2015,
Performance Evaluation of Optical Motion Capture Sensors for Assembly Motion Capturing,2021,10.1109/ACCESS.2021.3074260
Mechanical assembly force/torque data analysis as a foundation for task level programming,2000,
Extracting Play Primitives for a Robot Playmate by Sequencing Low-Level Motion Behaviors,2008,
Dynamic model of micro-manipulation using adhesion,1998,10.1016/S1251-8069(98)80001-X
Simplified Robot Programming Framework for a Gearbox Assembly Application,2021,10.1007/978-3-030-90525-5_16
The thumb: Guidelines for a robotic design,2010,10.1109/IROS.2010.5650454
Learning Object Affordances by Leveraging the Combination of Human-Guidance and Self-Exploration,2016,
Safety of Airport Approach Prediction Using a Skill - and Rule-Based Pilot Model,2013,
Skill-based Shared Control,2021,
SkiNet A Petri Net Generation Tool for the Verification of Skillset-based Autonomous Systems,2022,10.4204/EPTCS.371.9
Prim-LAfD: A Framework to Learn and Adapt Primitive-Based Skills from Demonstrations for Insertion Tasks,2023,10.1016/j.ifacol.2023.10.1748
Mechatronic Design of a Human Robot Coupling Interface for Teaching by Demonstration,2016,10.1016/j.ifacol.2016.10.678
Restoring tactile sensations via neural interfaces for real-time force-and-slippage closed-loop control of bionic hands,2019,10.1126/scirobotics.aau9924
Cutaneous Feedback Interface for Teleoperated In-Hand Manipulation,2022,10.1109/IROS47612.2022.9982247
A CONTROL ARCHITECTURE FOR HYBRID UNDERWATER INTERVENTION SYSTEMS,2016,
Scaling Up and Distilling Down: Language-Guided Robot Skill Acquisition,2023,
Humanoid compliant whole arm dexterous manipulation: Control design and experiments,2014,
Online Robot Introspection via Wrench-based Action Grammars,2017,
LEAGUE: Guided Skill Learning and Abstraction for Long-Horizon Manipulation,2023,10.1109/LRA.2023.3308061
Sparse Eigenmotions Derived from Daily Life Kinematics Implemented on a Dextrous Robotic Hand,2016,
A Multi-Configuration Track-Legged Humanoid Robot for Dexterous Manipulation and High Mobility: Design and Development,2023,10.1109/LRA.2023.3266707
Towards automatic transfer of human skills for robotic assembly,2003,
Human sensorimotor learning for humanoid robot skill synthesis,2011,10.1177/1059712311411112
Physical and Social Human-robot Interaction,2020,10.1145/3340631.3395383
Unsupervised Perceptual Rewards for Imitation Learning,2017,
Learning and Adaptation of Robot Skills using Fuzzy Models,2010,
An empowerment-based solution to robotic manipulation tasks with sparse rewards,2023,10.1007/s10514-023-10087-8
Learning on robot skills: Motion adjustment and smooth concatenation of motion blocks,2020,10.1016/j.engappai.2020.103619
Multi-Level Skill-Based Allocation Methodology for Evolvable Assembly Systems,2014,
Dual-Hand Motion Capture by Using Biological Inspiration for Bionic Bimanual Robot Teleoperation,2023,10.34133/cbsystems.0052
A Novel Master Haptic Interface Based on MR-Fluids for Endovascular Catheterization,2022,10.1109/ICMA54519.2022.9856008
Accelerated Robot Skill Acquisition by Reinforcement Learning-Aided Sim-to-Real Domain Adaptation,2021,10.1109/ICAR53236.2021.9659351
Dynamic skill-based software architecture for locomotion control in shape reconfigurable mobile robots,2006,10.1109/SEUS-WCCIA.2006.24
Learning image-based Receding Horizon Planning for manipulation in clutter,2021,10.1016/j.robot.2021.103730
Haptic Feedback and Dynamic Active Constraints for Robot-Assisted Endovascular Catheterization,2018,
Improving Task Skill Transfer Method by Acquiring Impedance Parameters from Human Demonstration,2013,
A Framework of Robot Skill Learning From Complex and Long-Horizon Tasks,2022,10.1109/TASE.2021.3127574
Interactive Semantic Map Representation for Skill-Based Visual Object Navigation,2024,10.1109/ACCESS.2024.3380450
Vision-based Robot Handwriting Skill Reproduction and Generalization,2021,10.1109/M2VIP49856.2021.9665000
The development of a practical dexterous assembly robot system without the use of force sensor,2001,10.1109/ISATP.2001.929079
Toward a vision based hand gesture interface for robotic grasping,2009,10.1109/IROS.2009.5354682
MoDem-V2: Visuo-Motor World Models for Real-World Robot Manipulation,2024,10.1109/ICRA57147.2024.10611121
Laser-Based Door Localization for Autonomous Mobile Service Robots,2023,10.3390/s23115247
Discovering Generalizable Skills via Automated Generation of Diverse Tasks,2021,
Hand-Object Interaction: From Human Demonstrations to Robot Manipulation,2021,10.3389/frobt.2021.714023
Curiously exploring affordance spaces of a pouring task,2023,10.1111/exsy.13213
Extracting Objects for Aerial Manipulation on UAVs Using Low Cost Stereo Sensors,2016,10.3390/s16050700
ALAN: Autonomously Exploring Robotic Agents in the Real World,2023,10.1109/ICRA48891.2023.10161016
Skill learning framework for human-robot interaction and manipulation tasks,2023,10.1016/j.rcim.2022.102444
A framework for the adaptive transfer of robot skill knowledge using reinforcement learning agents,2001,
Learning Video-Conditioned Policies for Unseen Manipulation Tasks,2023,10.1109/ICRA48891.2023.10161336
Ensemble Transfer Strategy Based on Domain Difference for Robot Multiple Peg-in-Hole Assembly,2024,10.1109/TIE.2024.3357894
HERD: Continuous Human-to-Robot Evolution for Learning from Human Demonstration,2022,
Learning to Manipulate Tools by Aligning Simulation to Video Demonstration,2022,10.1109/LRA.2021.3127238
Masked Visual-Tactile Pre-training for Robot Manipulation,2024,10.1109/ICRA57147.2024.10610933
Towards Learning Hierarchical Skills for Multi-Phase Manipulation Tasks,2015,
Accurate and Versatile Automation of Industrial Kitting Operations with SkiROS,2016,10.1007/978-3-319-40379-3_26
Optimistic Reinforcement Learning-Based Skill Insertions for Task and Motion Planning,2024,10.1109/LRA.2024.3398402
Automated Robot Recovery from Assumption Violations of High-Level Specifications,2024,10.1109/CASE59546.2024.10711578
Planning and Reinforcement Learning for General-Purpose Service Robots,2021,
Interactive Human-Robot Skill Transfer: A Review of Learning Methods and User Experience,2021,10.1002/aisy.202000247
Using Adaptive Directed Acyclic Graph for Human In-Hand Motion Identification with Hybrid Surface Electromyography and Kinect,2022,10.3390/sym14102093
Stochastic Optimal Control for Robot Manipulation Skill Learning Under Time-Varying Uncertain Environment,2024,10.1109/TCYB.2022.3211440
A robot path tracking method based on manual guidance and path reinforcement learning,2025,10.1007/s10489-024-06098-2
Human-In-The-Loop Task and Motion Planning for Imitation Learning,2023,
Benchmarking Robot Manipulation With the Rubik's Cube,2020,10.1109/LRA.2020.2969912
Learning multiple strategies to perform a valve turning with underwater currents using an I-AUV,2015,10.1109/OCEANS-Genova.2015.7271609
Electromagnetic metamaterial agent,2025,10.1038/s41377-024-01678-w
Learning to Dress: Synthesizing Human Dressing Motion via Deep Reinforcement Learning,2018,10.1145/3272127.3275048
Classifier-Aided Maximization of Feasible-Error-Region for Robust Manipulation Learning,2021,10.1109/LRA.2021.3073883
Stereoscopic Vision System for Human Gesture Tracking and Robot Programming by Demonstration,2013,
Bayesian optimization with unknown constraints in graphical skill models for compliant manipulation tasks using an industrial robot,2022,10.3389/frobt.2022.993359
Acquisition of robotic surgical skills does not require laparoscopic training: a randomized controlled trial,2022,10.1007/s00464-022-09118-9
Learning Target-Directed Skill and Variable Impedance Control From Interactive Demonstrations for Robot-Assisted Soft Tissue Puncture Tasks,2024,10.1109/TASE.2024.3418018
Human-robot skill transfer systems for mobile robot based on multi sensor fusion,2020,
Structured Unsupervised Kernel Regression for Closed-loop Motion Control,2010,10.1109/IROS.2010.5651216
Robust Decentralized Control of a Fully Actuated Robot Hand,2015,10.1016/j.ifacol.2015.06.411
Sensorimotor integration within the primary motor cortex by selective nerve fascicle stimulation,2022,10.1113/JP282259
Learning to Grasp on the Moon from 3D Octree Observations with Deep Reinforcement Learning,2022,10.1109/IROS47612.2022.9981661
Towards Human-Level Bimanual Dexterous Manipulation with Reinforcement Learning,2022,
Learning and Retrieval from Prior Data for Skill-based Imitation Learning,2022,
Learning to shape virtual patient locomotor patterns: internal representations adapt to exploit interactive dynamics,2019,10.1152/jn.00408.2018
Force Sensing Strategy for the Backdrivable and Dexterous CEA Hand,2013,
Multi-Fingered In-Hand Manipulation With Various Object Properties Using Graph Convolutional Networks and Distributed Tactile Sensors,2022,10.1109/LRA.2022.3142417
Joint Entropy-Based Morphology Optimization of Soft Strain Sensor Networks for Functional Robustness,2020,10.1109/JSEN.2020.2995237
Application of the Open Scalable Production System to Machine Tending of Additive Manufacturing Operations by a Mobile Manipulator,2019,10.1007/978-3-030-30244-3_29
Functional connectivity in multiple sclerosis after robotic rehabilitative treatment A case report,2019,10.1097/MD.0000000000015047
Learning and Grounding Haptic Affordances Using Demonstration and Human-Guided Exploration,2016,
Neural Geometric Fabrics: Efficiently Learning High-Dimensional Policies from Demonstrations,2022,
PRF: A Program Reuse Framework for Automated Programming by Learning from Existing Robot Programs,2024,10.3390/robotics13080118
Hardware in the Loop of an Omnidirectional Vehicle Using Augmented Reality,2022,10.1007/978-981-16-2380-6_80
Modular lightweight robot system for aircraft production using a generic OPC UA skill concept,2023,10.1007/s11740-023-01183-w
Control of Wall Mounting Robot: Practical Implementation and Experiments,2020,10.1016/j.ifacol.2020.12.2722
Towards user-oriented programming of skill-based Automation Systems using a domain-specific Meta-Modeling Approach,2019,10.1109/indin41052.2019.8972318
Learning Freehand Ultrasound Through Multimodal Representation and Skill Adaptation,2024,10.1109/TASE.2024.3416827
Behavior maps for online planning of obstacle negotiation and climbing on rough terrain,2007,
Predicting full-arm grasping motions from anticipated tactile responses,2022,
Review of Learning-Based Robotic Manipulation in Cluttered Environments,2022,10.3390/s22207938
An Adaptive Imitation Learning Framework for Robotic Complex Contact-Rich Insertion Tasks,2022,10.3389/frobt.2021.777363
Programming-by-Demonstration of Robot Skills using Fuzzy-Time-Modeling,2010,
Enhancing human-guided robotic assembly: AR-assisted DT for skill-based and low-code programming,2024,10.1016/j.jmsy.2024.04.016
Demonstration-Guided Reinforcement Learning with Learned Skills,2021,
Learning Compact Parameterized Skills with a Single Regression,2013,
Rapid and automated configuration of robot manufacturing cells,2025,10.1016/j.rcim.2024.102862
Learning to Sequence Movement Primitives from Demonstrations,2014,
Concept for the automated adaption of abstract planning domains for specific application cases in skills-based industrial robotics,2024,10.1007/s10845-023-02211-3
6D Assembly Pose Estimation by Point Cloud Registration for Robotic Manipulation,2024,10.1109/CASE59546.2024.10711374
A generic Approach for the Industrial Application of Skill-based Engineering using OPC UA,2020,
Process-oriented task assignment for assembly processes with human-robot interaction,2016,10.1016/j.procir.2016.02.080
Motion Reproduction by Human Demonstration Based on Discrete Hidden Markov Model for Nursing-care Assistant Robot,2014,
Residual Skill Policies: Learning an Adaptable Skill-based Action Space for Reinforcement Learning for Robotics,2022,
Relationship Between the Order for Motor Skill Transfer and Motion Complexity in Reinforcement Learning,2019,10.1109/LRA.2018.2889026
A Teleoperation Framework for Upper Limb Rehabilitation Based on Improved Dynamic Movement Primitives and Hybrid Control,2024,10.1109/ICRAS62427.2024.10654484
Integration of Autonomous Task Planning into Reconfigurable Skill -Based Industrial Robots,2020,
Scaling simulation-to-real transfer by learning a latent space of robot skills,2020,10.1177/0278364920944474
Implicit Kinematic Policies: Unifying Joint and Cartesian Action Spaces in End-to-End Robot Learning,2022,10.1109/ICRA46639.2022.9812165
Innovative Mobile Manipulator Solution for Modern Flexible Manufacturing Processes,2019,10.3390/s19245414
A Task-Learning Strategy for Robotic Assembly Tasks from Human Demonstrations,2020,10.3390/s20195505
Appearance-based Proficiency Evaluation of Micro-operation Skill in Removing Individual Habit,2015,
When and How Well Can Human-Socialized Capuchins Match Actions Demonstrated by a Familiar Human?,2011,10.1002/ajp.20941
Understanding Robot Motor Capability using Information-Theory-Based Approach,2009,10.1109/IROS.2009.5354332
Neuromorphic Tactile Sensing and Encoding,2023,10.1007/978-981-16-5540-1_117
Complexity-based task allocation in human-robot collaborative assembly,2019,10.1108/IR-11-2018-0231
A Differentiable Recipe for Learning Visual Non-Prehensile Planar Manipulation,2021,
Automatic Surgical Skill Rating Using Stylistic Behavior Components,2018,
