Title,Year,DOI
Skill-based Robot Programming in Mixed Reality with Ad-hoc Validation Using a Force-enabled Digital Twin,2023,10.1109/ICRA48891.2023.10161095
STAP: Sequencing Task-Agnostic Policies,2023,10.1109/ICRA48891.2023.10160220
Virtual Training System for an Industrial Pasteurization Process,2019,10.1007/978-3-030-25999-0_35
Unsupervised Human Motion Segmentation Based on Characteristic Force Signals of Contact Events,2023,10.1109/LRA.2023.3303828
Analyzing the Utility of a Support Pin in Sequential Robotic Manipulation,2016,
Circumflex Coronary Artery Injury during Modern Mitral Valve Surgery-A Review of Current Concepts and Perspectives,2023,10.3390/medicina59081470
Tac-Man: Tactile-Informed Prior-Free Manipulation of Articulated Objects,2025,10.1109/TRO.2024.3508134
Skill analysis in human tele-operation using dynamic image,2006,
Robot Skill Acquisition by Demonstration and Explorative Learning,2014,10.1007/978-3-319-05431-5_11
A System Architecture for CAD-Based Robotic Assembly With Sensor-Based Skills,2020,10.1109/TASE.2020.2980628
A framework for implementing self-organising task-oriented multi-sensor networks,1998,10.1117/12.327011
Reinforcement learning for robotic manipulation using simulated locomotion demonstrations,2022,10.1007/s10994-021-06116-1
Survivable Robotic Control through Guided Bayesian Policy Search with Deep Reinforcement Learning,2021,10.1109/CASE49439.2021.9551472
Towards a Reference Framework for Tactile Robot Performance and Safety Benchmarking,2021,10.1109/IROS51168.2021.9636329
Adaptive bill morphology for enhanced tool manipulation in New Caledonian crows,2016,10.1038/srep22776
Learning Object Manipulation with Dexterous Hand-Arm Systems from Human Demonstration,2020,10.1109/IROS45743.2020.9340966
Reduced-dimension representations of human performance data for human-to-robot skill transfer,1998,
Formation of lateralization of manipulatory food-procuring behavior in the white rat early ontogenesis,2013,10.1134/S0022093013030080
Towards Coordinated Precision Assembly with Robot Teams,2016,10.1007/978-3-319-23778-7_43
"Highly-Realistic, Immersive Training Environment for Hysteroscopy",2006,
Skill-Based Easy Programming Interface for Industrial Applications,2022,10.1109/SII52469.2022.9708791
Investigating the Effect of a Robotic Tutor on Learner Perception of Skill Based Feedback,2014,
A Mirrored Motion Remapping Method in Telemanipulation-based Face-to-Face Dual-arm Robot Teaching,2019,10.1109/aim.2019.8868401
Bridging the Sim-to-Real Gap with Dynamic Compliance Tuning for Industrial Insertion,2024,10.1109/ICRA57147.2024.10610707
PLATO: Predicting Latent Affordances Through Object-Centric Play,2022,
Graph-Structured Visual Imitation,2019,
Learning Haptic Affordances from Demonstration and Human-Guided Exploration,2016,
Teaching People How to Teach Robots: The Effect of Instructional Materials and Dialog Design,2014,10.1145/2559636.2559675
Machine-mediated motor skill training method in haptic-enabled chinese handwriting simulation system,2006,10.1109/IROS.2006.282363
Skill Learning and Task Outcome Prediction for Manipulation,2011,
Design and Experimental Evaluation of a Human Skill-Based PID Controller,2015,
Residual Learning From Demonstration: Adapting DMPs for Contact-Rich Manipulation,2022,10.1109/LRA.2022.3150024
Parental scaffolding as a bootstrapping mechanism for learning grasp affordances and imitation skills,2015,10.1017/S0263574714002148
Constraint-Aware Policy for Compliant Manipulation,2024,10.3390/robotics13010008
On the choice of grasp type and location when handing over an object,2019,10.1126/scirobotics.aau9757
What Matters in Language Conditioned Robotic Imitation Learning Over Unstructured Data,2022,10.1109/LRA.2022.3196123
Modelling the structure of object-independent human affordances of approaching to grasp for robotic hands,2018,10.1371/journal.pone.0208228
Robotic Needle Threading Manipulation based on High-Speed Motion Strategy using High-Speed Visual Feedback,2015,
Performance Evaluation of Optical Motion Capture Sensors for Assembly Motion Capturing,2021,10.1109/ACCESS.2021.3074260
Mechanical assembly force/torque data analysis as a foundation for task level programming,2000,
Extracting Play Primitives for a Robot Playmate by Sequencing Low-Level Motion Behaviors,2008,
Dynamic model of micro-manipulation using adhesion,1998,10.1016/S1251-8069(98)80001-X
Simplified Robot Programming Framework for a Gearbox Assembly Application,2021,10.1007/978-3-030-90525-5_16
The thumb: Guidelines for a robotic design,2010,10.1109/IROS.2010.5650454
Learning Object Affordances by Leveraging the Combination of Human-Guidance and Self-Exploration,2016,
Safety of Airport Approach Prediction Using a Skill - and Rule-Based Pilot Model,2013,
Skill-based Shared Control,2021,
SkiNet A Petri Net Generation Tool for the Verification of Skillset-based Autonomous Systems,2022,10.4204/EPTCS.371.9
Prim-LAfD: A Framework to Learn and Adapt Primitive-Based Skills from Demonstrations for Insertion Tasks,2023,10.1016/j.ifacol.2023.10.1748
Mechatronic Design of a Human Robot Coupling Interface for Teaching by Demonstration,2016,10.1016/j.ifacol.2016.10.678
Restoring tactile sensations via neural interfaces for real-time force-and-slippage closed-loop control of bionic hands,2019,10.1126/scirobotics.aau9924
Cutaneous Feedback Interface for Teleoperated In-Hand Manipulation,2022,10.1109/IROS47612.2022.9982247
A CONTROL ARCHITECTURE FOR HYBRID UNDERWATER INTERVENTION SYSTEMS,2016,
Scaling Up and Distilling Down: Language-Guided Robot Skill Acquisition,2023,
Humanoid compliant whole arm dexterous manipulation: Control design and experiments,2014,
Online Robot Introspection via Wrench-based Action Grammars,2017,
LEAGUE: Guided Skill Learning and Abstraction for Long-Horizon Manipulation,2023,10.1109/LRA.2023.3308061
Sparse Eigenmotions Derived from Daily Life Kinematics Implemented on a Dextrous Robotic Hand,2016,
A Multi-Configuration Track-Legged Humanoid Robot for Dexterous Manipulation and High Mobility: Design and Development,2023,10.1109/LRA.2023.3266707
Towards automatic transfer of human skills for robotic assembly,2003,
Human sensorimotor learning for humanoid robot skill synthesis,2011,10.1177/1059712311411112
Physical and Social Human-robot Interaction,2020,10.1145/3340631.3395383
Unsupervised Perceptual Rewards for Imitation Learning,2017,
Learning and Adaptation of Robot Skills using Fuzzy Models,2010,
An empowerment-based solution to robotic manipulation tasks with sparse rewards,2023,10.1007/s10514-023-10087-8
Learning on robot skills: Motion adjustment and smooth concatenation of motion blocks,2020,10.1016/j.engappai.2020.103619
Multi-Level Skill-Based Allocation Methodology for Evolvable Assembly Systems,2014,
Dual-Hand Motion Capture by Using Biological Inspiration for Bionic Bimanual Robot Teleoperation,2023,10.34133/cbsystems.0052
A Novel Master Haptic Interface Based on MR-Fluids for Endovascular Catheterization,2022,10.1109/ICMA54519.2022.9856008
Accelerated Robot Skill Acquisition by Reinforcement Learning-Aided Sim-to-Real Domain Adaptation,2021,10.1109/ICAR53236.2021.9659351
Dynamic skill-based software architecture for locomotion control in shape reconfigurable mobile robots,2006,10.1109/SEUS-WCCIA.2006.24
Learning image-based Receding Horizon Planning for manipulation in clutter,2021,10.1016/j.robot.2021.103730
Haptic Feedback and Dynamic Active Constraints for Robot-Assisted Endovascular Catheterization,2018,
Improving Task Skill Transfer Method by Acquiring Impedance Parameters from Human Demonstration,2013,
A Framework of Robot Skill Learning From Complex and Long-Horizon Tasks,2022,10.1109/TASE.2021.3127574
Interactive Semantic Map Representation for Skill-Based Visual Object Navigation,2024,10.1109/ACCESS.2024.3380450
Vision-based Robot Handwriting Skill Reproduction and Generalization,2021,10.1109/M2VIP49856.2021.9665000
The development of a practical dexterous assembly robot system without the use of force sensor,2001,10.1109/ISATP.2001.929079
Toward a vision based hand gesture interface for robotic grasping,2009,10.1109/IROS.2009.5354682
MoDem-V2: Visuo-Motor World Models for Real-World Robot Manipulation,2024,10.1109/ICRA57147.2024.10611121
Laser-Based Door Localization for Autonomous Mobile Service Robots,2023,10.3390/s23115247
Discovering Generalizable Skills via Automated Generation of Diverse Tasks,2021,
Hand-Object Interaction: From Human Demonstrations to Robot Manipulation,2021,10.3389/frobt.2021.714023
Curiously exploring affordance spaces of a pouring task,2023,10.1111/exsy.13213
Extracting Objects for Aerial Manipulation on UAVs Using Low Cost Stereo Sensors,2016,10.3390/s16050700
ALAN: Autonomously Exploring Robotic Agents in the Real World,2023,10.1109/ICRA48891.2023.10161016
Skill learning framework for human-robot interaction and manipulation tasks,2023,10.1016/j.rcim.2022.102444
A framework for the adaptive transfer of robot skill knowledge using reinforcement learning agents,2001,
Learning Video-Conditioned Policies for Unseen Manipulation Tasks,2023,10.1109/ICRA48891.2023.10161336
Ensemble Transfer Strategy Based on Domain Difference for Robot Multiple Peg-in-Hole Assembly,2024,10.1109/TIE.2024.3357894
HERD: Continuous Human-to-Robot Evolution for Learning from Human Demonstration,2022,
Learning to Manipulate Tools by Aligning Simulation to Video Demonstration,2022,10.1109/LRA.2021.3127238
Masked Visual-Tactile Pre-training for Robot Manipulation,2024,10.1109/ICRA57147.2024.10610933
Towards Learning Hierarchical Skills for Multi-Phase Manipulation Tasks,2015,
Accurate and Versatile Automation of Industrial Kitting Operations with SkiROS,2016,10.1007/978-3-319-40379-3_26
Optimistic Reinforcement Learning-Based Skill Insertions for Task and Motion Planning,2024,10.1109/LRA.2024.3398402
Automated Robot Recovery from Assumption Violations of High-Level Specifications,2024,10.1109/CASE59546.2024.10711578
Planning and Reinforcement Learning for General-Purpose Service Robots,2021,
Interactive Human-Robot Skill Transfer: A Review of Learning Methods and User Experience,2021,10.1002/aisy.202000247
Using Adaptive Directed Acyclic Graph for Human In-Hand Motion Identification with Hybrid Surface Electromyography and Kinect,2022,10.3390/sym14102093
Stochastic Optimal Control for Robot Manipulation Skill Learning Under Time-Varying Uncertain Environment,2024,10.1109/TCYB.2022.3211440
A robot path tracking method based on manual guidance and path reinforcement learning,2025,10.1007/s10489-024-06098-2
Human-In-The-Loop Task and Motion Planning for Imitation Learning,2023,
Benchmarking Robot Manipulation With the Rubik's Cube,2020,10.1109/LRA.2020.2969912
Learning multiple strategies to perform a valve turning with underwater currents using an I-AUV,2015,10.1109/OCEANS-Genova.2015.7271609
Electromagnetic metamaterial agent,2025,10.1038/s41377-024-01678-w
Classifier-Aided Maximization of Feasible-Error-Region for Robust Manipulation Learning,2021,10.1109/LRA.2021.3073883
Stereoscopic Vision System for Human Gesture Tracking and Robot Programming by Demonstration,2013,
Bayesian optimization with unknown constraints in graphical skill models for compliant manipulation tasks using an industrial robot,2022,10.3389/frobt.2022.993359
Acquisition of robotic surgical skills does not require laparoscopic training: a randomized controlled trial,2022,10.1007/s00464-022-09118-9
Learning Target-Directed Skill and Variable Impedance Control From Interactive Demonstrations for Robot-Assisted Soft Tissue Puncture Tasks,2024,10.1109/TASE.2024.3418018
Human-robot skill transfer systems for mobile robot based on multi sensor fusion,2020,
Structured Unsupervised Kernel Regression for Closed-loop Motion Control,2010,10.1109/IROS.2010.5651216
Robust Decentralized Control of a Fully Actuated Robot Hand,2015,10.1016/j.ifacol.2015.06.411
Sensorimotor integration within the primary motor cortex by selective nerve fascicle stimulation,2022,10.1113/JP282259
Learning to Grasp on the Moon from 3D Octree Observations with Deep Reinforcement Learning,2022,10.1109/IROS47612.2022.9981661
Towards Human-Level Bimanual Dexterous Manipulation with Reinforcement Learning,2022,
Learning and Retrieval from Prior Data for Skill-based Imitation Learning,2022,
Learning to shape virtual patient locomotor patterns: internal representations adapt to exploit interactive dynamics,2019,10.1152/jn.00408.2018
Force Sensing Strategy for the Backdrivable and Dexterous CEA Hand,2013,
Multi-Fingered In-Hand Manipulation With Various Object Properties Using Graph Convolutional Networks and Distributed Tactile Sensors,2022,10.1109/LRA.2022.3142417
Joint Entropy-Based Morphology Optimization of Soft Strain Sensor Networks for Functional Robustness,2020,10.1109/JSEN.2020.2995237
Application of the Open Scalable Production System to Machine Tending of Additive Manufacturing Operations by a Mobile Manipulator,2019,10.1007/978-3-030-30244-3_29
Functional connectivity in multiple sclerosis after robotic rehabilitative treatment A case report,2019,10.1097/MD.0000000000015047
Learning and Grounding Haptic Affordances Using Demonstration and Human-Guided Exploration,2016,
Neural Geometric Fabrics: Efficiently Learning High-Dimensional Policies from Demonstrations,2022,
PRF: A Program Reuse Framework for Automated Programming by Learning from Existing Robot Programs,2024,10.3390/robotics13080118
Hardware in the Loop of an Omnidirectional Vehicle Using Augmented Reality,2022,10.1007/978-981-16-2380-6_80
Modular lightweight robot system for aircraft production using a generic OPC UA skill concept,2023,10.1007/s11740-023-01183-w
Control of Wall Mounting Robot: Practical Implementation and Experiments,2020,10.1016/j.ifacol.2020.12.2722
Towards user-oriented programming of skill-based Automation Systems using a domain-specific Meta-Modeling Approach,2019,10.1109/indin41052.2019.8972318
Learning Freehand Ultrasound Through Multimodal Representation and Skill Adaptation,2024,10.1109/TASE.2024.3416827
Behavior maps for online planning of obstacle negotiation and climbing on rough terrain,2007,
Predicting full-arm grasping motions from anticipated tactile responses,2022,
Review of Learning-Based Robotic Manipulation in Cluttered Environments,2022,10.3390/s22207938
An Adaptive Imitation Learning Framework for Robotic Complex Contact-Rich Insertion Tasks,2022,10.3389/frobt.2021.777363
Programming-by-Demonstration of Robot Skills using Fuzzy-Time-Modeling,2010,
Enhancing human-guided robotic assembly: AR-assisted DT for skill-based and low-code programming,2024,10.1016/j.jmsy.2024.04.016
Demonstration-Guided Reinforcement Learning with Learned Skills,2021,
Learning Compact Parameterized Skills with a Single Regression,2013,
Rapid and automated configuration of robot manufacturing cells,2025,10.1016/j.rcim.2024.102862
Learning to Sequence Movement Primitives from Demonstrations,2014,
Concept for the automated adaption of abstract planning domains for specific application cases in skills-based industrial robotics,2024,10.1007/s10845-023-02211-3
6D Assembly Pose Estimation by Point Cloud Registration for Robotic Manipulation,2024,10.1109/CASE59546.2024.10711374
A generic Approach for the Industrial Application of Skill-based Engineering using OPC UA,2020,
Process-oriented task assignment for assembly processes with human-robot interaction,2016,10.1016/j.procir.2016.02.080
Motion Reproduction by Human Demonstration Based on Discrete Hidden Markov Model for Nursing-care Assistant Robot,2014,
Residual Skill Policies: Learning an Adaptable Skill-based Action Space for Reinforcement Learning for Robotics,2022,
Relationship Between the Order for Motor Skill Transfer and Motion Complexity in Reinforcement Learning,2019,10.1109/LRA.2018.2889026
A Teleoperation Framework for Upper Limb Rehabilitation Based on Improved Dynamic Movement Primitives and Hybrid Control,2024,10.1109/ICRAS62427.2024.10654484
Integration of Autonomous Task Planning into Reconfigurable Skill -Based Industrial Robots,2020,
Scaling simulation-to-real transfer by learning a latent space of robot skills,2020,10.1177/0278364920944474
Implicit Kinematic Policies: Unifying Joint and Cartesian Action Spaces in End-to-End Robot Learning,2022,10.1109/ICRA46639.2022.9812165
Innovative Mobile Manipulator Solution for Modern Flexible Manufacturing Processes,2019,10.3390/s19245414
A Task-Learning Strategy for Robotic Assembly Tasks from Human Demonstrations,2020,10.3390/s20195505
Appearance-based Proficiency Evaluation of Micro-operation Skill in Removing Individual Habit,2015,
When and How Well Can Human-Socialized Capuchins Match Actions Demonstrated by a Familiar Human?,2011,10.1002/ajp.20941
Understanding Robot Motor Capability using Information-Theory-Based Approach,2009,10.1109/IROS.2009.5354332
Neuromorphic Tactile Sensing and Encoding,2023,10.1007/978-981-16-5540-1_117
Complexity-based task allocation in human-robot collaborative assembly,2019,10.1108/IR-11-2018-0231
A Differentiable Recipe for Learning Visual Non-Prehensile Planar Manipulation,2021,
Automatic Surgical Skill Rating Using Stylistic Behavior Components,2018,
Incremental learning of skill collections based on intrinsic motivation,2013,10.3389/fnbot.2013.00011
Learning to Use Chopsticks in Diverse Gripping Styles,2022,10.1145/3528223.3530057
Anthropomorphic Grasping With Neural Object Shape Completion,2023,10.1109/LRA.2023.3322086
Reinforcement Learning for Orientation on the Lie Algebra,2023,10.1109/SIU59756.2023.10224004
Combination of robot control and assembly planning for a precision manipulator,2007,10.1007/s00170-005-0232-5
Make Your Own Robots to Play and Learn with! - Robot-based Instruction Program in Korea,2009,
Learning Manipulation Skills via Hierarchical Spatial Attention,2020,10.1109/TRO.2020.2974093
Learning Movement Primitives for Force Interaction Tasks,2015,
Learning bimanual end-effector poses from demonstrations using task-parameterized dynamical systems,2015,
Guided Robot Skill Learning: A User-Study on Learning Probabilistic Movement Primitives with Non-Experts,2021,10.1109/HUMANOIDS47582.2021.9555785
Robot learning system based on dynamic movement primitives and neural network,2021,10.1016/j.neucom.2021.04.034
Robot complex motion learning based on unsupervised trajectory segmentation and movement primitives,2020,10.1016/j.isatra.2019.08.007
On the Construction of a Skill-Based Wheelchair Navigation Profile,2013,10.1109/TNSRE.2013.2241454
HERMES -: A versatile personal robotic assistant,2004,10.1109/JPROC.2004.835381
Generalization of Human Grasping for Multi-Fingered Robot Hands,2012,
Dynamic evaluation of a suction based gripper for fruit picking using a physical twin,2024,10.1109/ICRA57147.2024.10611299
The Inherent Representation of Tactile Manipulation Using Unified Force-Impedance Control,2023,10.1109/CDC49753.2023.10383326
An optical-flow person following behaviour,1998,10.1109/ISIC.1998.713678
Modular Robots for On-Orbit Satellite Servicing,2012,
Topological mapping based on perceiving-acting cycle in sharing cognitive environments for robot partners,2022,
Evaluating the Effect of Saliency Detection and Attention Manipulation in Human-Robot Interaction,2013,10.1007/s12369-012-0174-7
Brain activation during a manipulative task and working memory hypothesis,2005,
Metrics and benchmarks in human-robot interaction: Recent advances in cognitive robotics,2017,10.1016/j.cogsys.2016.06.002
A System Architecture for Constraint-Based Robotic Assembly with CAD Information,2018,
Manipulation Skill Acquisition for Robotic Assembly Based on Multi-Modal Information Description,2020,10.1109/ACCESS.2019.2934174
Master-Slave Arm Heterogeneous Mapping With Link Pose Constraint in Teleoperation System,2022,10.1109/ACCESS.2022.3213054
Cloud-Based Hierarchical Imitation Learning for Scalable Transfer of Construction Skills from Human Workers to Assisting Robots,2024,10.1061/JCCEE5.CPENG-5731
Transfer Learning of Shared Latent Spaces between Robots with Similar Kinematic Structure,2017,
Computer-Guided Laparoscopic Training with Application of a Fuzzy Expert System,2008,
Layered task planning for mobile manipulators,2019,10.1016/j.compeleceng.2019.106464
Smiles of Children with ASD May Facilitate Helping Behaviors to the Robot,2018,10.1007/978-3-030-05204-1_6
SAIL: Simulation-Informed Active In-the-Wild Learning,2019,10.1109/hri.2019.8673019
Skill Transformer: A Monolithic Policy for Mobile Manipulation,2023,10.1109/ICCV51070.2023.00996
Interface Design of a Physical Human-Robot Interaction System for Human Impedance Adaptive Skill Transfer,2018,10.1109/TASE.2017.2743000
Skills for Vision-based Applications in Robotics Application to aeronautics assembly pilot station,2015,
Toward Enhanced Teleoperation Through Embodiment,2020,10.3389/frobt.2020.00014
Robot learning human stiffness regulation for hybrid manufacture,2018,10.1108/AA-02-2018-019
DiffSkill: Improving Reinforcement Learning through diffusion-based skill denoiser for robotic,2024,10.1016/j.knosys.2024.112190
Impedance adjustment for learning human variable impedance skill,2023,10.1016/j.mechatronics.2023.103036
What Can We Learn from the Long-Term Users of a Social Robot?,2017,10.1007/978-3-319-70022-9_65
A trajectory and force dual-incremental robot skill learning and generalization framework using improved dynamical movement primitives and adaptive neural network control,2023,10.1016/j.neucom.2022.11.076
Motion planning for a robotic system with structured intelligence,1997,10.1109/CIRA.1997.613839
Demystifying computational thinking,2017,10.1016/j.edurev.2017.09.003
Tech United Eindhoven @Home 2022 Champions Paper,2023,10.1007/978-3-031-28469-4_22
Efficient Extensible Path Planning on 3D Terrain Using Behavior Modules,2013,
Learning by biasing,1998,
Simpler Learning of Robotic Manipulation of Clothing by Utilizing DIY Smart Textile Technology,2020,10.3390/app10124088
Mapping between different kinematic structures without absolute positioning during operation,2012,10.1049/el.2012.1085
Dynamic Movement Primitives for Movement Generation Using GMM-GMR Analytical Method,2019,10.1109/infoct.2019.8711390
Adaptive Skill Selection for Effective Exploration of Action Space,2024,10.1109/IJCNN60899.2024.10650465
Architectural issues for integration of sensing and acting modalities,1998,10.1109/ISIC.1998.713681
Learning of Motor Skills based on Grossness and Fineness of Movements in Daily-life Tasks,2014,
Elementary Students' Performance and Perceptions of Robot Coding and Debugging: Embodied Approach in Practice,2022,10.1080/02568543.2022.2045399
Dynamic Trajectory Generation and a Robust Controller to Intercept a Moving Ball in a Game Setting,2020,10.1109/TCST.2019.2913129
Language to Rewards for Robotic Skill Synthesis,2023,
New automation solution for brownfield production - Cognitive robots for the emulation of operator capabilities,2024,10.1016/j.cirpj.2024.02.007
Learning movement primitive attractor goals and sequential skills from kinesthetic demonstrations,2015,10.1016/j.robot.2015.07.005
Multi-Modal MPPI and Active Inference for Reactive Task and Motion Planning,2024,10.1109/LRA.2024.3426183
HAND MANIPULATION SKILL MODELING FOR THE INTELLIGENT COOPERATIVE MANIPULATION SYSTEM-ICMS,1994,
Self-supervised Transfer Learning for Instance Segmentation through Physical Interaction,2019,10.1109/iros40897.2019.8967915
Probabilistic Motion Prediction and Skill Learning for Human-to-Cobot Dual-Arm Handover Control,2024,10.1109/TNNLS.2022.3182973
Modeling Motor-Perceptual Behaviors to Enable Intuitive Paths in an Aquatic Robot,2015,
Learning Transferable Push Manipulation Skills in Novel Contexts,2021,10.3389/fnbot.2021.671775
Estimating the Orientation of Objects from Tactile Sensing Data Using Machine Learning Methods and Visual Frames of Reference,2019,10.3390/s19102285
A new method to evaluate human-robot system performance,2003,10.1023/A:1022279618991
Accelerating Robot Reinforcement Learning with Accumulation of Knowledge,2021,10.1007/978-3-030-75259-0_13
Living with the lab-boosting experiential learning and creativity in 1st year engineering students,2007,10.1080/10798587.2007.10642946
Task Execution Based-on Human-Robot Dialogue and Deictic Gestures,2016,
Learning-Based Automation of Robotic Assembly for Smart Manufacturing,2021,10.1109/JPROC.2021.3063154
A data-efficient goal-directed deep reinforcement learning method for robot visuomotor skill,2021,10.1016/j.neucom.2021.08.023
Framework For The Rapid Development And Deployment Of Customized Industrial Robotic Applications,2023,10.15488/15305
Extracting manipulation skills from observation,2000,
Exploring Tactile Surface Sensors as a Gesture Input Device for Intuitive Robot Programming,2016,
An architecture for cognitive human-robot integration.: Application to rehabilitation robotics,2005,
Towards Deep Robot Learning with Optimizer applicable to Non-stationary Problems,2021,10.1109/IEEECONF49454.2021.9382621
Skill Learning for Intelligent Robot by Perception-Action Integration: A View from Hierarchical Temporal Memory,2017,10.1155/2017/7948684
Shared-control design for robot-assisted surgery using a skill assessment approach,2022,10.1002/asjc.2746
Design and development of a software architecture for autonomous mobile manipulators in industrial environments,2015,
Learning Manipulative Skills Using a POMDP Framework,2014,
An online trajectory guidance framework via imitation learning and interactive feedback in robot-assisted surgery,2025,10.1016/j.neunet.2025.107197
Learning cooperative dynamic manipulation skills from human demonstration videos,2022,10.1016/j.mechatronics.2022.102807
Combination of Dynamical Movement Primitives With Trajectory Segmentation and Node Mapping for Robot Machining Motion Learning,2023,10.1109/TMECH.2022.3196036
Constrained DMPs for Feasible Skill Learning on Humanoid Robots,2018,
Fast Setup and Adaptation of Industrial Assembly Tasks with Force-Based Exception Strategies,2017,10.1007/978-3-319-49058-8_46
Deploying a modeling framework for reusable robot behavior to enable informed strategies for domestic service robots,2014,10.1016/j.robot.2012.10.013
Testing the vertical and cyber-physical integration of cognitive robots in manufacturing,2019,10.1016/j.rcim.2018.11.011
Sensor-based failure prediction in biped locomotion,2014,
Using simplified geometric models in skill-based manipulation,2004,10.1163/1568553041738130
Intuitive Task Programming of Stud Welding Robots for Ship Construction,2015,
Learning to Reach by Building a Representation of Peri-Personal Space,2016,
GTHSL: A Goal-Task-Driven Hierarchical Sharing Learning Method to Learn Long-Horizon Tasks Autonomously,2025,10.1109/TIE.2024.3454534
Trajectory Adaptation and Learning for Ankle Rehabilitation Using a 3-PRS Parallel Robot,2015,10.1007/978-3-319-22876-1_41
MOGrip: Gripper for multiobject grasping in pick-and-place tasks using translational movements of fingers,2024,10.1126/scirobotics.ado3939
Adaptive biomimetic control of robot arm motions,2008,10.1016/j.neucom.2008.04.015
GRASPER: A Multisensory Based Manipulation System for Underwater Operations,2013,10.1109/SMC.2013.689
Tech United Eindhoven @Home 2019 Champions Paper,2019,10.1007/978-3-030-35699-6_43
"Effect of gangliosides on motor activity, learning, and mechanisms of regulation of signal transduction in the rat brain",1999,
"Past, present, and future of surgical simulation and perspective of a developing country: A narrative review",2021,10.47391/JPMA.01-1046
Vision-language model-based human-robot collaboration for smart manufacturing: A state-of-the-art survey,2025,10.1007/s42524-025-4136-9
A structured methodology to support human-robot collaboration configuration choice,2022,10.1007/s11740-021-01088-6
Empowering STEM Students with Digital Skills: A Training Approach at UCN Industrial Playground,2024,10.1007/978-3-031-65400-8_7
A Robust Human-Robot Collaborative Control Approach Based on Model Predictive Control,2024,10.1109/TIE.2023.3299046
Visual Search and Recognition for Robot Task Execution and Monitoring,2018,10.3233/978-1-61499-929-4-94
Enhance pick-and-place performance using multimodal interaction in operation environment,2023,10.1108/IR-10-2022-0260
Inverse Kinematics of Humanoid-Robot Reaching through Human Visuo-Motor Learning,2010,10.1007/978-90-481-9262-5_36
Human Skill Capture: A Hidden Markov Model of Force and Torque Data in Peg-in-a-Hole Assembly Process,2016,
Human-robot skills transfer interface for UAV-based precision pesticide in dynamic environments,2021,10.1108/AA-11-2020-0161
RoboCup@Home Demonstrating Everyday Manipulation Skills in RoboCup@Home,2012,10.1109/MRA.2012.2191993
Long-Horizon Planning and Execution With Functional Object-Oriented Networks,2023,10.1109/LRA.2023.3285510
SQGS: Sensing-based Quality-aware Robot Programming Guidance System for Non-experts,2021,10.1109/ETFA45728.2021.9613349
Learning and Generalizing Cooperative Manipulation Skills Using Parametric Dynamic Movement Primitives,2022,10.1109/TASE.2022.3141460
The Generalization of Robot Skills Based on Dynamic Movement Primitives,2020,10.1016/j.ifacol.2021.04.105
Robot Learning System Based on Adaptive Neural Control and Dynamic Movement Primitives,2019,10.1109/TNNLS.2018.2852711
Boosting Offline Reinforcement Learning for Autonomous Driving with Hierarchical Latent Skills,2024,10.1109/ICRA57147.2024.10611197
Modelling of cooperating robotized systems with the use of object-based approach,2015,10.1088/1757-899X/95/1/012107
Symbolic State Estimation with Predicates for Contact-Rich Manipulation Tasks,2022,10.1109/ICRA46639.2022.9811675
A use case of an adaptive cognitive architecture for the operation of humanoid robots in real environments,2017,10.1177/1729881416678133
Language Conditioned Imitation Learning over Unstructured Data,2021,
Skills Regularized Task Decomposition for Multi-task Offline Reinforcement Learning,2022,
Compliant Motion Planning Integrating Human Skill for Robotic Arm Collecting Tomato Bunch Based on Improved DDPG,2025,10.3390/plants14050634
Bottom-Up Skill Discovery From Unsegmented Demonstrations for Long-Horizon Robot Manipulation,2022,10.1109/LRA.2022.3146589
Can Pair Learning Improve Students' Troubleshooting Performance in Robotics Education?,2020,10.1177/0735633119829191
An Automated Skill Assessment Framework Based on Visual Motion Signals and a Deep Neural Network in Robot-Assisted Minimally Invasive Surgery,2023,10.3390/s23094496
A fast transfer reinforcement learning model for transferring force-based human speed adjustment skills to robots for collaborative assembly posture alignment,2024,10.1016/j.aei.2024.102836
Aerial-ground testbed for simulating compliant bimanual on-orbit operations: From aerial to space robotic manipulation,2025,10.1016/j.robot.2025.104927
An Observation Based Method for Human Robot Writing Skill Transfer,2022,10.1109/ICCA54724.2022.9831836
Hierarchical Human-to-Robot Imitation Learning for Long-Horizon Tasks via Cross-Domain Skill Alignment,2024,10.1109/ICRA57147.2024.10610084
Guidelines for Designing Social Robots as Second Language Tutors,2018,10.1007/s12369-018-0467-6
Learning to Perform Trajectory Generation From Low-Quality Demonstrations,2024,10.1109/TNNLS.2024.3414470
Adaptive Non-Maximal Suppression Filtering for Online Exploration Learning with Cost-Regularized Kernel Regression,2017,
Pedipulate: Enabling Manipulation Skills using a Quadruped Robot's Leg,2024,10.1109/ICRA57147.2024.10611307
Simultaneous Human-Robot Adaptation for Effective Skill Transfer,2015,
Skill Learning using Temporal and Spatial Entropies for Accurate Skill Acquisition,2013,
GripSee:: A gesture-controlled robot for object perception and manipulation,1999,10.1023/A:1008839628783
Handling crowdsourced data using state space discretization for robot learning and synthesizing physical skills,2020,10.1007/s41315-020-00152-1
Robot Program Parameter Inference via Differentiable Shadow Program Inversion,2021,10.1109/ICRA48506.2021.9561206
Robot skills - modeling and control aspects,2018,
Grounding Language with Visual Affordances over Unstructured Data,2023,10.1109/ICRA48891.2023.10160396
