Title,Year,DOI
Hierarchical Reinforcement Learning Integrating with Human Knowledge for Practical Robot Skill Learning in Complex Multi-Stage Manipulation,2024,10.1109/TASE.2023.3288037
An empowerment-based solution to robotic manipulation tasks with sparse rewards,2023,10.1007/s10514-023-10087-8
"Learning neural-shaped quadratic Lyapunov function for stable, accurate and generalizable human–robot skills transfer",2023,10.1016/j.rcim.2023.102526
Modular lightweight robot system for aircraft production using a generic OPC UA skill concept,2023,10.1007/s11740-023-01183-w
Probabilistic Motion Prediction and Skill Learning for Human-to-Cobot Dual-Arm Handover Control,2024,10.1109/TNNLS.2022.3182973
The Inherent Representation of Tactile Manipulation Using Unified Force-Impedance Control,2023,10.1109/CDC49753.2023.10383326
Robot manipulation skills learning for sparse rewards; [面向稀疏奖励的机器人操作技能学习],2024,10.7641/CTA.2022.20121
Implementation of Pick-and-Place Tasks in Logistics Environments Using Linear Temporal Logic and Skill-Based Remote Control Robot System,2024,10.1109/SII58957.2024.10417247
Learning Hierarchical Interactive Multi-Object Search for Mobile Manipulation,2023,10.1109/LRA.2023.3329619
"Enabling End-Users in Designing and Executing of Complex, Collaborative Robotic Processes",2023,10.3390/asi6030056
Automatic extension of a symbolic mobile manipulation skill set,2023,10.1016/j.robot.2023.104428
Zero Moment Two Edge Pushing of Novel Objects With Center of Mass Estimation,2023,10.1109/TASE.2022.3208739
Anthropomorphic Grasping with Neural Object Shape Completion,2023,10.1109/LRA.2023.3322086
A trajectory and force dual-incremental robot skill learning and generalization framework using improved dynamical movement primitives and adaptive neural network control,2023,10.1016/j.neucom.2022.11.076
Multifingered Robot Hand Compliant Manipulation Based on Vision-Based Demonstration and Adaptive Force Control,2023,10.1109/TNNLS.2022.3184258
Skill generalization of tubular object manipulation with tactile sensing and Sim2Real learning,2023,10.1016/j.robot.2022.104321
An integrated approach for hand motion segmentation and robot skills representation,2023,10.1007/9783031100710_24
"The Changing Environment in Postgraduate Education in Orthopedic Surgery and Neurosurgery and Its Impact on Technology-Driven Targeted Interventional and Surgical Pain Management: Perspectives from Europe, Latin America, Asia, and The United States",2023,10.3390/jpm13050852
Skill-based design of dependable robotic architectures,2023,10.1016/j.robot.2022.104318
An Automated Skill Assessment Framework Based on Visual Motion Signals and a Deep Neural Network in Robot-Assisted Minimally Invasive Surgery,2023,10.3390/s23094496
A novel human-robot skill transfer method for contact-rich manipulation task,2023,10.1108/RIA-01-2023-0002
K-VIL: Keypoints-Based Visual Imitation Learning,2023,10.1109/TRO.2023.3286074
Ant Colony Optimization for Heterogeneous Coalition Formation and Scheduling with Multi-Skilled Robots,2023,10.1109/MRS60187.2023.10416771
Laser-Based Door Localization for Autonomous Mobile Service Robots,2023,10.3390/s23115247
Skill learning framework for human–robot interaction and manipulation tasks,2023,10.1016/j.rcim.2022.102444
A vision-based virtual fixture with robot learning for teleoperation,2023,10.1016/j.robot.2023.104414
Long-Horizon Planning and Execution With Functional Object-Oriented Networks,2023,10.1109/LRA.2023.3285510
Comparison of the effectiveness of surgical robot training for medical students at various stages; [不 同 阶 段 医 学 生 手 术 机 器 人 训 练 效 果 对 比],2024,10.14188/j.1671-8852.2023.0134
LEAGUE: Guided Skill Learning and Abstraction for Long-Horizon Manipulation,2023,10.1109/LRA.2023.3308061
Learning Failure Prevention Skills for Safe Robot Manipulation,2023,10.1109/LRA.2023.3324587
Discrete soft actor-critic with auto-encoder on vascular robotic system,2023,10.1017/S0263574722001527
Learning Complicated Manipulation Skills Via Deterministic Policy with Limited Demonstrations,2023,10.1109/ICAR58858.2023.10406318
Real-time telementoring with 3D drawing annotation in robotic surgery,2023,10.1007/s00464-023-10521-z
"The efect of robot skill level and communication in rapid, proximate human-robot collaboration",2023,10.1145/3568162.3577002
Grammatical Evolution based Controller Design for Vehicle Robot Action Learning,2023,10.1145/3637843.3637850
Digital Robot Judge: Building a Task-Centric Performance Database of Real-World Manipulation With Electronic Task Boards,2024,10.1109/MRA.2023.3336473
Unsupervised Human Motion Segmentation Based on Characteristic Force Signals of Contact Events,2023,10.1109/LRA.2023.3303828
Surgical skill level classification model development using EEG and eye-gaze data and machine learning algorithms,2023,10.1007/s11701-023-01722-8
A Multi-Configuration Track-Legged Humanoid Robot for Dexterous Manipulation and High Mobility: Design and Development,2023,10.1109/LRA.2023.3266707
Hierarchical Understanding in Robotic Manipulation: A Knowledge-Based Framework,2024,10.3390/act13010028
Unifying Skill-Based Programming and Programming by Demonstration through Ontologies,2024,10.1016/j.procs.2024.01.059
Comparative anatomy of the Sapajus sp. (bearded capuchin) hand with comments on tool use in a parallel evolution with the hominid pathway,2024,10.3389/fphys.2024.1292035
Skill Transformer: A Monolithic Policy for Mobile Manipulation,2023,10.1109/ICCV51070.2023.00996
Human-Robot Deformation Manipulation Skill Transfer: Sequential Fabric Unfolding Method For Robots,2023,10.1109/LRA.2023.3329768
Robotics Benchmark on Transfer Learning: a Human-Robot Collaboration Use Case,2023,10.1016/j.ifacol.2023.10.1026
Bridging Locomotion and Manipulation Using Reconfigurable Robotic Limbs via Reinforcement Learning,2023,10.3390/biomimetics8040364
Framework For The Rapid Development And Deployment Of Customized Industrial Robotic Applications,2023,10.15488/15305
Visual-Tactile Robot Grasping Based on Human Skill Learning From Demonstrations Using a Wearable Parallel Hand Exoskeleton,2023,10.1109/LRA.2023.3295296
Effective Skill Learning on Vascular Robotic Systems: Combining Offline and Online Reinforcement Learning,2024,10.1007/978-981-99-8184-7_3
Dual quaternion based dynamic movement primitives to learn industrial tasks using teleoperation,2023,10.1109/ICRA48891.2023.10160970
Residual Skill Policies: Learning an Adaptable Skill-based Action Space for Reinforcement Learning for Robotics,2023,
Contact Volumetric Mesh Simulation of GelStereo Visuotactile Sensors,2023,10.1109/CYBER59472.2023.10256475
"BEHAVIOR-1K: A Benchmark for Embodied AI with 1, 000 Everyday Activities and Realistic Simulation",2023,
Learning Reusable Manipulation Strategies,2023,
The Need for Task-Specific Execution in Robot Manipulation: Skill Design for Energy-Efficient Control,2023,10.1109/CASE56687.2023.10260491
Basic Bacteriological Routines,2022,10.1101/pdb.prot107849
PLATO: Predicting Latent Affordances Through Object-Centric Play,2023,
Human-In-The-Loop Task and Motion Planning for Imitation Learning,2023,
Using Knowledge Representation and Task Planning for Robot-agnostic Skills on the Example of Contact-Rich Wiping Tasks,2023,10.1109/CASE56687.2023.10260413
A Virtual Reality Framework For Fast Dataset Creation Applied to Cloth Manipulation with Automatic Semantic Labelling,2023,10.1109/ICRA48891.2023.10161122
Learning Category-Level Generalizable Object Manipulation Policy Via Generative Adversarial Self-Imitation Learning from Demonstrations,2022,10.1109/LRA.2022.3196122
SCALE: Causal Learning and Discovery of Robot Manipulation Skills using Simulation,2023,
Bayesian optimization with unknown constraints in graphical skill models for compliant manipulation tasks using an industrial robot,2022,10.3389/frobt.2022.993359
MimicPlay: Long-Horizon Imitation Learning by Watching Human Play,2023,
Language to Rewards for Robotic Skill Synthesis,2023,
Demonstration Learning and Generalization of Robotic Motor Skills Based on Wearable Motion Tracking Sensors,2023,10.1109/TIM.2023.3288240
One-Shot Affordance Learning (OSAL): Learning to Manipulate Articulated Objects by Observing Once,2023,10.1109/IROS55552.2023.10341421
VRCK: A Virtual Reality Teaching System based on Generation and Editing of Constrained Keyframes,2023,10.1109/ICVR57957.2023.10169439
"15th International Workshop on Human-Friendly Robotics, HFR 2022",2023,
Modularity in Humanoid Robot Design for Flexibility in System Structure and Application,2023,10.1109/Humanoids57100.2023.10375175
ALAN: Autonomously Exploring Robotic Agents in the Real World,2023,10.1109/ICRA48891.2023.10161016
Grounding Language for Robotic Manipulation via Skill Library,2023,10.1109/MLCCIM60412.2023.00062
"Scalable. Intuitive Human to Robot Skill Transfer with Wearable Human Machine Interfaces: On Complex, Dexterous Tasks",2023,10.1109/IROS55552.2023.10341661
Learning Stable Nonlinear Dynamics and Interactive Force-Aware Variable Impedance Control for Robotic Contact Tasks,2023,10.1016/j.procs.2023.10.646
The Pinch Sensor: An Input Device for In-Hand Manipulation with the Index Finger and Thumb,2023,10.1109/AIM46323.2023.10196268
"Empowering Production Workers to Program Robots: A No-Code, Skill-Based Approach",2023,10.1007/978-3-031-49425-3_2
Deep Imitation Learning for Humanoid Loco-manipulation Through Human Teleoperation,2023,10.1109/Humanoids57100.2023.10375203
Local Neural Descriptor Fields: Locally Conditioned Object Representations for Manipulation,2023,10.1109/ICRA48891.2023.10160423
Primitive Skill-Based Robot Learning from Human Evaluative Feedback,2023,10.1109/IROS55552.2023.10341912
Self-Learning Skill Parameters for Robotic Peg-in-Hale Assembly Task,2023,10.1109/ICCMA59762.2023.10375064
Skill Generalization with Verbs,2023,10.1109/IROS55552.2023.10341472
What Matters in Language Conditioned Robotic Imitation Learning Over Unstructured Data,2022,10.1109/LRA.2022.3196123
Learning Robotic Cutting from Demonstration: Non-Holonomic DMPs using the Udwadia-Kalaba Method,2023,10.1109/ICRA48891.2023.10160917
A Framework of Improving Human Demonstration Efficiency for Goal-Directed Robot Skill Learning,2022,10.1109/TCDS.2021.3137262
Towards Large-Space Manipulation Skills Learning with Mobile Manipulator,2023,10.1007/978-981-19-9398-5_129
Scaling Up and Distilling Down: Language-Guided Robot Skill Acquisition,2023,
Predictive Runtime Verification of Skill-based Robotic Systems using Petri Nets,2023,10.1109/ICRA48891.2023.10160434
Skill Manipulation Method of Industrial Robot Based on Knowledge Graph for Assembly Scene,2023,10.1007/978-981-99-2789-0_24
Multi-modal Sensor Fusion for Learning Rich Models for Interacting Soft Robots,2023,10.1109/RoboSoft55895.2023.10121992
A Gripper-like Exoskeleton Design for Robot Grasping Demonstration,2023,10.3390/act12010039
Reactive Anticipatory Robot Skills with Memory,2023,10.1007/978-3-031-25555-7_30
Gestural and Touchscreen Interaction for Human-Robot Collaboration: A Comparative Study,2023,10.1007/978-3-031-22216-0_9
Synthesizing Navigation Abstractions for Planning with Portable Manipulation Skills,2023,
A Python Framework for Robot Skill Development and Automated Generation of Semantic Descriptions,2023,10.1109/ETFA54631.2023.10275347
STAP: Sequencing Task-Agnostic Policies,2023,10.1109/ICRA48891.2023.10160220
Learning Video-Conditioned Policies for Unseen Manipulation Tasks,2023,10.1109/ICRA48891.2023.10161336
"7th International Conference on Computer-Human Interaction Research and Applications, CHIRA 2023",2023,
EzSkiROS: A Case Study on Embedded Robotics DSLs to Catch Bugs Early,2023,10.1109/RoSE59155.2023.00014
Frame Mining: a Free Lunch for Learning Robotic Manipulation from 3D Point Clouds,2023,
A Novel Skill Learning Framework for Redundant Manipulators Based on Multi-task Dynamic Movement Primitives,2023,10.1007/978-981-99-6486-4_48
Grounding Language with Visual Affordances over Unstructured Data,2023,10.1109/ICRA48891.2023.10160396
Geometric Reinforcement Learning for Robotic Manipulation,2023,10.1109/ACCESS.2023.3322654
"PROGRAMMATICALLY GROUNDED, COMPOSITIONALLY GENERALIZABLE ROBOTIC MANIPULATION",2023,
Review of Learning-Based Robotic Manipulation in Cluttered Environments,2022,10.3390/s22207938
On the Utility of Koopman Operator Theory in Learning Dexterous Manipulation Skills,2023,
Neural Geometric Fabrics: Efficiently Learning High-Dimensional Policies from Demonstrations,2023,
Legs as Manipulator: Pushing Quadrupedal Agility beyond Locomotion,2023,10.1109/ICRA48891.2023.10161470
Tactile Imprint Simulation of GelStereo Visuotactile Sensors,2023,10.1109/ICMA57826.2023.10216245
"HBOD: A Novel Dataset with Synchronized Hand, Body, and Object Manipulation Data for Human-Robot Interaction",2023,10.1109/BSN58485.2023.10330940
Skill-based Robot Programming in Mixed Reality with Ad-hoc Validation Using a Force-enabled Digital Twin,2023,10.1109/ICRA48891.2023.10161095
Efficient Sim-to-real Transfer of Contact-Rich Manipulation Skills with Online Admittance Residual Learning,2023,
A Novel Simulation-Reality Closed-Loop Learning Framework for Autonomous Robot Skill Learning,2022,10.1109/TCDS.2021.3118294
Composable Part-Based Manipulation,2023,
HERD: Continuous Human-to-Robot Evolution for Learning from Human Demonstration,2023,
TAX-Pose: Task-Specific Cross-Pose Estimation for Robot Manipulation,2023,
SkiROS2: A Skill-Based Robot Control Platform for ROS,2023,10.1109/IROS55552.2023.10342216
Robot Manipulation Skills Transfer for Sim-to-Real in Unstructured Environments,2023,10.3390/electronics12020411
Learning robotic manipulation skills with multiple semantic goals by conservative curiosity-motivated exploration,2023,10.3389/fnbot.2023.1089270
Framework for Reducing the Complexity of Programming Robot Skills,2023,10.1007/978-3-031-17629-6_62
Adaptive Tuning of Robotic Polishing Skills based on Force Feedback Model,2023,10.1109/ROBIO58561.2023.10354834
An Efficient Robot Precision Assembly Skill Learning Framework Based on Several Demonstrations,2023,10.1109/TASE.2022.3144282
Probabilistic Online Robot Learning via Teleoperated Demonstrations for Remote Elderly Care,2023,10.1007/978-3-031-32606-6_2
SoftGPT: Learn Goal-Oriented Soft Object Manipulation Skills by Generative Pre-Trained Heterogeneous Graph Transformer,2023,10.1109/IROS55552.2023.10341846
Tech United Eindhoven @Home 2022 Champions Paper,2023,10.1007/978-3-031-28469-4_22
Acquisition of robotic surgical skills does not require laparoscopic training: a randomized controlled trial,2022,10.1007/s00464-022-09118-9
Bimanual Rope Manipulation Skill Synthesis through Context Dependent Correction Policy Learning from Human Demonstration,2023,10.1109/ICRA48891.2023.10160895
KGGPT: Empowering Robots with OpenAI’s ChatGPT and Knowledge Graph,2023,10.1007/978-981-99-6495-6_29
A digital twin-based sim-to-real transfer for deep reinforcement learning-enabled industrial robot grasping,2022,10.1016/j.rcim.2022.102365
Gaussian-process-based robot learning from demonstration,2023,10.1007/s12652-023-04551-7
"Robots, skills and temporary jobs: evidence from six European countries",2023,10.1080/13662716.2022.2156851
Development and Validation of Reconfigurable Autonomous Mobile Manipulator for Flexible Manufacturing Process,2023,10.23919/ICCAS59377.2023.10317019
XSkill: Cross Embodiment Skill Discovery,2023,
Gesture Controlled Mobile Robot with the Collaboration of MATLAB and PROTEUS,2022,10.3233/ATDE220799
Knowledge Sharing Enabled Multirobot Collaboration for Preventive Maintenance in Mixed Model Assembly,2022,10.1109/TII.2022.3158978
Reinforcement Learning for Orientation on the Lie Algebra; [Oryantasyon Öǧrenimi için Lie Cebiri Üzerinde Takviyeli Öǧrenme],2023,10.1109/SIU59756.2023.10224004
Learning and Retrieval from Prior Data for Skill-based Imitation Learning,2023,
"18th International Symposium of Robotics Research, ISRR 2022",2023,
The Deep Reinforcement Learning-Based VR Training System With Haptic Guidance for Catheterization Skill Transfer,2022,10.1109/JSEN.2022.3212989
REBOOT: Reuse Data for Bootstrapping Efficient Real-World Dexterous Manipulation,2023,
Dual-Hand Motion Capture by Using Biological Inspiration for Bionic Bimanual Robot Teleoperation,2023,10.34133/CBSYSTEMS.0052
Towards Robust Autonomous Grasping with Reflexes Using High-Bandwidth Sensing and Actuation,2023,10.1109/ICRA48891.2023.10160930
Scenario-Based Programming of Voice-Controlled Medical Robotic Systems,2022,10.3390/s22239520
Using Adaptive Directed Acyclic Graph for Human In-Hand Motion Identification with Hybrid Surface Electromyography and Kinect,2022,10.3390/sym14102093
A Framework of Robot Skill Learning From Complex and Long-Horizon Tasks,2022,10.1109/TASE.2021.3127574
ENHANCING WOMEN’S PARTICIPATION IN THE CONSTRUCTION INDUSTRYTHROUGH CONSTRUCTION 4.0 TECHNOLOGY ADOPTION IN NIGERIA,2023,
A survey on teaching workplace skills to construction robots,2022,10.1016/j.eswa.2022.117658
Peg-in-hole assembly skill imitation learning method based on ProMPs under task geometric representation,2023,10.3389/fnbot.2023.1320251
Fail It till You Make It: Error Expectation in Complex-Plan Execution for Service Robots,2023,10.1007/978-3-031-43111-1_4
"7th International Conference on Computer-Human Interaction Research and Applications, CHIRA 2023",2023,
Learning Skill-based Industrial Robot Tasks with User Priors,2022,10.1109/CASE49997.2022.9926713
Learning Object Manipulation Skills from Video via Approximate Differentiable Physics,2022,10.1109/IROS47612.2022.9982084
Using Behavior Trees for Coordination of Skills in Modular Reconfigurable CPPMs,2022,10.1109/ETFA52439.2022.9921558
Imitation of Manipulation Skills Using Multiple Geometries,2022,10.1109/IROS47612.2022.9981683
The Effects of Educational Robotics on STEM Students' Engagement and Reflective Thinking,2022,10.1109/FIE56618.2022.9962498
The Franka Emika Robot: A Reference Platform for Robotics Research and Education,2022,10.1109/MRA.2021.3138382
Multi-Fingered In-Hand Manipulation With Various Object Properties Using Graph Convolutional Networks and Distributed Tactile Sensors,2022,10.1109/LRA.2022.3142417
Robot Skill Learning with Identification of Preconditions and Postconditions via Level Set Estimation,2022,10.1109/IROS47612.2022.9981933
Learning to use chopsticks in diverse gripping styles,2022,10.1145/3528223.3530057
A Standardized Benchmark for Humanoid Whole-Body Manipulation,2022,10.1109/Humanoids53995.2022.10000141
Reinforcement learning for robotic manipulation using simulated locomotion demonstrations,2022,10.1007/s10994-021-06116-1
"2022 12th International Conference on CYBER Technology in Automation, Control, and Intelligent Systems, CYBER 2022",2022,
Research on Operation Skill Transfer and Control Oriented to Complex Force Interaction Tasks; [面向复杂力交互任务的操作技能传递与控制研究],2022,10.3901/JME.2022.18.116
Learning and Generalizing Cooperative Manipulation Skills Using Parametric Dynamic Movement Primitives,2022,10.1109/TASE.2022.3141460
LIFELONG ROBOTIC REINFORCEMENT LEARNING BY RETAINING EXPERIENCES,2022,
General Purpose Task and Motion Planning for Human-Robot Teams,2022,10.1109/RAAI56146.2022.10092974
A Unified Parametric Representation for Robotic Compliant Skills With Adaptation of Impedance and Force,2022,10.1109/TMECH.2021.3109160
Optimizing Demonstrated Robot Manipulation Skills for Temporal Logic Constraints,2022,10.1109/IROS47612.2022.9981384
A Novel Contact State Estimation Method for Robot Manipulation Skill Learning via Environment Dynamics and Constraints Modeling,2022,10.1109/TASE.2021.3139096
Effects of Robotic Coding Supported Design-Based Science Instruction on Students' Science Process Skills,2022,10.11575/ajer.v68i3.73120
Towards Human-Level Bimanual Dexterous Manipulation with Reinforcement Learning,2022,
An extendable framework for intelligent and easily configurable skills-based industrial robot applications,2022,10.1007/s00170-022-09071-w
Adaptive Compliant Skill Learning for Contact-Rich Manipulation With Human in the Loop,2022,10.1109/LRA.2022.3159163
Cutaneous Feedback Interface for Teleoperated In-Hand Manipulation,2022,10.1109/IROS47612.2022.9982247
Robotic Manipulation Skill Acquisition Via Demonstration Policy Learning,2022,10.1109/TCDS.2021.3094269
"2021 International Joint Conference on Robotics and Artificial Intelligence, JCRAI 2021",2022,
"AIIPCC 2022 - 3rd International Conference on Artificial Intelligence, Information Processing and Cloud Computing",2022,
Passive Bimanual Skills Learning from Demonstration with Motion Graph Attention Networks,2022,10.1109/LRA.2022.3152974
Human-Robot Variable Impedance Skills Transfer Learning Based on Dynamic Movement Primitives,2022,10.1109/LRA.2022.3154469
SO3-CNN: Learning Rigid Displacement using Depth Images and Orthogonal Dual Tensors,2022,10.1109/IECON49645.2022.9968902
SkiNet A Petri Net Generation Tool for the Verification of Skillset-based Autonomous Systems,2022,10.4204/EPTCS.371.9
Design of an Intuitive Master for Improving Teleoperation Task Performance Using the Functional Separation of Actuators: Movement and Gravity Compensation,2022,10.3390/act11070204
Bilateral teleoperation with object-adaptive mapping,2022,10.1007/s40747-021-00546-z
Intelligent assistance for older adults via an admittance-controlled wheeled mobile manipulator with task-dependent end-effectors,2022,10.1016/j.mechatronics.2022.102821
Learning to Grasp on the Moon from 3D Octree Observations with Deep Reinforcement Learning,2022,10.1109/IROS47612.2022.9981661
Robot Skill Learning Algorithm Based on Dynamic Motion Primitive,2022,10.1109/ICARCE55724.2022.10046555
A Robot Pick and Place Skill Learning Method Based on Maximum Entropy and DDQN Algorithm,2022,10.1088/1742-6596/2203/1/012063
Skills Regularized Task Decomposition for Multi-task Offline Reinforcement Learning,2022,
Capability-based Frameworks for Industrial Robot Skills: a Survey,2022,10.1109/CASE49997.2022.9926648
In-hand manipulation planning using human motion dictionary,2022,10.1109/RO-MAN53752.2022.9900858
From human-human collaboration to human-robot collaboration: automated generation of assembly task knowledge model,2022,10.1109/ICAC55051.2022.9911131
Type-2 Fuzzy Model-Based Movement Primitives for Imitation Learning,2022,10.1109/TRO.2022.3152685
PokeRRT: Poking as a Skill and Failure Recovery Tactic for Planar Non-Prehensile Manipulation,2022,10.1109/LRA.2022.3148442
"A Framework of Rehabilitation-assisted Robot Skill Representation, Learning, and Modulation via Manifold-Mappings and Gaussian Processes",2022,10.1109/IROS47612.2022.9982172
Residual Learning From Demonstration: Adapting DMPs for Contact-Rich Manipulation,2022,10.1109/LRA.2022.3150024
Flexible skill-based control for robot cells in manufacturing,2022,10.3389/frobt.2022.1014476
Variable Impedance Skill Learning for Contact-Rich Manipulation,2022,10.1109/LRA.2022.3187276
"2022 2nd International Conference on Robotics, Automation and Artificial Intelligence, RAAI 2022",2022,
Comparing Human and Robot Performance in the Execution of Kitchen Tasks: Evaluating Grasping and Dexterous Manipulation Skills,2022,10.1109/Humanoids53995.2022.10000248
Analysis of Robot Skill Learning Methods and Secondary Approaches to Enhance Learning,2022,10.1109/ICMERR56497.2022.10097826
Learning to Manipulate Tools Using Deep Reinforcement Learning and Anchor Information,2022,10.1109/ROBIO55434.2022.10012027
Learning intraoperative organ manipulation with context-based reinforcement learning,2022,10.1007/s11548-022-02630-2
A Novel Robot Skill Learning Framework Based on Bilateral Teleoperation,2022,10.1109/CASE49997.2022.9926526
Learning from Demonstration using a Curvature Regularized Variational Auto-Encoder (CurvVAE),2022,10.1109/IROS47612.2022.9981930
A Framework for Composite Layup Skill Learning and Generalizing Through Teleoperation,2022,10.3389/fnbot.2022.840240
Robotic Process Automation with Ontology-enabled Skill-based Robot Task Model and Notation (RTMN),2022,10.1109/RAAI56146.2022.10092996
Generalization of orientation trajectories and force–torque profiles for learning human assembly skill,2022,10.1016/j.rcim.2022.102325
A Robot Skill Learning Method Based on Improved Stable Estimator of Dynamical Systems; [基于改进动态系统稳定估计器的机器人技能学习方法],2022,10.16383/j.aas.c200341
Topological mapping based on perceiving-acting cycle in sharing cognitive environments for robot partners,2022,10.4310/CIS.2022.v22.n4.a1
A structured methodology to support human–robot collaboration configuration choice,2022,10.1007/s11740-021-01088-6
A Methodology for Flexible Implementation of Collaborative Robots in Smart Manufacturing Systems,2022,10.3390/robotics11010009
Can we reach human expert programming performance? A tactile manipulation case study in learning time and task performance,2022,10.1109/IROS47612.2022.9982025
A Robot Skill Learning Method with Obstacle Avoidance Ability Based on Dynamic System Approach,2022,10.1109/ICARM54641.2022.9959491
Manufacturing operations as services by robots with skills,2022,10.1515/eng-2022-0380
Effective Learning and Online Modulation for Robotic Variable Impedance Skills,2022,10.1109/ROBIO55434.2022.10011841
Human intention and workspace recognition for collaborative assembly,2022,10.1016/j.ifacol.2022.09.420
A Robot Skill Learning Framework Based on Compliant Movement Primitives,2022,10.1007/s10846-022-01605-4
Unsupervised Reinforcement Learning for Transferable Manipulation Skill Discovery,2022,10.1109/LRA.2022.3171915
A few-shot learning framework for planar pushing of unknown objects,2022,10.1007/s11370-022-00425-7
"2022 7th International Conference on Mechanical Engineering and Robotics Research, ICMERR 2022",2022,
Robot Manipulation Skill Learning Based on Dynamic Movement Primitive,2022,10.1109/CYBER55403.2022.9907262
Skill-based Multi-objective Reinforcement Learning of Industrial Robot Tasks with Planning and Knowledge Integration,2022,10.1109/ROBIO55434.2022.10011996
Work safety and interaction design strategies of hospital disinfection robot,2022,10.11996/JG.j.2095-302X.2022010172
Translating Robot Skills: Learning Unsupervised Skill Correspondences Across Robots,2022,
Robot Learning from Demonstration Using Elastic Maps,2022,10.1109/IROS47612.2022.9981241
Development and evaluation of demonstration information recording approach for wheelchair mounted robotic arm,2022,10.1007/s40747-021-00350-9
Multi-expert synthesis for versatile locomotion and manipulation skills,2022,10.3389/frobt.2022.970890
The System Design and Robotic Manipulation Skills of Dualarm Autonomous Mobile Robot for Bomb Removing,2022,10.1088/1742-6596/2188/1/012006
Modelling Uncertainties in Human-Robot Industrial Collaborations,2022,10.1016/j.procs.2022.09.425
"Feasibility, effectiveness and transferability of a novel mastery-based virtual reality robotic training platform for general surgery residents",2022,10.1007/s00464-022-09106-z
Towards Plug'n Play Task-Level Autonomy for Robotics Using POMDPs and Generative Models,2022,10.4204/EPTCS.362.10
A Self-supervised Learning Method of Target Pushing-Grasping Skills Based on Affordance Map; [一种基于功用性图的目标推抓技能自监督学习方法],2022,10.13973/j.cnki.robot.210265
Meta-Residual Policy Learning: Zero-Trial Robot Skill Adaptation via Knowledge Fusion,2022,10.1109/LRA.2022.3146916
Core Processes in Intelligent Robotic Lab Assistants: Flexible Liquid Handling,2022,10.1109/IROS47612.2022.9981636
What is the Problem? A Situated Account of Computational Thinking as Problem-Solving in Two Danish Preschools,2022,10.1007/s13218-021-00752-4
Efficient Multi-Task Learning via Iterated Single-Task Transfer,2022,10.1109/IROS47612.2022.9981244
Learning to Sequence and Blend Robot Skills via Differentiable Optimization,2022,10.1109/LRA.2022.3184003
Review: Intelligent control and human-robot interaction for collaborative robots; [协作机器人智能控制与人机交互研究综述],2022,10.13374/j.issn2095-9389.2021.08.31.001
Robotic Assistance in Medication Intake: A Complete Pipeline,2022,10.3390/app12031379
The dynamic of body and brain co-evolution,2022,10.1177/1059712321994685
Learning cooperative dynamic manipulation skills from human demonstration videos,2022,10.1016/j.mechatronics.2022.102807
Bottom-Up Skill Discovery from Unsegmented Demonstrations for Long-Horizon Robot Manipulation,2022,10.1109/LRA.2022.3146589
Deep Reinforcement Learning for the Improvement of Robot Manipulation Skills under Sparse Reward,2022,10.1109/CCDC55256.2022.10034200
EMG-Based Grasping Force Estimation for Robot Skill Transfer Learning,2022,10.20537/nd221221
Shared-control design for robot-assisted surgery using a skill assessment approach,2022,10.1002/asjc.2746
Simulation-based Learning of the Peg-in-Hole Process Using Robot-Skills,2022,10.1109/IROS47612.2022.9982212
New CNN and hybrid CNN-LSTM models for learning object manipulation of humanoid robots from demonstration,2022,10.1007/s10586-021-03348-7
An Adaptive Imitation Learning Framework for Robotic Complex Contact-Rich Insertion Tasks,2022,10.3389/frobt.2021.777363
Predicting full-Arm grasping motions from anticipated tactile responses,2022,10.1109/Humanoids53995.2022.9999743
A Skill-Based MILP Model in Cellular Manufacturing Systems with Human-Robot Collaboration,2022,10.1016/j.ifacol.2022.09.647
Surprisingly Robust In-Hand Manipulation: An Empirical Study,2021,10.15607/RSS.2021.XVII.089
Vision-Based Deep Reinforcement Learning for UR5 Robot Motion Control,2021,10.1109/ICCECE51280.2021.9342134
Artificial intelligence and anesthesia: A narrative review,2022,10.4103/sja.sja_669_21
Evaluation of Different Degrees of Support in Human-Robot Cooperation at an Assembly Workstation Regarding Physiological Strain and Perceived Team Fluency,2022,10.1007/978-3-030-74614-8_35
A Novel Heterogeneous Actor-critic Algorithm with Recent Emphasizing Replay Memory,2021,10.1007/s11633-021-1296-x
A Novel Master Haptic Interface Based on MR-Fluids for Endovascular Catheterization,2022,10.1109/ICMA54519.2022.9856008
Classifier-Aided Maximization of Feasible- Error-Region for Robust Manipulation Learning,2021,10.1109/LRA.2021.3073883
KNOW THYSELF: TRANSFERABLE VISUAL CONTROL POLICIES THROUGH ROBOT-AWARENESS,2022,
Development of a virtual training system for master-slave hip replacement surgery,2021,10.1109/RCAR52367.2021.9517408
Knowledge Transfer using Model-Based Deep Reinforcement Learning,2021,10.1109/SAUPEC/RobMech/PRASA52254.2021.9377247
Safety assurance mechanisms of collaborative robotic systems in manufacturing,2021,10.1016/j.rcim.2020.102022
Hierarchical Learning from Demonstrations for Long-Horizon Tasks,2021,10.1109/ICRA48506.2021.9561408
A probabilistic framework for learning geometry-based robot manipulation skills,2021,10.1016/j.robot.2021.103761
Inverse reinforcement learning for dexterous hand manipulation,2021,10.1109/ICDL49984.2021.9515637
