Title,Year,DOI
An object-oriented implementation of behavior-based control architecture,1996,
Development of a new minimum avoidance system for a behavior-based mobile robot,2009,10.1016/j.fss.2008.09.015
Behavior-based coordination of large-scale robot formations,2000,10.1109/ICMAS.2000.858476
Multi-robot task-allocation through vacancy chains,2003,10.1109/ROBOT.2003.1241935
APD: Learning Diverse Behaviors for Reinforcement Learning Through Unsupervised Active Pre-Training,2022,10.1109/LRA.2022.3214057
Arrangement and control of a cooperative multi-robot system for object transportation,2000,
A General Architecture for Robotics Systems: A Perception-Based Approach to Artificial Life,2017,10.1162/ARTL_a_00229
Concept and Implementation of a Software System on the Autonomous Mobile Outdoor Robot AMOR,2008,
RHIZOME ARCHITECTURE: An Adaptive Neurobehavioral Control Architecture for Cognitive Mobile Robots-Application in a Vision-Based Indoor Robot Navigation Context,2020,10.1007/s12369-019-00602-2
Evaluation of a Digital Grand Piano for Vibrotactile Feedback Experiments and Impact of Finger Touch on Piano Key Vibrations,2018,
COLLISION AVOIDANCE IN A BEHAVIOR-BASED MOBILE ROBOT DESIGN,1991,10.1109/ROBOT.1991.131702
Building Each Other Up: Using Variation Theory to Build and Correct Human Mental Models of Robots,2024,10.1145/3610978.3638358
Reinforcement Learning of Robot Behavior based on a Digital Twin,2020,10.5220/0008880903810386
A tale of two behaviour-based robots: Mindstorms vs technic,2004,
Behavior-based gait execution for the Dante II walking robot,1995,
Communication between behavior-based robots with emotion model and humans,1998,
A behaviour-based architecture to control an autonomous mobile robot,1995,
Decision-Behavior based Online Shopping,2018,
A behavior architecture for autonomous mobile robots based on potential fields,2005,
CONTROLLING HUMAN-LIKE LOCOMOTION OF A BIPED BY A BIOLOGICALLY MOTIVATED APPROACH,2012,
Shared Intelligence for User-Supervised Robots: From User's Commands to Robot's Actions,2021,10.1007/978-3-030-77091-4_27
Setup and Control Architecture for an Interactive Shopping Cart in Human All Day Environments,2009,
"Dante II: Technical description, results, and lessons learned",1999,10.1177/02783649922066475
A behavior based nonlinear multi-agent framework using a hybrid approach,2006,10.1080/02533839.2006.9671130
A multiple robot system for cooperative object transportation with various requirements on task performing,1999,
AUTOMATIC PROGRAMMING OF BEHAVIOR-BASED ROBOTS USING REINFORCEMENT LEARNING,1992,10.1016/0004-3702(92)90058-6
Emergent behavior based sensor fusion for robot navigation system,1996,10.1109/MFI.1996.572226
Chaotic dynamics of a behavior-based miniature mobile robot: effects of environment and control structure,2005,10.1016/j.neunet.2004.09.002
Fuzzy reinforcement learning and its application in robot navigation,2005,
Active Vision During Coordinated Head/Eye Movements in a Humanoid Robot,2012,10.1109/TRO.2012.2204513
Space Charge Distribution and Mechanical Properties in Plasticized PVC Actuators,2009,
Behavior-based Autonomous Cooperative Control of Intelligent Mobile Robot Systems with Embedded Petri Nets,2014,
"Associativity, adaptivity and behavior aspects in modeling for manufacturing related robot systems",2005,
Implementation Guidelines for Ethologically Inspired Fuzzy Behaviour-Based S y stems,2024,10.36244/ICJ.2024.3.4
GENETICS-BASED MACHINE LEARNING AND BEHAVIOR-BASED ROBOTICS - A NEW SYNTHESIS,1993,10.1109/21.214773
Biomimetic Behaviour Based Underwater Control,2014,
Carbon fiber reinforced poly(ether ether ketone) rivets for fastening composite structures,2022,10.1016/j.compstruct.2021.114877
Human Body Contour Data Based Activity Recognition,2013,
Flock of Robots with Self-Cooperation for Prey-Predator Task,2021,10.1007/s10846-020-01283-0
Robotic Application of Mechatronics,2008,
Behaviour-based cooperation between two mobile manipulators,2000,
ALLIANCE-ROS: A Software Architecture on ROS for Fault-Tolerant Cooperative Multi-robot Systems,2016,10.1007/978-3-319-42911-3_19
A BEHAVIOR-BASED CONTROL-SYSTEM APPLIED OVER MULTIROBOT SYSTEM,1993,
Developing a control architecture for multiple unmanned aerial vehicles to search and localize RF time-varying mobile targets: Part I,2005,
Autonomous multirover system for complex planetary surface retrieval operations,1997,10.1117/12.287641
Behavior selection architecture for tangible agent,2003,
A REAL-TIME REACTIVE MODEL OF CONTROL OF AN AUTONOMOUS MOBILE ROBOT,1992,
A behavior-based visual servoing control law,2008,
Fuzzy logic-based real-time robot navigation in unknown environment,2008,10.1016/j.robot.2007.10.002
Locomotion with Pedestrian Aware from Perception Sensor by Pavement Sweeping Reconfigurable Robot,2021,10.3390/s21051745
AUTOMATIC PROGRAMMING OF BEHAVIOR-BASED ROBOTS USING REINFORCEMENT LEARNING,1991,
Sensor fusion in mobile robot: Some perspectives,2002,
The interplay of analogy-making with active vision and motor control in anticipatory robots,2007,
Robot restaurant experience and recommendation behaviour: based on text-mining and sentiment analysis from online reviews,2025,10.1080/13683500.2024.2309140
Gas Source Localization via Behaviour Based Mobile Robot and Weighted Arithmetic Mean,2018,10.1088/1757-899X/318/1/012049
BBPRM: A Behavior-Based Probabilistic Roadmap Method,2008,
Development of a Low-cost High-fidelity Simulator for Search and Rescue Robot,2009,10.1109/WCSE.2009.71
Searching for Novel Regression Functions,2013,
Tightly-coupled Multi Robot Coordination using Decentralized Supervisory Control of Fuzzy Discrete Event Systems,2011,
Decision theoretic task coordination for a visually-guided interactive mobile robot,2007,
Behavioral-Fusion Control Based on Reinforcement Learning,2009,10.1109/ICSMC.2009.5346179
Robot navigation in very cluttered environments by preference-based fuzzy behaviors,2008,10.1016/j.robot.2007.07.006
Sliding Mode Based Behavior Control,2005,
A Systematic Literature Review of Decision-Making and Control Systems for Autonomous and Social Robots,2023,10.1007/s12369-023-00977-3
Counter-Misdirection in Behavior-based Multi-robot Teams,2021,10.1109/ISR50024.2021.9419536
Fully Actuated Behavioral Control for Multiple Omnidirectional Mobile Robots System with Uncertain Dynamics,2024,10.1109/FASTA61401.2024.10595242
Avoiding static and dynamic objects in navigation,2006,10.1109/IROS.2006.282547
A probabilistic finite state machine based strategy for multi-target search using swarm robotics,2019,10.1016/j.asoc.2019.01.023
Study of Robot Soccer Decision-Making System with Two-layer,2008,
Implementation of multi-valued fuzzy behavior control for robot navigation in cluttered environments,2005,
BEHAVIOR-BASED INTENTION INFERENCE FOR INTELLIGENT ROBOTS COOPERATING WITH HUMAN,1995,
Ultra-Wideband Radar-Based Activity Recognition Using Deep Learning,2021,10.1109/ACCESS.2021.3117667
Fault tolerant action selection for planetary rover control,1998,10.1117/12.326996
A neuro-fuzzy controller for reactive navigation of a behaviour-based mobile robot,2005,
Control and perception components for autonomous vehicle guidance.: Application to the ROMEO vehicles,1999,10.1016/S0967-0661(99)00091-X
Inverse Reinforcement Learning via Nonparametric Spatio-Temporal Subgoal Modeling,2018,
A Task of Miniature Mobile Robot Learning for Obstacle Avoidance through Neural Networks,2012,10.4028/www.scientific.net/AMM.151.498
Behavior-Based Hierarchical Fuzzy Control for Mobile Robot Navigation in Dynamic Environment,2011,
Traction Optimization for Robust Navigation in Unstructured Environments Using Deep Neural Networks on the Example of the Off-Road Truck Unimog,2023,10.1007/978-3-031-22216-0_38
Multi-Robot Collaboration with Range-Limited Communication: Experiments with Two Underactuated ASVs,2010,
Navigation of a mobile robot using behavior network with Bayesian inference,2005,
Design and control of a fish-like robot using an electrostatic motor,2007,10.1109/ROBOT.2007.363111
Visual Perception Based Engagement Awareness for Multiparty Human-Robot Interaction,2015,10.1142/S021984361550019X
First experiments relating behavior selection architectures to environmental complexity,2002,
A Travelling Control of Mobile Robot Based on Sonar Sensors,2015,
Self-organized multi-target trapping of swarm robots with density-based interaction,2023,10.1007/s40747-023-01014-6
Emotional head robot with behavior decision model and face recognition,2007,
V-Shaped Formation Control for Robotic Swarms Constrained by Field of View,2018,10.3390/app8112120
Prioritizing fuzzy behaviors in multi-robot pursuit teams,2006,10.1109/FUZZY.2006.1681850
Impedance control as merging mechanism for a behaviour-based architecture,1998,
Vehicle Architecture and Robotic Perception for Autonomous Driving in Urban Environments,2012,10.1007/978-0-85729-772-3_9
Knowledge representation in a behavior-based natural language interface for human-robot communication,2006,
Distributed multi-robot sensing and tracking: A behavior-based approach,1995,10.1117/12.220950
A virtual target approach for resolving the limit cycle problem in navigation of a fuzzy behaviour-based mobile robot,1998,
Driver-Behavior-Based Adaptive Steering Robust Nonlinear Control of Unmanned Driving Robotic Vehicle With Modeling Uncertainties and Disturbance Observer,2019,10.1109/TVT.2019.2922452
Application of discrete event system theory to flexible manufacturing,1996,10.1109/37.482149
Mobile robot control by lerned behaviour,2007,
Biology inspired robot behavior selection mechanism: Using genetic algorithm,2007,
Place Characterization for Navigation via Behaviour Merging for an Autonomous Mobile Robot,2008,
Emergent construction of immune networks for autonomous mobile robots through the metadynamics function,1997,
Mobile robot navigation via reference recognition based on ultrasonic sensing and monocular vision,2003,
One-shot Robot Programming by Demonstration by Adapting Motion Segments,2014,
Surprise-driven Acquisition of Visual Object Representations for Cognitive Mobile Robots,2011,
Learning method for multi-controller of robot behavior,1998,10.1299/jsmec.41.260
Coupled behaviors in the reactive control of cooperating mobile robots,1996,
"The New AI: Behavior-Based Robotics, Autonomous Agents, and Artificial Evolution",2008,
Towards stealthy behaviors,2003,
Mobile robots' modular navigation controller using spiking neural networks,2014,10.1016/j.neucom.2013.07.055
The Backseat Control Architecture for Autonomous Robotic Vehicles: A Case Study with the Iver2 AUV,2010,10.4031/MTSJ.44.4.1
Anticipatory Planning and Dynamic Lost Person Models for Human-Robot Search and Rescue,2021,10.1109/ICRA48506.2021.9562070
Approximate Filippov-based Switching for Behavior-based Trajectory Tracking,2021,
A model of collective behavior based purely on vision,2020,10.1126/sciadv.aay0792
Swarm of Robots Flocking via the Null-Space-based Behavioral Control,2009,
Autonomous and cooperative robotic behavior based on fuzzy logic and genetic programming,2007,
A behavior-based architecture for the control of an intelligent powered wheelchair,2000,10.1109/ROMAN.2000.892474
Implementing a layered control architecture on an open framed AUV,2003,
PLAYBOT - A visually-guided robot for physically disabled children,1998,10.1016/S0262-8856(97)00088-7
Dogs (Canis familiaris) adjust their social behaviour to the differential role of inanimate interactive agents,2016,10.1007/s10071-015-0939-0
Collective Memory: Transposing Pavlov's Experiment to Robot Swarms,2021,10.3390/app11062632
Emergent behavior based on disparity of individual capability,2007,
Study on the 3D Printed Robotic Fish with Autonomous Obstacle Avoidance Behavior Based on the Adaptive Neuro-fuzzy Control,2015,
Bio-inspired Cognitive Decision-making to Personalize the Interaction and the Selection of Exercises of Social Assistive Robots in Elderly Care,2023,10.1109/RO-MAN57019.2023.10309525
Intelligent Navigation for a Solar Powered Unmanned Underwater Vehicle,2013,10.5772/56029
Acquisition of Stationary Behavior Based on Multiagent Enforced SubPopulations,2012,
Planning based on Dynamic Bayesian Network algorithm Using Dynamic Programming and Variable Elimination,2009,
Determination of vehicle behavior based on distributed sensor network data,2003,10.1117/12.508370
Optimization of source identification algorithm derived from moth-inspired plume tracing strategies,2007,
Modeling and controlling of group behavior based on self-organizing principle,1996,
Evolutionary robotics: From behaviorism to embodied cognition,2003,
THE USC AUTONOMOUS FLYING VEHICLE - AN EXPERIMENT IN REAL-TIME BEHAVIOR-BASED CONTROL,1993,
KITARO: Kyutech intelligent and tender autonomous robot,2003,
A Device Abstraction Framework for the Robotic Mediator collaborating with Smart Environments,2013,10.1109/CSE.2013.75
THE USC AUTONOMOUS FLYING VEHICLE - AN EXPERIMENT IN REAL-TIME BEHAVIOR-BASED CONTROL,1993,
Multiagent-based distributed manipulator control,1996,10.1109/MFI.1996.572190
A co-operative type of multi-robot parking system with versatile mode and implementation using FPGA,2023,10.1007/s00542-023-05525-7
A Social Potential Fields Approach for Self-Deployment and Self-Healing in Hierarchical Mobile Wireless Sensor Networks,2017,10.3390/s17010120
Comparison of Behaviour-Based Architectures for a Collaborative Package Delivery Task,2017,10.1145/3125739.3125764
REINFORCEMENT LEARNING OF GOAL-DIRECTED OBSTACLE-AVOIDING REACTION STRATEGIES IN AN AUTONOMOUS MOBILE ROBOT,1995,
Universally manipulable body models-dual quaternion representations in layered and dynamic MMCs,2011,10.1007/s10514-011-9226-3
Vibrotactile Recognition and Categorization of Surfaces by a Humanoid Robot,2011,10.1109/TRO.2011.2127130
EXPERIMENTS IN ACTIVE VISION WITH REAL AND VIRTUAL ROBOT HEADS,1995,10.1007/BF00872224
Learning to coordinate behaviors in soft behavior-based systems using reinforcement learning,2006,
Adaptive fuzzy-behavior hierarchy for autonomous navigation,1997,
Easy Authoring of Variable Gestural Expressions for a Humanoid Robot,2014,10.1145/2559636.2559786
Modular Supervisory Control and Hierarchical Supervisory Control of Fuzzy Discrete-Event Systems,2012,10.1109/TASE.2011.2181364
Evolving Self-Assembly in Autonomous Homogeneous Robots: Experiments with Two Physical Robots,2009,10.1162/artl.2009.Ampatzis.013
A BIO-INSPIRED BEHAVIOR BASED BIPEDAL LOCOMOTION CONTROL-B4LC METHOD FOR BIPEDAL UPSLOPE WALKING,2016,
Navigation behavior based on self-organized spatial representation in hierarchical recurrent neural network,2019,10.1080/01691864.2019.1566088
A Simple Scheme for Formation Control Based on Weighted Behavior Learning,2014,10.1109/TNNLS.2013.2285123
Food preference-based screening method for identification of effectors of substance use disorders using Caenorhabditis elegans,2024,10.1016/j.lfs.2024.122580
Tactical Modularity in Cognitive Systems,2007,
Integrating self-health awareness in autonomous systems,2004,10.1016/j.robot.2004.07.021
Intelligent Robotic Sensor Agents for environment monitoring,2002,10.1109/VIMS.2002.1009350
An Agent Based Simulator on ROS for Fuzzy Behavior Description Language (FBDL),2024,10.1109/ICCC62069.2024.10569497
Biasing behavioral activation with intent for an entertainment robot,2008,10.1007/s11370-008-0021-8
Safe and Efficient Navigation of an Autonomous Shuttle in a Pedestrian Zone,2020,10.1007/978-3-030-19648-6_31
Variable Impedance Walking using Time-Varying Lyapunov Stability Margins,2017,
Real-time navigation for a mobile robot based on the autonomous behavior agent,2007,
Making Simulated Faces Come Alive,2016,
Design and Modeling of a Compound Twisted and Coiled Actuator Based on Spandex Fibers and an SMA Skeleton,2022,10.1109/LRA.2021.3137567
Demonstration of effects-based operations using fully autonomous heterogeneous vehicle swarms,2007,10.1109/ROBOT.2007.363948
A Behaviour-Based Architecture for Mapless Navigation Using Vision Regular Paper,2012,10.5772/46200
Imitating dialog strategies under uncertainty,2014,10.1016/j.procs.2014.11.019
Robot behavior adaptation for formation maintenance,2006,
Behavioristic vision based control of robot manipulators,2005,
Detecting Wandering Behavior Based on GPS Traces for Elders with Dementia,2012,
Behaviour-Based Web Spambot Detection by Utilising Action Time and Action Frequency,2010,
A way for regulating branch tip fusion behavior based on Turing mechanism,2021,10.1109/ROBIO54168.2021.9739590
Insights on obstacle avoidance for small unmanned aerial systems from a study of flying animal behavior,2018,10.1016/j.robot.2017.09.002
Two arms are better than one: A Behavior based control system for assistive bimanual manipulation,2008,
Satisfying action selection,1998,10.1117/12.326997
Fuzzy logic controller with slip detection behaviour for Mecanum-wheeled AGV,2005,10.1017/S0263574705001888
A Stack-of-Tasks Approach Combined With Behavior Trees: A New Framework for Robot Control,2022,10.1109/LRA.2022.3211481
"Designing the optimal robotic milking barn, Part 2: Behaviour-based simulation",2000,10.1006/jaer.2000.0563
A remote distributed neural controller biologically inspired for control of robotics systems,2002,
Cooperative behavior based on a subjective map with shared information in a dynamic environment,2003,
Null-space based control for human following and social field avoidance,2017,
Complete coverage path planning and guidance for cleaning robots,1997,
Representation of behavioral history for learning in nonstationary conditions,1999,10.1016/S0921-8890(99)00051-2
Reactive robots in the service of production management,1998,10.1023/A:1007915102641
A hierarchical framework for cooperative control of multiple bio-mimetic robotic fish,2005,
A BEHAVIOR-BASED LIBRARY FOR LOCOMOTION CONTROL OF KINEMATICALLY COMPLEX ROBOTS,2013,
Using the Extended Unified Theory of Acceptance and Use of Technology to explore how to increase users' intention to take a robotaxi,2024,10.1057/s41599-024-03271-3
Control architecture design of mobile printer system based on multi-robot cooperation,2001,
A knowledge-based approach for object classification for robotic assembly,1997,
A Comprehensive Study of Recent Path-Planning Techniques in Dynamic Environments for Autonomous Robots,2024,10.3390/s24248089
Simulation of Ship Maneuvering Behavior Based on The Modular Mathematical Model,2013,
Supervenient hierarchies of behaviours - From robot vacuuming to space telerobotics,1997,10.1080/095281397147185
Subsumption architecture for fluid-advected chemical plume tracing with soft obstacle avoidance,2006,
AUV reactive planning: Deepest point,2003,10.1109/OCEANS.2003.178246
Grounding semantic categories in behavioral interactions: Experiments with 100 objects,2014,10.1016/j.robot.2012.10.007
Behavior activity trace method - Application to dead locks detection in a mobile robot navigation,2007,
Behavior based Authentication Mechanism to Prevent Malicious Code Attacks in Windows,2015,
Multi-robot communication-sensitive reconnaissance,2004,10.1109/ROBOT.2004.1302455
A Concept of Time-varying FIR Notch Filter Based on IIR Filter Prototype,2012,
Discovering several robot behaviors through speciation,2008,
Back-propagation learning in real autonomous mobile robot using proximal and disrtal evaluation of behaviour,2000,
Characterizing crawler behavior from Web server access logs,2003,
Distributed multi-robot assembly/packaging algorithms,2004,10.1080/10798587.2004.10642888
The Anticipation of Human Behavior Using Parasitic Humanoid,2009,
Application of Kalman filter to chaotic prediction of sunspots,2002,
Loop-closing: A typicality approach,2011,10.1016/j.robot.2010.12.004
Fractional Order Models for a Cryogenic Separation Column,2010,10.1109/AQTR.2010.5520895
Validation of Shared Intelligence Approach for Teleoperating Telepresence Robots Through Inaccurate Interfaces,2023,10.1007/978-3-031-22216-0_6
Behavioral models of the praying mantis as a basis for robotic behavior,2000,10.1016/S0921-8890(99)00121-9
An agent-based approach to introductory robotics using robotic soccer,2006,
Model and behavior-based robotic goalkeeper,2004,
Multiview Monitoring of Individual Cattle Behavior Based on Action Recognition in Closed Barns Using Deep Learning,2023,10.3390/ani13122020
Hovering by Gazing: A Novel Strategy for Implementing Saccadic Flight-based Navigation in GPS-denied Environments,2014,10.5772/58429
BN+BN: Behavior network with Bayesian network for intelligent agent,2003,
Target reaching by using visual information and Q-learning controllers,2000,10.1023/A:1008972101435
Modular behaviors in heterogeneous groups of mobile robots,2000,10.1117/12.403746
Autonomous robot behavior based on neural networks,1997,10.1117/12.271509
Spatial learning for navigation in dynamic environments,1996,10.1109/3477.499799
The Research of Layered Behavior Fusion Architecture for Mobile Robot,2010,10.1109/CCDC.2010.5498508
Adaptive and cooperative mobile robots,2007,10.1243/09596518JSCE299
An experimental study of the autonomous helicopter landing problem,2003,
A method for behavioural organization for autonomous robots based on evolutionary optimization of utility functions,2003,10.1243/095965103322260377
"RETRACTION: Design of basketball robot based on behavior-based fuzzy control (vol 17, 2020) (Retraction of Vol 17, 10.1177/1729881420909965, 2020)",2021,
Situated Learning of Visual Robot Behaviors,2011,
Fuzzy Automata as Coalgebras,2021,10.3390/math9030272
Behavior based dependability estimation -: Estimating the dependability of autonomous mobile systems using predictive filter,2008,
Dynamic decision making with an objective function based on fuzzy preferences,2004,
Forecast for Artificial Muscle Tremor Behavior Based on Dynamic Additional Grey Catastrophe Prediction,2018,10.3390/app8020315
Communication in a swarm of miniature robots: The e-Puck as an educational tool for swarm robotics,2007,
Self-calibration based on invariant view recognition: Dynamic approach to navigation,1997,10.1016/S0921-8890(96)00072-3
Model-free execution monitoring in behavior-based robotics,2007,10.1109/TSMCB.2007.895359
Autonomous guided vehicle control using a self-organizing fuzzy controller,2002,10.1080/09511920110040520
Behavior-based Multi-Robot Collision Avoidance,2014,
Fuzz Testing in Behavior-Based Robotics,2021,10.1109/ICRA48506.2021.9561259
Application of SONQL for real-time learning of robot behaviors,2007,10.1016/j.robot.2007.03.003
A behavior driven approach for sampling rare event situations for autonomous vehicles,2019,10.1109/iros40897.2019.8967715
Experiments in autonomous navigation with an under-actuated surface vessel via the Null-Space based Behavioral control,2009,10.1109/AIM.2009.5229988
GA-aided Elman Neural Network controller for behavior-based robot,2006,
Behavior-based Risk Detection of Autism Spectrum Disorder Through Child-Robot Interaction,2020,10.1145/3371382.3378382
Control Architecture for Service Drone in Informationally Structured Environment,2015,
Rigid-Foldable Mechanism Inspired by Origami Twisted Tower,2022,10.1115/1.4053736
RRLAB SEA- A Highly Integrated Compliant Actuator with Minimised Reflected Inertia,2016,
A CBR approach to behaviour-based navigation for an autonomous mobile robot,2007,10.1109/ROBOT.2007.364042
Decision making in a dynamic system based on aggregated fuzzy preferences,2004,
A neuroinspired cognitive behavioral control architecture for visually driven mobile robotics,2009,10.1109/ROBIO.2009.4913342
The virtual wall approach to limit cycle avoidance for unmanned ground vehicles,2008,10.1016/j.robot.2007.11.010
"Would You Imagine Yourself Negotiating With a Robot, Jennifer? Why Not?",2022,10.1109/THMS.2021.3121664
Behavior Scheduling for Multi-Robot Path Planning in Unknown Environment With Communication Constraints,2025,10.1109/TASE.2024.3523875
Embedded CMOS imaging system for real-time robotic vision,2005,
Intelligent Robot's Behavior Based on Fuzzy Control System,2016,10.1109/ICIMSA.2016.7504013
Behavior-based neuro-fuzzy controller for mobile robot navigation,2003,10.1109/TIM.2003.816846
Fuzzy Behaviour Based Mobile Robot Navigation in Static Environment,2018,
Multi-Behavior-Based Path Planning for Indoor Mobile Robot,2015,
Collective Tasks for a Flock of Robots Using Influence Factor,2019,10.1007/s10846-018-0941-2
Agent Behaviors for Joining and Leaving a Flock,2017,
Biomimetic centering for undulatory robots,2007,10.1177/0278364907083394
Robust One-Shot Robot Programming by Demonstration Using Entity-Based Resources,2018,10.1007/978-3-319-61276-8_60
"Autonomous foraging with a pack of robots based on repulsion, attraction and influence",2021,10.1007/s10514-021-09994-5
Self-detection in robots: a method based on detecting temporal contingencies,2011,10.1017/S0263574710000755
ALLIANCE: An architecture for fault tolerant multirobot cooperation,1998,10.1109/70.681242
A Robotic Approach to Understanding the Role and the Mechanism of Vicarious Trial-And-Error in a T-Maze Task,2014,10.1371/journal.pone.0102708
A review of straightforward distributed behaviors in swarm robotics,2023,10.1109/LARS/SBR/WRE59448.2023.10332954
"Fuzzy behaviors for mobile robot navigation:: design, coordination and fusion",2000,10.1016/S0888-613X(00)00056-6
Cooperative robotics for multi-target observation,1999,
Hybrid coordination of reinforcement learning-based Behaviors for AUV control,2001,
Perception and situation assessment for behavior-based robot control,1998,
Machine-Learning Based Estimation of the Bending Magnitude Sensed by a Fiber Optic Device,2023,10.1007/978-3-031-33783-3_29
Robot Behavior-Based User Authentication for Motion-Controlled Robotic Systems,2021,10.1109/INFOCOMWKSHPS51825.2021.9484589
Model reduction and process analysis of biological models,2015,
MUSSOL: A Micro-Uas to Survey Ship Cargo hOLds,2021,10.3390/rs13173419
Hybrid behavior co-evolution and structure learning in behavior-based systems,2006,10.1109/CEC.2006.1688319
On-line rule generation for robotic behavior controller based on a neural-fuzzy inference network,2004,
Mobile Robot Control Architecture for Reflexive Avoidance of Moving Obstacles,2008,10.1163/156855308X360488
An architecture to coordinate fuzzy behaviors to control an autonomous robot,2003,10.1016/S0165-0114(02)00232-4
Simulation-Based Behavior Planning to Prevent Congestion of Pedestrians Around a Robot,2015,10.1109/TRO.2015.2492862
Towards an aggregate architecture: designed granular systems as programmable matter in architecture,2016,10.1007/s10035-016-0631-3
A Combined Intrusion Strategy Based on Apollonius Circle for Multiple Mobile Robots in Attack-Defense Scenario,2025,10.1109/LRA.2024.3512361
A behavior-based circuit model of how outcome expectations organize learned behavior in larval Drosophila,2011,10.1101/lm.2163411
"Model-based, behaviour-based, multi-agent and holonic control of autonomous systems: contradictory or complementary?",2000,
Virtual force field algorithm for a behaviour-based autonomous robot in unknown environments,2011,10.1243/09596518JSCE958
Task Allocation for Multi-Robot Cooperative Hunting Behavior Based on Improved Auction Algorithm,2008,10.1109/CHICC.2008.4605654
Non-Metric Navigation for Mobile Robot Using Optical Flow,2012,
Two Methods for Autonomous Robot Obstacle Sensing and Application Programming Interface for Fuzzy Rule Interpolation,2017,
Modelling of Behavioural Patterns for Abnormality Detection in the Context of Lifestyle Reassurance,2008,
Probabilistic Verification of Multi-Robot Missions in Uncertain Environments,2015,10.1109/ICTAI.2015.22
Intelligent Malware Detection using Oblique Random Forest Paradigm,2018,
Power consumption behavior analysis based on cluster analysis,2021,10.1117/12.2605823
Human-behaviour-based social locomotion model improves the humanization of social robots,2022,10.1038/s42256-022-00542-z
A Bearing-Only Pattern Formation Algorithm for Swarm Robotics,2016,10.1007/978-3-319-44427-7_1
Ecological robotics,1998,10.1177/105971239800600306
Adaptive Rover Behavior Based on Online Empirical Evaluation: Rover-Terrain Interaction and Near-to-Far Learning,2010,10.1002/rob.20332
A Behavioral Robotics Approach to Radiation Mapping Using Adaptive Sampling,2025,10.3390/app15042050
On the use of Bayesian Networks to develop behaviours for mobile robots,2007,10.1016/j.robot.2006.08.003
Behavior based multi robot cooperation by TARGET/TASK negotiation,2004,
Model-based objects recognition in man-made environments,1996,10.1109/ROMAN.1996.568863
A structural characterization of Diagnosability and On-line fault detection and location methodology,2009,10.1109/CERMA.2009.24
Semantic Behaviour Tree Learning through Kinesthetic Demonstrations for Position-Force Controlled Robotic Applications,2024,10.1109/CASE59546.2024.10711794
A methodology for specifying and designing behaviors for mobile robots,2004,
Uflibrary: A simulation library implementing the utility function in autonomous robots,2007,
Autonomously learning to visually detect where manipulation will succeed,2014,10.1007/s10514-013-9363-y
A test bed for insect-inspired robotic control,2003,10.1098/rsta.2003.1259
Robots at the tipping point - The road to the iRobot roomba,2006,10.1109/MRA.2006.1598056
Evaluating behavior trees,2024,10.1016/j.robot.2024.104714
Behavior-Based Robotics: Runaround,2018,
On the Implementation of Behavior Trees in Robotics,2021,10.1109/LRA.2021.3087442
"Combining deliberation, reactivity, and motivation in the context of a behavior-based robot architecture",2001,10.1109/CIRA.2001.1013214
Mobile Robot Motion Behavior Based on Hopfield Neural Network Dynamics Under Electromagnetic Radiation,2024,10.1142/S0218127424501633
Reactive robots in the service of production management,1995,
Emergence of integrated behaviors through direct optimization for homeostasis,2024,10.1016/j.neunet.2024.106379
Design of a Sensing Limited Autonomous Robotic System,2013,
BioSLAM: A Bioinspired Lifelong Memory System for General Place Recognition,2023,10.1109/TRO.2023.3306615
RILI: Robustly Influencing Latent Intent,2022,10.1109/IROS47612.2022.9981601
From motor to visually guided bimanual affordance learning,2020,10.1177/1059712319855836
Behavioral systems interpreted as autonomous agents and as coupled dynamical systems: A criticism,1996,10.1080/09515089608573187
Obstacle detection in mobile outdoor robots -: A short-term memory for the mobile outdoor platform RAVON,2007,
Adaptive model objects for robot related applications of product models,2004,10.1109/ROBOT.2004.1307545
Behaviour based mobile robot navigation technique for real world environments using fuzzy logic system,2004,10.1109/ICSMC.2004.1400861
Relating the entropy of joint beliefs to multi-agent coordination,2003,
On the design of behavior-based multi-robot teams,1996,10.1163/156855396X00228
Analysis of a behavior based nonholonomic wheeled mobile robot control with hybrid system approach,2006,
Brain-Driven Telepresence Robots: A Fusion of User's Commands with Robot's Intelligence,2021,10.1007/978-3-030-77091-4_15
Distributed Reinforcement Learning for Coordinate Multi-Robot Foraging,2010,10.1007/s10846-010-9429-4
Behavior-based path modification for shared control of robotic walking aids,2007,10.1109/ICORR.2007.4428444
Redundant Thermal Fault Diagnosis and Localization for Lithium-Ion Battery Strings,2025,10.1109/TTE.2024.3402709
Evaluation of Fish Shoal Inspired Movement in Collaborative Robotic Environments,2010,
A hierarchical type-2 fuzzy logic control architecture for autonomous mobile robots,2004,10.1109/TFUZZ.2004.832538
Multi-robot Task Allocation approach using ROS,2015,10.1109/LARS-SBR.2015.20
COOPERATING MULTIPLE BEHAVIOR-BASED ROBOTS FOR OBJECT MANIPULATION,1994,
Cyber-Human Approach for Learning Human Intention and Shape Robotic Behavior based on Task Demonstration,2018,
"Rapid, safe, and incremental learning of navigation strategies",1996,10.1109/3477.499792
Learning context motivation in coordinated behaviors,2000,
Vision-based intelligent robots,2000,10.1117/12.389455
Biologically inspired collective comparisons by robotic swarms,2011,10.1177/0278364910397621
Development of an Internet-based multi-robot teleoperation system,2006,
Behavior-based blind goal-oriented robot navigation by fuzzy logic,2005,
