Title,Year,DOI
Referring Expression Comprehension in semi-structured human–robot interaction,2025,10.1016/j.eswa.2025.126965
Simulation application of virtual robots and artificial intelligence based on deep learning in enterprise financial systems,2025,10.1016/j.entcom.2024.100772
PIPER: Primitive-Informed Preference-based Hierarchical Reinforcement Learning via Hindsight Relabeling,2024,
Preparation and properties of polyvinyl alcohol-ethylene/SiO2 composite flexible actuation membrane; [聚乙烯醇-乙烯/SiO2 复合柔性驱动膜的制备及其性能],2024,10.13475/j.fzxb.20230305301
Emotion-Responsive and Interactive Self-reconfigurable Robot for Children,2024,10.1109/EECon64470.2024.10841889
Behavior Scheduling for Multi-Robot Path Planning in Unknown Environment With Communication Constraints,2025,10.1109/TASE.2024.3523875
Self-Healing and shape memory reconfigurable Poly(urethane-urea-amide) elastomers containing multiple dynamic bonds for improving performance of 4D printout,2024,10.1016/j.cej.2024.149933
Bridging the gap: Exploring the Challenges and Opportunities of Earth-Mars Communication,2024,10.52202/078357-0064
"19th International Conference on Soft Computing Models in Industrial and Environmental Applications, SOCO 2024",2025,
VLM-Auto: VLM-based Autonomous Driving Assistant with Human-like Behavior and Understanding for Complex Road Scenes,2024,10.1109/FLLM63129.2024.10852498
Learned Regions of Attraction for Safe Motion Primitive Transitions,2024,10.1109/IROS58592.2024.10801671
"Assessing Human Reactions in a Virtual Crowd Based on Crowd Disposition, Perceived Agency, and User Traits",2024,10.1145/3658670
Learning from Demonstration Framework for Multi-Robot Systems Using Interaction Keypoints and Soft Actor-Critic Methods,2024,10.1109/IROS58592.2024.10802324
Automatic design of stigmergy-based behaviours for robot swarms,2024,10.1038/s44172-024-00175-7
Food preference-based screening method for identification of effectors of substance use disorders using Caenorhabditis elegans,2024,10.1016/j.lfs.2024.122580
DRAWBOT: Making Everyday Objects Interactive,2024,10.1145/3610978.3640607
Implementation Guidelines for Ethologically Inspired Fuzzy Behaviour-Based Systems,2024,10.36244/ICJ.2024.3.4
A wave-shaped electrode flexible sensor capable of sensitively responding to wrinkle excitation for a multifunctional human–computer interaction system,2024,10.1007/s12274-023-6344-0
VESPER: Virtual-reality Exploration with Simultaneous Prospecting Extravehicular Robots,2024,10.52202/078374-0046
Real-world cooking robot system from recipes based on food state recognition using foundation models and PDDL,2024,10.1080/01691864.2024.2407136
Dynamic Human Detection and Adaptive Path Planning for Improved Human-Robot Collaboration in Industrial Settings,2024,10.1109/ICCMA63715.2024.10843911
A Lightweight Artificial Cognition Model for Socio-Affective Human-Robot Interaction,2024,10.1145/3610977.3637469
“Noisy” Matching of Motion Velocity of an Assistive Robot to the Users' Walking Velocity,2024,10.1145/3610978.3640546
"17th International Conference on the Simulation of Adaptive Behavior, SAB 2024",2025,
Reinforcement Learning Mission Supervisor Design for Behavior-based Differential Drive Robots; [基于行为的多差速机器人强化学习任务监管器设计],2024,10.13973/j.cnki.robot.230148
Assessment of Distraction and the Impact on Technology Acceptance of Robot Monitoring Behaviour in Older Adults Care,2025,10.1109/TAFFC.2025.3539015
The Effect of Asset Degradation on Trust in Swarms: A Reexamination of System-Wide Trust in Human-Swarm Interaction,2024,10.1177/00187208221145261
On the Analysis and Application of Bio-Inspired Algorithms for Smart Navigation in Mobile Healthcare Robots,2024,10.1109/ICECIE63774.2024.10815665
Elasto-plastic Control for Physical Human-Robot Interaction,2024,10.1109/ETFA61755.2024.10710976
A Comprehensive Study of Recent Path-Planning Techniques in Dynamic Environments for Autonomous Robots,2024,10.3390/s24248089
Why and Why Not? Systematic Review of the Willingness to Accept Drone and Robot Deliveries,2024,10.1177/03611981241248439
RESCUEBOT: An Autonomous Fire Rescue and Management Robot,2023,10.1109/ICSCNA58489.2023.10370333
Adaptive Reinforcement Learning for Medical Robotics and Telemedicine A Literature Review,2024,10.1007/978-3-031-52388-5_38
Path Planning of Mobile Robot Based on Improved Artificial Potential Field Method,2023,10.1007/978-981-99-6886-2_47
A comprehensive review of the latest path planning developments for multi-robot formation systems,2023,10.1017/S0263574723000322
Polyurethane Shape Memory Polymer/pH-Responsive Hydrogel Hybrid for Bi-Function Synergistic Actuations,2023,10.3390/gels9050428
Dynamic Leader Selection of a Multirobot System in Multiple Maze-like Environments Using Reinforcement Learning,2023,10.1109/ICASI57738.2023.10179514
Gaze detection as a social cue to initiate natural human-robot collaboration in an assembly task,2024,10.3389/frobt.2024.1394379
Further Investigations on the Characteristics of Neural Network Based Opinion Selection Mechanisms for Robotics Swarms,2023,10.1007/978-3-031-30229-9_47
Flexible Agent Architecture: Mixing Reactive and Deliberative Behaviors in SPADE,2023,10.3390/electronics12030659
Compliant robotic behaviors for satellite servicing,2023,10.3389/frobt.2023.1124207
Robust Robot Planning for Human-Robot Collaboration,2023,10.1109/ICRA48891.2023.10161406
Swarm Intelligence Decentralized Decision Making In Multi-Agent System,2023,10.1109/ICCES57224.2023.10192625
Position Control of Mobile Robot Based on Deep Reinforcement Learning,2024,10.1117/12.3024732
"15th International Conference on Social Robotics, ICSR 2023",2024,
Autonomous Drone Behavior via MCDM of UFOMap Layers,2024,10.1117/12.3013540
Generalization of pain-related avoidance behavior based on de novo categorical knowledge,2023,10.1097/j.pain.0000000000002786
A Real-Time Planning and Control Framework for Robust and Dynamic Quadrupedal Locomotion,2023,10.1007/s42235-023-00347-9
Development of a Patient Behaviour Model for an Adaptive Medical Robot,2024,10.1007/978-3-031-55000-3_4
MacroSwarm: A Field-Based Compositional Framework for Swarm Programming,2023,10.1007/978-3-031-35361-1_2
Aggregation Through Adaptive Random Walks in a Minimalist Robot Swarm,2023,10.1145/3583131.3590485
Traction Optimization for Robust Navigation in Unstructured Environments Using Deep Neural Networks on the Example of the Off-Road Truck Unimog,2023,10.1007/978-3-031-22216-0_38
Bio-inspired Cognitive Decision-making to Personalize the Interaction and the Selection of Exercises of Social Assistive Robots in Elderly Care,2023,10.1109/RO-MAN57019.2023.10309525
Unifying Control Architecture for Reactive Particle Swarms,2023,10.1109/TMECH.2022.3211155
Fully Actuated Behavioral Control for Multiple Omnidirectional Mobile Robots System with Uncertain Dynamics,2024,10.1109/FASTA61401.2024.10595242
Design of Child-robot Interactions for Comfort and Distraction from Post-operative Pain and Distress,2023,10.1145/3568294.3580174
Learning and Reusing Primitive Behaviours to Improve Hindsight Experience Replay Sample Efficiency,2024,10.1109/ICARA60736.2024.10553128
A co-operative type of multi-robot parking system with versatile mode and implementation using FPGA,2023,10.1007/s00542-023-05525-7
System Identification of Human Dynamics Using Periodic Impedance Models During Physical Interaction,2024,10.1109/HAPTICS59260.2024.10520837
A review of straightforward distributed behaviors in swarm robotics,2023,10.1109/LARS/SBR/WRE59448.2023.10332954
An Agent Based Simulator on ROS for Fuzzy Behavior Description Language (FBDL),2024,10.1109/ICCC62069.2024.10569497
Self-Reconfigurable V-Shape Formation of Multiple UAVs in Narrow Space Environments,2024,10.1109/SII58957.2024.10417519
Joint Engagement Classification using Video Augmentation Techniques for Multi-person HRI in the wild,2023,
Malware analysis and intrusion detection in cyber-physical systems,2023,10.4018/978-1-6684-8666-5
RobotBT: Behavior-Tree-Based Test-Case Specification for the Robot Framework,2023,10.1145/3597926.3604924
Introducing ROS-Projects to Undergraduate Robotic Curriculum,2023,
"Proceedings of 2023 5th International Conference on Information Technology and Computer Communications, ITCC 2023",2023,
Learning Behavior Trees from Planning Experts Using Decision Tree and Logic Factorization,2023,10.1109/LRA.2023.3268598
Digital Personality: A Man Forever Volume 2: Technical Aspects,2024,10.1201/9781032698021
Self-organized multi-target trapping of swarm robots with density-based interaction,2023,10.1007/s40747-023-01014-6
Behaviour-based Mechanism and the Innovative Design of High-end Equipment; [行为机构学与高端装备创新设计],2023,10.3901/JME.2023.19.202
Intelligent Agents and Neural Fuzzy Logic: Enhancing Agent Intelligence in Complex Environments,2023,10.1109/ICIT58056.2023.10225843
Algorithm of Coordination of Swarm of Autonomous Robots,2023,10.1109/SIST58284.2023.10223555
Machine-Learning Based Estimation of the Bending Magnitude Sensed by a Fiber Optic Device,2023,10.1007/978-3-031-33783-3_29
Development of a Testbed AUV for Shallow Water Observation and Its Controller Evaluation,2023,10.57417/jrnal.10.1_6
BeBOP-Combining Reactive Planning and Bayesian Optimization to Solve Robotic Manipulation Tasks,2024,10.1109/ICRA57147.2024.10611468
Motivational Modulation of Consummatory Behaviour and Learning in a Robot Model of Spatial Navigation,2023,10.1007/978-3-031-39504-8_17
Dynamic Investigation of a Rolling Locomotion System Based on a Tensegrity Structure with Spatially Curved Compressed Members,2024,10.1007/978-3-031-56492-5_32
"Enabling an autonomous agent sharing its minds, describing its conscious contents",2023,10.1016/j.cogsys.2023.03.001
Analysis of Behaviors that Promote New Participation Based on Body Torque of Others in Robot-Human Interactions,2023,10.1145/3623809.3623845
Self-Organized Aggregation Behavior Based on Virtual Expectation of Individuals with Wave-Based Communication,2023,10.3390/electronics12102220
SACSoN: Scalable Autonomous Control for Social Navigation,2024,10.1109/LRA.2023.3329626
"A Tutorial on Internet of Behaviors: Concept, Architecture, Technology, Applications, and Challenges",2023,10.1109/COMST.2023.3246993
Cooperative Passing Based on Chaos Theory for Multiple Robot Swarms,2023,10.20965/jrm.2023.p0969
Type-1 and Type-2 Fuzzy Techniques: Application to Robotic Systems,2023,10.1007/978-981-99-3463-8_14
Intelligent Fish-Inspired Foraging of Swarm Robots with Sub-Group Behaviors Based on Neurodynamic Models,2024,10.3390/biomimetics9010016
Communication and Contextual Factors in Robotic-Assisted Surgical Teams: Protocol for Developing a Taxonomy,2024,10.2196/54910
High-Performance of Mobile Robot Behavior Based on Intelligent System,2023,10.1109/DeSE60595.2023.10469524
Modeling and Prediction of Human Behavior Based on KD-CNN Model,2024,10.1109/ICECCC61767.2024.10593959
Optimization techniques for Multi-Robot Task Allocation problems: Review on the state-of-the-art,2023,10.1016/j.robot.2023.104492
Analysis of Driving Behavior in Unprotected Left Turns for Autonomous Vehicles using Ensemble Deep Clustering,2023,10.1109/TIV.2023.3345892
A Behavior-Based Fuzzy Control System for Mobile Robot Navigation: Design and Assessment,2024,10.1007/978-3-031-48858-0_33
BioSLAM: A Bioinspired Lifelong Memory System for General Place Recognition,2023,10.1109/TRO.2023.3306615
Reverse-Engineering of Behavior-Based Robot Components,2024,10.1007/978-3-031-44981-9_27
An improved neurogenetic model for recognition of 3D kinetic data of human extracted from the Vicon Robot system,2023,10.21123/bsj.2023.9087
Evolution of Formation Control Algorithms for Unmanned Aerial Vehicles,2024,10.1109/ISIE54533.2024.10595718
Behavior-Based Navigation of in Vivo Magnetic Micro Robots in Minimally Invasive Surgeries,2023,10.1109/ICRoM60803.2023.10412384
Towards Objective Evaluation of Socially-Situated Conversational Robots: Assessing Human-Likeness through Multimodal User Behaviors,2023,10.1145/3610661.3617151
CaESAR: The Fourth Workshop on Adapted intEraction with SociAl Robots,2023,10.1145/3605390.3610809
KGGPT: Empowering Robots with OpenAI’s ChatGPT and Knowledge Graph,2023,10.1007/978-981-99-6495-6_29
APEX: affordance-based plan executor for indoor robotic navigation,2024,10.1080/01691864.2024.2353119
Bio-inspired robot swarm path formation with local sensor scope,2023,10.1007/s10489-022-04356-9
Human-Aware Collaborative Robots in the Wild: Coping with Uncertainty in Activity Recognition,2023,10.3390/s23073388
Enhancing Human Self-Regulation with Controllable Robot Swarms Acting as Extended Bodies,2023,10.1109/SMC53992.2023.10394344
Review of key technologies of climbing robots,2023,10.1007/s11465-023-0764-0
Assessment of Neurological Impairment and Recovery Using Statistical Models of Neurologically Healthy Behavior,2023,10.1177/15459683221115413
"Behavioural Production: Semi-Autonomous Approaches to Architectural Design, Robotic Fabrication and Collective Robotic Construction",2024,10.4324/9781003028291
Software Product Lines for Development of Evolutionary Robots,2023,10.1145/3579028.3609018
Anticipating human presence for safer worker - robot shared workspaces,2023,10.1016/j.ifacol.2023.10.820
Autonomous robot control using hardware accelerated implementation of fuzzy interpolation,2023,10.1109/ICCC57093.2023.10178965
MR.CAP: Multi-Robot Joint Control and Planning for Object Transport,2024,10.1109/LCSYS.2024.3349989
Robust Moth-Inspired Algorithm for Odor Source Localization Using Multimodal Information,2023,10.3390/s23031475
Changes in linguistic behaviors based on smart speaker task performance and pragmatic skills in multiple turn-taking interactions,2021,10.1007/s11370-021-00374-7
Validation of Shared Intelligence Approach for Teleoperating Telepresence Robots Through Inaccurate Interfaces,2023,10.1007/978-3-031-22216-0_6
BALLU2: A Safe and Affordable Buoyancy Assisted Biped,2021,10.3389/frobt.2021.730323
Autonomous Cost-Effective Robotic Exploration and Mapping for Disaster Reconnaissance,2022,10.1109/ICETET-SIP-2254415.2022.9791800
Autonomous Obstacle Crossing Strategies for the Hybrid Wheeled-Legged Robot Centauro,2021,10.3389/frobt.2021.721001
Constant Bearing Flocking,2022,10.1007/978-3-031-20176-9_26
Leaderless consensus control of nonlinear multi-agent systems under directed topologies subject to input saturation using adaptive event-triggered mechanism,2021,10.1016/j.jfranklin.2021.06.014
Research on real-time sensing technology of aerospace interactive behavior based on infrared array force tactile,2021,10.1088/1742-6596/2078/1/012065
Behavior-Based Visual Servoing on a Hybrid CPU-/FPGA-Platform,2022,
When less is more: Robot swarms adapt better to changes with constrained communication,2021,10.1126/scirobotics.abf1416
A trust-based mechanism for drones in smart cities,2022,10.1049/smc2.12039
Research on Real-time Monitoring System of Abnormal Driving Behavior Based on Multi-angle Fusion,2022,
From when to when: Evaluating naturalness of reaction time via viewing turn around behaviors,2021,10.3390/app112311424
APD: Learning Diverse Behaviors for Reinforcement Learning Through Unsupervised Active Pre-Training,2022,10.1109/LRA.2022.3214057
Planning to Practice: Efficient Online Fine-Tuning by Composing Goals in Latent Space,2022,10.1109/IROS47612.2022.9981999
Towards an HRI Tutoring Framework for Long-term Personalization and Real-time Adaptation,2022,10.1145/3511047.3537689
A Stack-of-Tasks Approach Combined With Behavior Trees: A New Framework for Robot Control,2022,10.1109/LRA.2022.3211481
Testing Robot System Safety by Creating Hazardous Human Worker Behavior in Simulation,2022,10.1109/LRA.2021.3133612
Mobile Robot Navigation with Preference-Based Fuzzy Behaviors,2022,10.1007/978-3-030-92127-9_102
Robot gaze behavior and proxemics to coordinate conversational roles in group interactions,2021,10.1109/RO-MAN50785.2021.9515550
Corridor 3D Navigation of a Fully-Actuated Multirotor by Means of Bee-Inspired Optic Flow Regulation,2022,10.1109/ICSTCC55426.2022.9931809
"Would You Imagine Yourself Negotiating With a Robot, Jennifer? Why Not?",2022,10.1109/THMS.2021.3121664
Patterns in Smart Wireless Sensor Network Nodes,2023,10.1007/978-3-031-19620-1_8
Dynamics of reputation in mobile agents systems and weighted timed automata,2022,10.1016/j.ic.2020.104653
Design and Realization of UGV Robot with Combined of Geared Wheel and Walked Mechanism for Uncertain Terrain in Volcanic Observation,2022,10.1109/IES55876.2022.9888626
Movement Coordination of Swarm Robotic Systems,2022,
"Autonomous foraging with a pack of robots based on repulsion, attraction and influence",2021,10.1007/s10514-021-09994-5
Wall following and Obstacle Avoidance Control in Roisc-v1.0 (Robotic Disinfectant) using Behavior Based Control,2021,10.1109/IES53407.2021.9593976
Nonverbal Cues Expressing Robot Personality-A Movement Analysts Perspective,2022,10.1109/RO-MAN53752.2022.9900647
Fuzzy-PI Controller Tuned with HBBO for 2 DOF Robot Trajectory Control †,2022,10.3390/engproc2022014010
A modular control architecture for safe and robust robot operation and inspection in steep slope vineyards,2022,10.18420/inf2022_80
Research on Cylinder Friction Behavior Based on Seal Deformation,2022,10.1007/978-981-16-7381-8_117
The new analog: A protocol for linking design and construction intent with algorithmic planning for robotic assembly of complex structures,2021,10.1145/3485114.3485122
Introduction of experiment examining the relationship between human and robot at automobile manufacturing,2022,10.1109/LifeTech53646.2022.9754965
Adaptive Sequential Composition for Robot Behaviours,2022,10.1109/IROS47612.2022.9982012
Research on Cobot Action Decision-Making Method Based on Intuitionistic Fuzzy Set and Game Theory,2022,10.1109/ACCESS.2022.3205305
Behavior-based control architecture for legged-and-climber robots,2021,10.3390/app11209547
Design reference guidelines for humanoid robot based on human motion; [以人体运动为参照的仿人机器人设计参考准则],2022,10.11918/202111133
LISA: Learning Interpretable Skill Abstractions from Language,2022,
"""ah! he wants to win!"": Social responses to playing Tic-Tac-Toe against a physical drawing robot",2022,10.1145/3490149.3505571
Autonomous Off-Road Navigation Using Near-Feature-Based World Knowledge Incorporation on the Example of Forest Path Detection,2022,10.1007/978-3-030-95892-3_13
Silicon Coppélia and the Formalization of the Affective Process,2023,10.1109/TAFFC.2020.3048587
Toroco: A Subsumption Architecture Implementation,2022,10.1109/ICARA55094.2022.9738521
Exploring Machine-like Behaviors for Socially Acceptable Robot Navigation in Elevators,2022,10.1109/HRI53351.2022.9889412
Topological mapping based on perceiving-acting cycle in sharing cognitive environments for robot partners,2022,10.4310/CIS.2022.v22.n4.a1
Shared Intelligence for Robot Teleoperation via BMI,2022,10.1109/THMS.2021.3137035
Effect of Attractive Appearance of Intelligent Agents on Acceptance of Uncertain Information,2022,10.1007/978-3-031-06509-5_11
Review of Electronics-Free Robotics: Toward a Highly Decentralized Control Architecture,2022,10.20965/jrm.2022.p0202
A Biomimetic Drosera Capensis with Adaptive Decision-Predation Behavior Based on Multifunctional Sensing and Fast Actuating Capability,2022,10.1002/adfm.202110296
Modeling of Unsafe Areas for Swarm Autonomous Agents,2022,10.1007/978-3-031-05516-4_3
Robot formation algorithm with limited communication; [通讯受限条件下的机器人编队算法],2021,10.7641/CTA.2021.00716
Autonomous Mobile Robot Design with Behaviour-based Control Architecture using Adaptive Neuro-Fuzzy Inference System (ANFIS),2022,10.1109/FORTEI-ICEE57243.2022.9972931
Multi-robot formation control in unknown environment based on improved DWA; [未知环境下基于改进DWA的多机器人编队控制],2022,10.13195/j.kzyjc.2020.1817
Mussol: A micro-uas to survey ship cargo holds,2021,10.3390/rs13173419
Human-behaviour-based social locomotion model improves the humanization of social robots,2022,10.1038/s42256-022-00542-z
A Path to Ecological Psychology,2022,10.1007/978-3-031-08629-8_4
Visible light-regulated BiVO4-based micromotor with biomimetic ‘predator-bait’ behavior,2022,10.1007/s10853-022-06882-w
Navigation of Multiple Robots in Formative Manner in an Unknown Environment using Artificial Potential Field Based Path Planning Algorithm,2022,10.1016/j.asej.2021.101675
Implementation of human -human interface for real time applications,2022,10.1109/ICAECC54045.2022.9716708
Decentralised aerial swarm for adaptive and energy efficient transport of unknown loads,2021,10.1016/j.swevo.2021.100957
Generation differences in perception of the elderly care robot,2021,10.1109/RO-MAN50785.2021.9515534
Prediction of environment variables in precision agriculture using a sparse model as data fusion strategy,2022,10.1016/j.inpa.2021.06.007
Emergence of Different Modes of Tool Use in a Reaching and Dragging Task,2021,10.1109/IJCNN52387.2021.9533775
Performance Evaluation of a Quorum Sensing based Scheme in Multi-Agent Task Development,2022,10.18517/ijaseit.12.1.11703
Robot regulatory behaviour based on fundamental homeostatic and allostatic principles,2021,10.1016/j.procs.2021.06.039
Rigid-Foldable Mechanism Inspired by Origami Twisted Tower,2022,10.1115/1.4053736
Carbon fiber reinforced poly(ether ether ketone) rivets for fastening composite structures,2022,10.1016/j.compstruct.2021.114877
Paddy Farmers’ Pro-environmental Behavior Based on Virtue-Ethical Perspective,2021,10.1007/s40003-020-00512-0
3rd Workshop on Adapted intEraction with SociAl Robots,2022,10.1145/3511047.3536345
Mobile Robot Navigation in Dynamic Environments Using Reinforcement Learning,2022,10.1109/ICWT55831.2022.9935359
RILI: Robustly Influencing Latent Intent,2022,10.1109/IROS47612.2022.9981601
"BOBCAT: Behaviors, Objectives and Binary states for Coordinated Autonomous Tasks",2022,10.1109/IROS47612.2022.9981135
"2022 FORTEI-International Conference on Electrical Engineering, FORTEI-ICEE 2022 - Proceeding",2022,
Handling Concurrency in Behavior Trees,2022,10.1109/TRO.2021.3125863
Tactile glove-decode and classify the human grasping process,2021,10.23919/CCC52363.2021.9549416
On the Implementation of Behavior Trees in Robotics,2021,10.1109/LRA.2021.3087442
"AHFE Conference on Human Factors in Training, Education, and Learning Sciences, 2021",2021,
Fuzz Testing in Behavior-Based Robotics,2021,10.1109/ICRA48506.2021.9561259
Mood classification through physiological parameters,2021,10.1007/s12652-019-01595-6
"Retraction notice: Design of basketball robot based on behavior-based fuzzy control (International Journal of Advanced Robotic Systems, (2020), 17, 2, 10.1177/1729881420909965)",2021,10.1177/17298814211037107
A Sequential Composition Framework for Coordinating Multirobot Behaviors,2021,10.1109/TRO.2020.3036628
Convergence analysis of hybrid control systems in the form of backward chained behavior trees,2020,10.1109/LRA.2020.3010747
Approximate Filippov-based Switching for Behavior-based Trajectory Tracking,2021,10.23919/ACC50511.2021.9483024
Interpretable Run-Time Prediction and Planning in Co-Robotic Environments,2021,10.1109/IROS51168.2021.9636282
Deep Reinforcement Learning for Mapless Navigation of a Hybrid Aerial Underwater Vehicle with Medium Transition,2021,10.1109/ICRA48506.2021.9561188
The feature extraction method of students' ideological and political thinking online learning behavior based on visual cognition,2020,10.1109/ICRIS52159.2020.00040
"Analysis of ""influence of Inclusive Leadership on Team Performance"" based on SPSS software: Based on the Mediating Role of Employee Voice Behaviors",2021,10.1145/3473714.3473776
A behavior-based framework for safe deployment of humanoid robots,2021,10.1007/s10514-021-09978-5
Robot Path Planning Algorithm Based on Particle Swarm Optimization and Feedforward Neural Network in Network Environment,2020,10.1145/3439133.3439145
"11th International Workshop on Spoken Dialogue Systems, IWSDS 2020",2021,
"2021 IEEE 13th International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment, and Management, HNICEM 2021",2021,
RepAtt: Achieving Swarm Coordination through Chemotaxis,2020,10.1109/CASE48305.2020.9216993
LiDAR Equipped Robot Navigation on Behavior-based Formation Control for Gas Leak Localization,2020,10.1109/ISITIA49792.2020.9163758
An approach to scene recognition based on the local interaction of a group of robots; [Об одном подходе к распознаванию сцен группой роботов на основе локального взаимодействи],2021,10.17587/MAU.22.94-103
Simulating Re-configurable Multi-Rovers for Planetary Exploration Using Behavior-Based Ontology,2020,10.1109/WSC48552.2020.9383998
Antecedent redundancy exploitation in fuzzy rule interpolation-based reinforcement learning,2020,10.1109/AIM43001.2020.9158875
Towards an Engagement-Aware Attentive Artificial Listener for Multi-Party Interactions,2021,10.3389/frobt.2021.555913
Potential of model predictive control for driving simulators; [Potential der modellprädiktiven Regelung für Fahrsimulatoren],2021,10.1515/auto-2020-0090
Methods of formation control for a group of mobile robots (a Review); [Методы управления групповым движением мобильных роботов (обзор)],2021,10.17587/MAU.22.304-312
A behavior-based mobile robot navigation method with deep reinforcement learning,2021,10.1142/S2301385021410041
An alertness-adjustable cloud/fog IoT solution for timely environmental monitoring based on wildfire risk forecasting,2020,10.3390/en13143693
Simulation of Pattern Formation of Swarm withMinimum Shape Parameters,2020,10.1109/ICIEVicIVPR48672.2020.9306556
Trajectory Selection Optimization for Behavior-based Aerial-Ground Robots Heterogeneous System: A Predictive Approach,2021,10.1109/CAC53003.2021.9728698
Making a Liquid Robotics Wave Glider Fully Autonomous: Field Results from DANS20 Trial,2021,10.23919/OCEANS44145.2021.9705997
Nature-Inspired Computing Behaviour of Cellular Automata,2021,10.1007/978-981-15-7804-5_11
Multi-role UAV swarm behaviors for wide area search using emergent intelligence,2020,10.1109/WorldS450073.2020.9210392
Anticipatory Planning and Dynamic Lost Person Models for Human-Robot Search and Rescue,2021,10.1109/ICRA48506.2021.9562070
RILaaS: Robot Inference and Learning as a Service,2020,10.1109/LRA.2020.2998414
Robot learning through observation via coarse-to-fine grained video summarization,2021,10.1016/j.asoc.2020.106913
Body and hand–object roi-based behavior recognition using deep learning,2021,10.3390/s21051838
Brain-Driven Telepresence Robots: A Fusion of User’s Commands with Robot’s Intelligence,2021,10.1007/978-3-030-77091-4_15
Shared approaches to mentally drive telepresence robots,2021,
Behavior Based Tracking for Human Following Robot,2021,10.1109/ICIIS53135.2021.9660756
Agricultural decision making and climate uncertainty in developing countries,2020,10.1088/1748-9326/abb909
Warmth and Competence to Predict Human Preference of Robot Behavior in Physical Human-Robot Interaction,2020,10.1109/RO-MAN47096.2020.9223478
Integration of Representation Into Goal-Driven Behavior-Based Robots,2021,
Intelligence without representation: A historical perspective,2020,10.3390/systems8030031
Understanding the decisional factors affecting consumers' buying behaviour towards organic food products in Kerala,2021,10.1051/e3sconf/202123400030
Towards a New Computational Affective System for Personal Assistive Robots,2020,10.1109/SIU49456.2020.9302238
Locomotion with pedestrian aware from perception sensor by pavement sweeping reconfigurable robot,2021,10.3390/s21051745
Ridge-Tracking for Strawberry Harvesting Support Robot According to Farmer’s Behavior,2021,10.1007/978-981-15-9460-1_17
Application of Fuzzy Logic for Collision Avoidance of Mobile Robots in Dynamic-Indoor Environments,2021,10.1109/ICREST51555.2021.9331072
Flock of Robots with Self-Cooperation for Prey-Predator Task,2021,10.1007/s10846-020-01283-0
Incorporation of Expert Knowledge for Learning Robotic Assembly Tasks,2020,10.1109/ETFA46521.2020.9211917
I Understand You: Blind 3D Human Attention Inference from the Perspective of Third-Person,2021,10.1109/TIP.2021.3092842
Robot behavior-based user authentication for motion-controlled robotic systems,2021,10.1109/INFOCOMWKSHPS51825.2021.9484589
Planning under Non-Rational Perception of Uncertain Spatial Costs,2021,10.1109/LRA.2021.3067272
Systematic literature review of swarm robotics strategies applied to target search problem with environment constraints,2021,10.3390/app11052383
Behaviour-Based Biometrics for Continuous User Authentication to Industrial Collaborative Robots,2021,10.1007/978-3-030-69255-1_12
Research on the influence mechanism of direct broadcast of agricultural products on consumers' purchase behavior based on structural equation model,2020,10.1109/ICEMME51517.2020.00162
Backward motion planning and control of multiple mobile robots moving in tightly coupled formations,2021,10.35784/acs-2021-21
Tactile Dynamic Behaviour Prediction Based on Robot Action,2021,10.1007/978-3-030-89177-0_29
Smart Bionic Surfaces with Switchable Wettability and Applications,2021,10.1007/s42235-021-0038-7
Verification and Analysis of Two-dimensional Path Planning Objective Function Optimization Based on Classical Particle Swarm Optimization Algorithm,2021,10.1109/IRCE53649.2021.9570874
Ultra-Wideband Radar-Based Activity Recognition Using Deep Learning,2021,10.1109/ACCESS.2021.3117667
Safety Analysis and Countermeasures for System Interchange Operation Based on Geometric Components and Driving Behavior,2020,10.1109/ICACR51161.2020.9265516
Visual guidance and egg collection scheme for a smart poultry robot for free-range farms,2020,10.3390/s20226624
Collective memory: Transposing Pavlov’s experiment to Robot Swarms,2021,10.3390/app11062632
Odor-searching robot with insect-behavior-based Olfactory Sensor,2021,10.18494/SAM.2021.3369
Shared Intelligence for User-Supervised Robots: From User’s Commands to Robot’s Actions,2021,10.1007/978-3-030-77091-4_27
Introducing counterexamples to a robotic agent using clicker training,2020,10.1145/3377929.3398100
Proximal Policy Based Deep Reinforcement Learning Approach for Swarm Robots,2021,10.1109/ZINC52049.2021.9499288
Task analysis using Behavior-based safety (BBS) for making safety check list for physical therapist,2021,10.1109/ICCE50685.2021.9427698
Verifying Safe Transitions between Dynamic Motion Primitives on Legged Robots,2021,10.1109/IROS51168.2021.9636537
Socially-Compatible Behavior Design of Autonomous Vehicles with Verification on Real Human Data,2021,10.1109/LRA.2021.3061350
A human-inspired control strategy for improving seamless robot-to-human handovers,2021,10.3390/app11104437
Fuzzy automata as coalgebras,2021,10.3390/math9030272
"6th International Symposium on Emerging Technologies for Education, SETE 2021",2021,
Counter-misdirection in behavior-based multi-robot teams,2021,10.1109/ISR50024.2021.9419536
Smiles as a Signal of Prosocial Behaviors Toward the Robot in the Therapeutic Setting for Children With Autism Spectrum Disorder,2021,10.3389/frobt.2021.599755
From coconut petiole residues to fluorescent carbon dots via a green hydrothermal method for Fe3+ detection,2021,10.1007/s10570-020-03637-1
"13th International Conference on Security for Information Technology and Communications, SecITC 2020",2021,
Review on state-of-the-art dynamic task allocation strategies for multiple-robot systems,2020,10.1108/IR-04-2020-0073
The marathon 2: A navigation system,2020,10.1109/IROS45743.2020.9341207
