Title,Year,DOI
Complex Structure Profile Estimation and Following with the GIRONA500 AUV,2013,
Emotional architecture for the humanoid robot head ROMAN,2007,10.1109/ROBOT.2007.363639
Person-Following Controller with Socially Acceptable Robot Motion,2022,10.1016/j.robot.2022.104075
Concept of an autonomous disassembly system using behavior-based robotics,1997,
Vision-based real time trajectory adjustment for brachiation robot,2006,
Algorithmic foundation of the clockwork orange robot soccer team,2005,
Self-assembly control and experiments in swarm modular robots,2012,10.1007/s11431-012-4748-2
"A client/server approach to open-architecture, behavior-based robot programming",2006,
"Staged Development of Robot Skills: Behavior Formation, Affordance Learning and Imitation with Motionese",2015,10.1109/TAMD.2015.2426192
Don't let player get stuck! Increasing the autonomy of agents,2005,10.1109/ROMOCO.2005.201434
Behaviour-based architecture for piloting mobile manipulator robots,2007,10.1109/ISIE.2007.4374931
End user specification of RoboCup teams,2000,
Fuzzy Behavior-Based Online Command Generation for Unmanned Aircraft Guidance in Rough Terrain Environments,2017,10.1061/(ASCE)AS.1943-5525.0000774
A Survey on Techniques in the Circular Formation of Multi-Agent Systems,2021,10.3390/electronics10232959
Model-free execution monitoring in behavior-based mobile,2003,
Neuro/fuzzy behavior-based control of a mobile robot in unknown environments,2004,
Navigation of Networked Mobile Robot Using Behavior-based Model,2013,
HRI-2013 Workshop on Probabilistic Approaches for Robot Control in Human-Robot Interaction (PARC-HRI),2013,
Application of Reinforcement Learning Based on Neural Network to Dynamic Obstacle Avoidance,2008,10.1109/ICINFA.2008.4608104
A Behavior-Based Reinforcement Learning Approach to Control Walking Bipedal Robots Under Unknown Disturbances,2022,10.1109/TMECH.2021.3120628
Full Autonomous Navigation for an Aerial Robot using Behavior-based Control Motion and SLAM,2014,
Behavior-Based Collision Avoidance Using a Cylinder-Coordinate Octree,2017,10.1007/978-3-319-48036-7_11
Robust navigation system based on RFID transponder barriers for the interactive behavior-operated shopping trolley (InBOT),2009,10.1108/01439910910957156
A Learning Behavior Based Controller for Maintaining Balance in Robotic Locomotion,2016,10.1007/s10846-015-0254-7
Navigation of unmanned marine vehicles in accordance with the rules of the road,2006,10.1109/ROBOT.2006.1642249
A multi-agent system based on active vision and ultrasounds applied to fuzzy behavior based navigation,2004,
A behaviour-based architecture with attention control,1998,10.1023/A:1008803610143
Human-Humanoid Walking Gait Recognition,2008,
Behaviour-Based Inverse Kinematics Solver on FPGA,2018,10.1007/978-3-319-61276-8_7
Motion Reconstruction of Swarm-Like Self-organized Motor Bike Traffic from Public Videos,2016,10.1007/978-3-319-44427-721
A Neural Circuit for Acoustic Navigation Combining Heterosynaptic and Non-synaptic Plasticity That Learns Stable Trajectories,2017,10.1007/978-3-319-65172-9_46
"Incremental, on-line topological map building with a mobile robot",1999,10.1117/12.369248
Multi-robot cooperation-based mobile printer system,2006,10.1016/j.robot.2005.11.005
Behavior-based Avoiding Barriers System of Mobile Robot,2009,10.1109/WCSE.2009.307
A Behavior-based Adaptive Dynamic Programming Method for Multiple Mobile Manipulators Coordination Control,2023,10.1007/s12555-021-0904-4
A Decentralized Architecture for Multi-Robot Systems Based on the Null-Space-Behavioral Control with Application to Multi-Robot Border Patrolling,2013,10.1007/s10846-012-9783-5
Tactile glove- decode and classify the human grasping process,2021,
An embedded fuzzy controller for a behavior-based mobile robot with guaranteed performance,2004,10.1109/TFUZZ.2004.832524
Anticipation in cybernetic systems: A case against mindless anti-representationalism,2004,
Behavior-based Robotics And The Reactive Paradigm A Survey,2008,
Obstacle avoidance behavior of swarm robots based on aggregation and disaggregation method,2017,10.1177/0037549717711281
An overview on soft computing in behavior based robotics,2003,
Kinematic Parameter based Behaviour Modelling and Control of a Bio-inspired Robotic fish,2014,
A navigation system for automated loaders in underground mines,2006,
A hybrid architecture for multiple robots control,2004,
Sustainable cooperative robotic technologies for human and robotic outpost infrastructure construction and maintenance,2006,10.1007/s10514-006-5943-4
Modeling of driver's collision avoidance behavior based on expression as hybrid dynamical system,2005,10.1016/B978-044451813-2/50026-9
Behavior-based humanoid robotics,1996,
Behavior based evaluation function tuned by superior teams for evolutionary aquisition of soccer formation,2000,
"Mirror neurons, imitation and the learning of movement sequences",2002,
Encoding topological optimisation logical structure rules into multi-agent system for architectural design and robotic fabrication,2022,10.1177/14780771221082257
Trajectory Planning and the Target Search by the Mobile Robot in an Environment Using a Behavior-Based Neural Network Approach,2020,10.1017/S0263574719001668
Behavior based robotics using hybrid automata,2000,
Design and implementation of a navigation system for autonomous mobile robots,2010,10.1504/IJAHUC.2010.034966
Behavior-based robot navigation on challenging terrain: A fuzzy logic approach,2002,10.1109/TRA.2002.1019461
A Study on Travelling Control of Humanoid Type Mobile Robot with Three Wheel,2014,
Behavior-modulation technique in mobile robotics using fuzzy discrete event system,2006,10.1109/TRO.2006.878937
MODELING AND TESTING PROXEMIC BEHAVIOR FOR HUMANOID ROBOTS,2012,10.1142/S0219843612500284
Behavior-based robot control using fuzzy discrete event system,2006,10.1109/FUZZY.2006.1681854
Mobile robot wall-following control using a behavior-based fuzzy controller in unknown environments,2019,
A biologically inspired memory in a multi-agent based robotic architecture,2011,10.1109/ICTAI.2011.58
INTEGRATING CAPTURE POINT INTO BIOLOGICALLY MOTIVATED CONTROLLED BIPED FOR MAINTAINING STABLE STATE,2012,
"HumanHumanoid Robots Cross-Embodiment Behavior-Skill Transfer Using Decomposed Adversarial Learning From Demonstration: HOTU, a HumanHumanoid Robots Skill Transfer Framework",2025,10.1109/MRA.2025.3527283
An application of behavior-based architecture for mobile robots design,2000,
An Autonomic Behavior-Based Software Architecture for Mobile Manipulator,2008,
Grounding inference in distributed multi-robot environments,2003,10.1016/S0921-8890(02)00354-8
Getting it Right the First time: Robot Mission Guarantees in the Presence of Uncertainty,2013,
Reactive control using behavior modelling of a mobile robot,2007,10.15837/ijccc.2007.3.2355
CBBR: enabling distributed shared memory-based coordination among mobile robots,2016,10.1007/s11432-016-5593-x
A behavior-based mobile robot with a visual landmark-recognition system,2003,10.1109/TMECH.2003.816818
A New Genetic-Fuzzy Algorithm for Mobile Robotics Way-Finding in Environments with Any Types of Concave Obstacle,2008,
Bondgraph robot soccer simulation for minimum time attacker maneuvers,2007,
Fusing Ultra-Wideband Radar and LIDAR for Small UGV Navigation in All-Weather Conditions,2010,10.1117/12.850386
Development of hierarchical structures for actions and motor imagery: a constructivist view from synthetic neuro-robotics study,2009,10.1007/s00426-009-0236-0
A Distributed Controller for Roaming Robot Formations using Local Sensing and Limited Range Communications,2008,
Modular Behavior Controller for Underwater Robot Teams: A Biologically Inspired Concept for Advanced Tasks,2011,
Behaviour-based robot program invariance,2001,10.1017/S0263574700003015
Behavior-Based Fuzzy Control for Mobile Robot Navigation,2013,10.1155/2013/561451
Concept for Behavior Generation for the Humanoid Robot Head ROMAN based on Habits of Interaction,2007,10.1109/ICHR.2007.4813894
Control of facial expressions of the humanoid robot head ROMAN,2006,10.1109/IROS.2006.282331
Closed-loop interactions between a shoal of zebrafish and a group of robotic fish in a circular corridor,2018,10.1007/s11721-017-0153-6
Self-organization via active exploration: hardware implementation of a neural robot,1998,10.1017/S0263574798000472
Selecting behaviors using fuzzy logic,1997,
Applying a Priming Mechanism for Intention Recognition in Shared Control,2015,
Effectiveness of Synchronization and Cooperative Behavior of Multiple Robots based on Swarm AI,2019,10.1109/apccas47518.2019.8953108
Performance of emotional group robotic system using mass psychology,1996,
Evolving a Repertoire of Controllers for a Multi-function Swarm,2018,10.1007/978-3-319-77538-8_49
"A Self-driving Car in the Classroom: Design of an Embedded, Behavior-Based Control System for a Car-Like Robot",2020,10.1007/978-3-030-13273-6_35
Manipulation in human environments,2006,10.1109/ICHR.2006.321370
A fault-tolerant control algorithm having a decentralized autonomous architecture for space hyper-redundant manipulators,1998,10.1109/3468.686714
Pitfalls of simulation for mobile robot controller development,2001,
Multi-agent paradigms and connectionist models of associated architectures in robotics,1998,10.1109/IJSIS.1998.685452
Application Study of the Tracking of e-Learning Behavior Using the Net-Based Intelligent Robot,2009,10.1109/ETCS.2009.379
Self-discovery of motor primitives and learning grasp affordances,2012,
Tradeoffs in making the behavior-based robotic systems goal-directed,1998,
Object-oriented vision for a behavior-based robot,1996,10.1117/12.256286
Comparing Approaches for Evolving High-level Robot Control based on Behaviour Repertoires,2018,10.1109/CEC.2018.8477699
Fuzzy behavior-based motion planning for the PUMA robot,2000,
A systematic approach to parameter design for a coupled oscillator controller,2001,
A model of fuzzy emotion and behaviour selection for an autonomous mobile robot,1997,10.1109/ROMAN.1997.647007
Autonomous submersible robots,2001,
A Novel Semi-Autonomous Throwbot for Reconnaissance Application,2012,
Evolutionary design of mobile robot behaviors for action-based environment modeling,1999,
A behavior-based control architecture,2000,
Supporting the participation of autonomous mobile robots as players in multimedia performances,2001,10.1109/ROMAN.2001.981905
Behavior-based control of a four legged walking robot,1998,10.1016/B978-008043339-4/50058-4
"Swarm Robotics: Past, Present, and Future",2021,10.1109/JPROC.2021.3072740
Extraction of Operational Behavior for User Identification on Smart Phone,2012,
Behavior-based assistive robotics for the home,2002,
Odor-searching Robot with Insect-behavior-based Olfactory Sensor,2021,10.18494/SAM.2021.3369
A behavior-based approach for collision avoidance of mobile robots in unknown and dynamic environments,2013,10.3233/IFS-2012-0554
A method for action selection using the immune network and its application to autonomous mobile robot,1998,
Development of a Navigation System for Mobile Robots using Different Patterns of Behavior based on Fuzzy Logic,2010,10.1109/CERMA.2010.57
Self-organization of reaching operation in a robot: A bio-mimetic approach,1997,
Adaptation as a more powerful tool than decomposition and integration: Experimental evidences from evolutionary robotics,1998,
Information-Theoretic Measures as a Generic Approach to Human-Robot Interaction: Application in CORBYS Project,2014,10.1145/2559636.2563711
Takashi Gomi: a bridge builder in robotics,2014,10.1177/1059712314541299
Behaviors blending for intelligent reactive navigation of climbing robot,2000,
Experiments of Obstacles and Collision Avoidance with a Distributed Multi-Robot System,2012,
Incorporating a Reusable Human Robot Interface with an Auction Behavior-Based Robotic Architecture,2013,
Fuzzy control to drive car-like vehicles,2001,10.1016/S0921-8890(00)00096-8
Apparent Volitional Behavior Selection Based on Memory Predictions,2012,
Hierarchical fuzzy behavior-based control method for autonomous mobile robot navigation,2006,
Towards an intelligent system for generating an adapted verbal and nonverbal combined behavior in human-robot interaction,2016,10.1007/s10514-015-9444-1
Stochastic Hybrid Systems Modeling and Performance Verification of Behavior-based Robots,2015,
Self-Adaptation in Intelligent Formation Behaviors of Multiple Robots based on Fuzzy Control,2009,10.1109/FUZZY.2009.5277154
On Aero-Engine Model Free Adaptive Intelligent Integrated Control,2017,
Development Process of Functional Hierarchy For Actions and Motor Imagery,2009,
Behavior-based search of human by an autonomous indoor mobile robot in simulation,2014,10.1007/s10209-013-0301-8
Animal-like control of intelligent autonomous agents,2004,
A behavior-based control of an object-pulling robot using Fuzzy Discrete Event System,2006,10.1109/IROS.2006.281903
A hierarchical fuzzy genetic multi-agent architecture for intelligent buildings sensing and control,2001,
Broadcast of local eligibility for multi-target observation,2000,
A control method of a multiple non-holonomic robot system for cooperative object transportation,2000,
Planar spline trajectory following for an autonomous helicopter,2001,10.1109/CIRA.2001.1013235
Coordination of Multiple Robotic Fish With Applications to Underwater Robot Competition,2016,10.1109/TIE.2015.2425359
Interactive Dialogue for Behavior Teaching to Robots based on Primitive Behaviors with Fuzzy Voice Commands,2008,
Functional programming of behavior-based systems,2000,10.1023/A:1008932520090
The development of an intelligent wheelchair,1996,10.1109/IVS.1996.566355
TRACKING AND GRASPING OF MOVING-OBJECTS - A BEHAVIOR-BASED APPROACH,1992,
ROBOTICS SIMULATOR FOR DEVELOPMENT AND VERIFICATION OF SWARM BEHAVIORS,2020,
Analysis and design of an embedded fuzzy motion controller for a behavior-based nonholonomic mobile robot,2003,
Fuzzy control of a behavior-based mobile robot,2003,
Evolutionary construction of an immune network-based behavior arbitration mechanism for autonomous mobile robots,1998,10.1002/(SICI)1520-6416(199805)123:3<1::AID-EEJ1>3.0.CO;2-C
Actuation system and control concept for a running biped,2006,
A ladybug exploration strategy for distributed adaptive coverage control,2008,10.1109/ROBOT.2008.4543564
Sensor-based global planning for mobile robot navigation,2007,10.1017/S0263574707003384
Behavior-based Fuzzy Control of Obstacle Avoidance for Indoor Mobile Robot,2010,10.4028/www.scientific.net/AMM.34-35.482
An architecture for a VLSI sensory-motor system for autonomous robots,2002,
Realistic Cooperative Control Mechanism of Multiple AUVs,2014,
On the behavior-based architectures of autonomous agency,2002,10.1109/TSMCC.2002.804445
Behavior coordination using multiple-objective decision making,1997,10.1117/12.287656
Behavior-based Mamdani Fuzzy Controller for Mobile Robot Wall-following,2015,
A port-arbitrated mechanism for behavior selection in humanoid robotics,2013,
The Study on Integration between General Mobile Device and Desktop Virtual Reality System,2012,
Metrics for evaluation of behavior-based robotic systems,1998,
A planning method for chemical plume tracking and source localization with autonomous underwater vehicle,2024,10.1177/17298806241233909
Concepts and fuzzy models for behavior-based robotics,2006,10.1016/j.ijar.2005.06.017
Capturing an Unknown Uncooperative Target with Spacecraft Swarm,2024,
Behaviour-based peg-in-hole,1999,10.1017/S0263574799001125
Social integration of robots into groups of cockroaches to control self-organized choices,2007,10.1126/science.1144259
Internal Model Control of Thermo-Optical Plant,2017,
"Navigation of an Intelligent Vehicle by using Stand-alone GPS, Compass and Laser Range Finder",2009,10.1109/ROBIO.2009.4913330
Fuzzy control for area-covering behaviors of robot mower,2005,
Real-time systems for mobile robotic applications based on a behavioural model,1999,
TOWARD A BEHAVIORAL DESIGN SYSTEM: AN AGENT-BASED APPROACH FOR POLYGONAL SURFACES STRUCTURES,2015,
Recognition of Spatial Dynamics for Predicting Social Interaction,2011,10.1145/1957656.1957731
Robot behavior engineering using DD-designer,2001,
Self-rescue System Based on Behavior Decision-making and Computed Torque Control for AUV,2010,10.1109/CAR.2010.5456834
B3IA: A control architecture for autonomous robot-assisted behavior intervention for children with Autism Spectrum Disorders,2008,
Visual navigation of mobile robots for autonomous patrolling of indoor and outdoor areas,2015,
"A behavior based layered, hybrid, control architecture for robot/sensor networks",2006,10.1109/ROBOT.2006.1641185
Behavior-based swarm model using fuzzy controller for route planning and E-waste collection,2022,10.1007/s11356-021-12824-x
Autistic traits and sensitivity to human-like features of robot behavior,2015,10.1075/is.16.2.09wyk
Robotic Walker with High Maneuverability through Deep Learning for Sensor Fusion,2019,
'Behavior-based robot technology for interacting with humans in a controlled exhibition space',2002,
Obrero: A platform for sensitive manipulation,2005,
Towards a Behavior-based Restructure Approach for Service Composition,2011,10.1109/TrustCom.2011.217
Behaviour based techniques in user adaptive Kansei technology,2000,
Teaching robots to coordinate its behaviours,2004,10.1109/ROBOT.2004.1308842
Suitable Task Allocation in Intelligent Systems for Assistive Environments,2020,10.1007/978-3-030-36150-1_41
Coupling Consensus Based Tasks with Subsumption Architecture for UAS Swarm Based Intelligence Surveillance and Reconnaissance Operations,2020,10.1109/dasc50938.2020.9256816
Mood and task coordination of home robots,2003,
EvoRBC: Evolutionary Repertoire-based Control for Robots with Arbitrary Locomotion Complexity,2016,10.1145/2908812.2908855
Strengths and synergies of evolved and designed controllers: A study within collective robotics,2009,10.1016/j.artint.2009.01.001
Self pruning Gaussian synapse networks for behavior based robots,2002,
Modeling and optimization of a swarm-intelligent inspection system,2007,10.1007/978-4-431-35873-2_36
Direct Lyapunov design - A synthesis procedure for motor schema using a second-order Lyapunov stability theorem.,2002,
A Scripting-based Approach to Robot Behavior Engineering Using Hierarchical Generators,2012,
Autonomous Exploration for Radioactive Hotspots Localization Taking Account of Sensor Limitations,2019,10.3390/s19020292
A Behavior-based Architecture for Multi-Robot Chemical Source Localization and its Implementation with Evolutionary Computation,2015,
Two layered behaviour based navigation of a mobile robot in an unstructured environment using fuzzy logic,2005,10.1109/ICET.2005.1558886
The status of representations in behavior based robotic systems: The problem and a solution,1997,
Performance verification for robot missions in uncertain environments,2017,10.1016/j.robot.2017.07.001
Behavior-based Formation Control of nodes of Mobile Sensor Network,2011,
Obstacle avoidance and role assignment algorithms for robot formation control,2007,
Brain-Map Based Carangiform Swimming Behaviour Modeling and Control in a Robotic Fish Underwater Vehicle,2015,10.5772/60085
Antecedent Redundancy Exploitation in Fuzzy Rule Interpolation-based Reinforcement Learning,2020,
A formation behavior for large-scale micro-robot force deployment,2000,
Behavior-based intelligent mobile robot using an immunized reinforcement adaptive learning mechanism,2002,10.1016/S1474-0346(01)00007-6
"A hierarchical fuzzy-genetic multi-agent architecture for intelligent buildings online learning, adaptation and control",2003,10.1016/S0020-0255(02)00368-7
"Behaviour-based approach for skill acquisition during assembly operations, starting from scratch",2006,10.1017/S0263574706002839
Whisker based mobile robot navigation,1996,
From earwigs to humans,1997,10.1016/S0921-8890(96)00064-4
Navigation in virtual environments: Head-behavior based control applications to VR based robotics,1995,10.1109/ROMAN.1995.531953
Reduced Order Model for Control Applications in Offshore Wind Turbines,2016,10.1016/j.ifacol.2016.10.435
Behavior-based multi-robot collaboration for autonomous construction tasks,2005,
Defining emergent behavior for mobile robots,2005,
Intelligence without Representation: A Historical Perspective,2020,10.3390/systems8030031
Distributed multirobot exploration maintaining a mobile network,2004,10.1109/IS.2004.1344863
Behavior coordination of autonomous mobile robot navigation by neuro-fuzzy system,2005,
Fuzzy Logic Control of an Autonomous Mobile Robot,2011,
The AETOURNOS project: Using a flock of UAVs as a Cyber Physical System and platform for application-driven research,2012,10.1016/j.procs.2012.06.127
A Metabolic Subsumption Architecture for Cooperative Control of the e-Puck,2010,
"A collaborative behavior-based approach for handling ambiguity, uncertainty, and vagueness in robot natural language interfaces",2006,10.1016/j.engappai.2006.02.003
How hierarchical control self-organizes in artificial adaptive systems,2005,10.1177/105971230501300303
Classification of Child Vocal Behavior for a Robot-Assisted Autism Diagnostic Protocol,2018,
Fault-tolerant behavior-based motion control for offroad navigation,2005,
Unification of Neural Systems between Human and Humanoid Robot,2015,
Behavior-Based Control Architecture for Legged-and-Climber Robots,2021,10.3390/app11209547
"Comparing Temporally Aware Mobile Robot Controllers Built with Sun's Java Real-Time System, OROCOS's Real-Time Toolkit and Player",2010,
Mobile robot navigation using vision and olfaction to search for a gas/odor source,2006,10.1007/s10514-006-7100-5
Buildings as intelligent autonomous systems: A model for integrating personal and building agents,2000,
Lunar Rover's Behavior Fusion Learning Based on Nonholonomic Dynamics,2008,
Bee-Dance-Inspired UAV Trajectory Pattern Design for Target Information Transfer without Direct Communication,2021,
Disrupting the Industry with Play,2016,
Towards autonomous adaptive behavior in a bio-inspired CNN-controlled robot,2006,10.1109/ISCAS.2006.1692549
Usability Benchmarks of the Targets-Drives-Means Robotic Architecture,2012,
Performance Guarantees for C-WMD Robot Missions,2013,
Shaping: The link between rats and robots,1998,10.1080/095400998116477
A new scheme based on reactive behavior and evolutionary algorithm for collision avoidance of multi-robot system,2006,
Behaviour adaption on behavior-based controller for brachiation robot,1999,
Modern artificial intelligence for human-robot interaction,2004,10.1109/JPROC.2004.835362
Learning robot behaviors by evolving genetic programs,2000,
Integrating exploitation- and exploration-oriented learning,1998,
Autonomous behavior-based exploration of office environments,2006,
Evolution of neural controllers with adaptive synapses and compact genetic encoding,1999,
Towards A Framework For Dancing Beyond Demonstration,2022,10.1145/3537972.3537981
Robot Behavior Design Expressing Confidence/Unconfidence based on Human Behavior Analysis,2020,
Bio-Inspired Architecture for a Reactive-Deliberative Robot Controller,2014,
Behavior-based mobile manipulation inspired by the human example,2003,
Inertial navigation for wheeled robots in outdoor terrain,2005,10.1109/ROMOCO.2005.201419
A unifying framework for behavior-based trust models,2006,
Navigation Algorithm for Floor-Mopping Robot,2012,10.1016/j.proeng.2012.01.1115
Behavior-based swarm robotic search and rescue using fuzzy controller,2018,10.1016/j.compeleceng.2018.06.003
Behavior-based control system of a mobile robot for the visual inspection of ventilation ducts,2007,10.1007/978-3-540-73956-2_13
Measuring the effectiveness of reinforcement learning for behavior-based robots,1997,10.1177/105971239700500307
Using emergent modularity to develop control systems for mobile robots,1997,10.1177/105971239700500306
Autonomous robot navigation using fuzzy logic controller,2004,
Hybrid Control for a Real Swarm Robotics System in an Intruder Detection Task,2016,10.1007/978-3-319-31153-1_15
Reactive Avoidance of Dynamic Obstacles using the Behavior Network of the Interactive Behavior-Operated Shopping Trolley InBOT,2010,10.1142/9789814291279_0006
"Robust control of a humanoid robot using a bio-inspired approach based on central pattern generators, reflexes, and proprioceptive feedback",2006,10.1109/ROBIO.2006.340174
A Hybrid System of Hierarchical Planning of Behaviour Selection Networks for Mobile Robot Control,2014,10.5772/56088
A behavior-based collaborative multi-agent system,2003,
Human Localization and Tracking Using Distributed Motion Sensors and an Inertial Measurement Unit,2015,
Cooperative caging using autonomous aquatic surface vehicles,2010,10.1109/ROBOT.2010.5509147
Self-organization of behavioral primitives as multiple attractor dynamics: A robot experiment,2002,10.1109/IJCNN.2002.1005521
Jam Mitigation for Autonomous Convoys via Behavior-Based Robotics,2022,10.3390/app12199863
Behavior based adaptive control for autonomous oceanographic sampling,2007,10.1109/ROBOT.2007.364132
Adaptive action selection without explicit communication for multirobot box-pushing,2001,10.1109/5326.971668
Fuzzy Rule Interpolation Based Object Tracking and Navigation for Social Robot,2018,10.1007/978-3-319-75677-6_31
Behavior-Based Navigation of an Autonomous Hexapod Robot Using a Hybrid Automaton,2021,10.1007/s10846-021-01388-0
Towards Proactive Safe Human-Robot Collaborations via Data-Efficient Conditional Behavior Prediction,2024,10.1109/ICRA57147.2024.10610860
MULTIAGENT SYMBOL SYSTEMS AND BEHAVIOR-BASED ROBOTS,1993,10.1080/08839519308949998
Adaptive Decentralized Emergent Behavior Based Autonomous Platooning,2024,10.1109/TITS.2024.3413831
Using the dynamical system approach to navigate in realistic real-world environments,2001,
Q-learning based on neural network in learning action selection of mobile robot,2007,10.1109/ICAL.2007.4338568
Evolving ANN controllers for smart mobile robots,2000,
A deep reinforcement learning-based multi-agent area coverage control for smart agriculture,2022,10.1016/j.compeleceng.2022.108089
Self-organising swarms of firefighting drones: Harnessing the power of collective intelligence in decentralised multi-robot systems,2019,10.1016/j.jocs.2019.04.009
Behavior-based fuzzy logic control for a one-on-one robot soccer competition,2002,
Behavior Architecture Fuzzy Controller For unicycle Robot,2014,
Idiotypic immune networks in mobile-robot control,2007,10.1109/TSMCB.2007.907334
Mobile robots path planning and mobile multirobots control: A review,2022,10.1017/S0263574722000893
MOTOR SCHEMA-BASED CONTROL OF MOBILE ROBOT NAVIGATION,2016,10.2316/Journal.206.2016.4.206-4393
"A behaviour-based control architecture for heterogeneous modular, multi-configurable, chained micro-robots",2012,10.1016/j.robot.2012.09.019
Cooperative Overhead Transportation of a Box by Decentralized Mobile Robots,2008,
Automated Extraction of Driver Behaviour Primitives Using Bayesian Agglomerative Sequence Segmentation,2014,
Control and coordination of biomimetic robotic fish,2005,
Generic System Architecture for Behavior-based Mobile Robot Control using Fuzzy Logic,2012,
Incremental development of adaptive behaviors using trees of self-contained solutions,2005,10.1177/105971230501300305
Robotic odor source localization via adaptive bio-inspired navigation using fuzzy inference methods,2022,10.1016/j.robot.2021.103914
Hidden Markov Modeling of Human Pathological Gait using Laser Range Finder for an Assisted Living Intelligent Robotic Walker,2015,
The Null-Space-based Behavioral Control for Mobile Robots with Velocity Actuator Saturations,2010,10.1177/0278364909358788
Position Control of a Cost-Effective Bellow Pneumatic Actuator Using an LQR Approach,2023,10.3390/act12020073
Territorial multi-robot task division,1998,10.1109/70.720357
Multi-robot localization and mapping strategy: Utilizing behavior based dynamic tree structure and observer-explorer routine,2007,
Interactivism: A functional model of representation for behavior-based systems,1995,
Genetically evolved action selection mechanism in a behavior-based system for target tracking,2014,10.1016/j.neucom.2013.11.028
Visual Guidance and Egg Collection Scheme for a Smart Poultry Robot for Free-Range Farms,2020,10.3390/s20226624
Mobile Robots Navigation in Unknown Environments by Using Fuzzy Logic and Learning Automata,2017,
A constraint-based behavior fusion mechanism on mobile manipulator,2008,10.1109/LAB-RS.2008.10
Consensus-Based Task Sequencing in Decentralized Multiple-Robot Systems using Local Communication,2008,10.1109/IROS.2008.4651168
Teacher Classroom Behavior Detection Based on a Human Pose Estimation Algorithm,2024,10.1007/978-981-99-9109-9_7
Concepts and fuzzy models for behavior-based robotics,2006,
Autonomous reconstruction of state space for learning of robot behavior,2000,
Graded Light in Aggregate Structures Modulating the Daylight in Designed Granular Systems Using Online Controlled Robotic Processes,2015,
Learning sensory motor coordination for grasping by a humanoid robot,2000,
Model-Based Adaptive Behavior Framework for Optimal Acoustic Communication and Sensing by Marine Robots,2013,10.1109/JOE.2012.2232492
MACROSWARM: A Field-Based Compositional Framework for Swarm Programming,2023,10.1007/978-3-031-35361-1_2
The Backseat Control Architecture for Autonomous Robotic Vehicles: A Case Study with the Iver2 AUV,2009,
A Case Study on a Capsule Robot in the Gastrointestinal Tract to Teach Robot Programming and Navigation,2014,10.1109/TE.2013.2281025
Interaction of Culture-Based Learning and Cooperative Co-evolution and its Application to Automatic Behavior-Based System Design,2010,10.1109/TEVC.2009.2016216
Color-based object tracking to improve mobile robot navigation,2002,
A Fuzzy Logic Based Navigation of a Mobile Robot,2006,
Evolution of a Cognitive Architecture for Social Robots: Integrating Behaviors and Symbolic Knowledge,2020,10.3390/app10176067
A New Programming Interface for Educational Robotics,2011,
Behavior Based Multi Robot Formations with Active Obstacle Avoidance based on Switching Control Strategy,2012,10.4028/www.scientific.net/AMR.433-440.6630
On the Similarities Between Control Based and Behavior Based Visual Servoing,2015,10.1145/2695664.2695949
Exploiting Inherent Human Motor Behaviour in the Online Personalisation of Human-Prosthetic Interfaces,2021,10.1109/LRA.2021.3061351
Adaptive Robot Behavior Based on Human Comfort Using Reinforcement Learning,2024,10.1109/ACCESS.2024.3451663
Simultaneous position-stiffness control of antagonistically driven twisted-coiled polymer actuators using model predictive control,2020,10.1109/IROS45743.2020.9340727
Towards A Computational Method of Scaling A Robot's Behavior via Proxemics,2012,
A Behavior-Based Mission Planner for Cooperative Autonomous Underwater Vehicles,2012,10.4031/MTSJ.46.2.5
Resonant spatiotemporal learning in large random recurrent networks,2002,10.1007/s00422-002-0315-4
Learning helicopter control through teaching by showing,1998,
Generating Task-Oriented Interactions of Service Robots,2014,10.1109/TSMC.2014.2298214
Learning behavioral parameterization using spatio-temporal Case-Based Reasoning,2002,
A behavior-based approach to active stereo vision for mobile robots,1998,10.1016/S0952-1976(97)00078-X
Continual Multiagent Planning,2012,
Design principles for biologically inspired cognitive robotics,2012,10.1016/j.bica.2012.04.003
Proximal object and hazard detection for autonomous underwater vehicle with optical fibre sensors,2005,10.1016/j.robot.2005.09.007
Corporate digital responsibility,2021,10.1016/j.jbusres.2019.10.006
Development of a Guidance and Control System for an Underwater Plume Exploring AUV,2010,10.1109/WCICA.2010.5555066
Reconfigurable robots for all terrain exploration,2000,10.1117/12.403744
On the strategies of a four-legged goal-keeper for RoboCup,2003,
Demonstration of expert knowledge injection in Fuzzy Rule Interpolation based Q-learning,2021,10.1109/IEEECONF49454.2021.9382734
Behavior-grounded representation of tool affordances,2005,
A Behavioural Control Strategy of Human-Human Interaction in an Object Transfer Task,2014,
Action/Perception-Oriented Robot Software Design: An Application in Off-road Terrain,2008,10.1109/ICARCV.2008.4795522
A robotic architecture with innate releasing mechanism,2007,
Robot formations using only local sensing and control,2001,10.1109/CIRA.2001.1013217
The Accompanying Behavior Model and Implementation Architecture of Autonomous Robot Software,2017,10.1109/APSEC.2017.27
Tartalo: the door knocker robot,2007,10.1109/ROBIO.2007.4522320
A control architecture for long-term autonomy of robotic assistants,2007,
Dynamic schema hierarchies for an autonomous robot,2002,
Emotional communication with the robot head MEXI,2006,
Learning to compose fuzzy behaviors for autonomous agents,1997,10.1016/S0888-613X(97)00002-9
Dexterous manipulations of humanoid robot Saika,1998,
